"Gene_Symbol","Yonoki2006"
"GSTT1","1.00032939066132"
"DGUOK","0.993825221557897"
"SF3A3","0.962399173068193"
"IGF2BP3","1.006949191065"
"RGS3","1.06338899278772"
"TSPAN8","0.952411474865438"
"PITPNM1","1.03180985344789"
"IL32","1.07497881329057"
"ELP4","1.01108574457509"
"C17orf75","1.01973677715639"
"R3HDM2","1.12002317342603"
"SNRPF","0.997268920263363"
"LRRC32","1.05669448575291"
"MAP3K5","0.98875469265028"
"BLZF1","0.998884195569452"
"MAPRE3","1.0168214536689"
"KAT2B","0.908247867276295"
"AKAP8","0.943287382851973"
"IGFBP6","1.05863691866593"
"SMN2","0.975304773415625"
"GAB2","1.08953614439587"
"CFI","1.03028240717738"
"WDR47","1.15264495245414"
"PDIA5","1.00407135200428"
"PALM","1.02252901225902"
"ACTN2","1.12976388283942"
"NLE1","1.00865544197867"
"VCAM1","1.15834574798111"
"SENP3","0.993631678848938"
"ACTA1","1.12284707239317"
"MMP11","0.993298929404296"
"COX17P1","1.02058132859702"
"RAB11FIP2","0.986371976824181"
"RAB21","0.996016636719327"
"FBLN2","1.08241649762936"
"SCG5","1.14281884455675"
"DAPK3","0.944566991670453"
"AK6","0.916656257437675"
"TUBG2","1.02936176867159"
"PLCB4","0.998687296829825"
"LYRM1","1.09986376836089"
"CRCP","0.955807735347105"
"TAB1","0.995666178686408"
"HEPH","1.16632181673106"
"PARN","0.989761767343048"
"IQSEC1","1.03884407700623"
"SLC9A6","0.953163080399057"
"RAP1GAP","1.1176049803845"
"DNASE1L1","1.11359947165795"
"CXCL9","1.05338956172836"
"CXADR","0.996121375912735"
"PCDH1","1.10000942944163"
"NR1H3","1.09285670231569"
"CHST2","1.00077431692731"
"CYBB","1.01708810580118"
"GSTA1","1.06062549134252"
"NFKBIE","0.940833114859265"
"MAPT","1.08588710149737"
"MRPL12","0.995028927912239"
"HLA-DMB","1.0079171243857"
"KDR","0.951352093370758"
"ACVR1","0.971594153592946"
"MMP9","1.03054364154349"
"TAF1C","0.900561006283924"
"NT5E","1.0075096705025"
"ARG2","1.12613470441913"
"MPO","1.13113640205891"
"CLCN6","1.08069112443331"
"CNN1","1.18439816481923"
"ATF6","1.01173159530835"
"CLDN3","1.11279466539995"
"PPP1R26","1.03162761651404"
"HSPB11","0.994955812617086"
"CA12","0.995515507223094"
"NMI","1.04481548663378"
"USP20","1.00469762055325"
"CDC6","0.851612919715439"
"VDAC1P8","1.03312604829636"
"SLC31A1","1.00635587086679"
"PEX3","0.97913170770206"
"CEBPD","1.05940667570878"
"PUDP","1.0023616367898"
"CHAF1A","0.903227567668563"
"TAFAZZIN","1.10059248395235"
"NUBP1","0.960532761618907"
"CYP27A1","1.02533754108653"
"ABCD4","1.02122168197647"
"TSNAX","0.999030480826637"
"ZNF212","1.038104884468"
"FAM47E-STBD1","1.09097797067182"
"FZD6","1.01083932519689"
"FUT8","0.979180972289681"
"CFAP410","0.981747189662711"
"PTPN3","0.995507339475899"
"SYT1","1.1398276041418"
"GNB5","1.00135700547348"
"ICA1","0.992819601765949"
"FCGR3A","1.05561180148906"
"FCGR3B","1.00439064928208"
"DNAL4","1.11290061220112"
"SPRY2","1.12144918253878"
"LCMT2","0.724488396077618"
"DUSP4","0.951358620651967"
"KDELR3","1.01346962653534"
"PURA","0.993776257578534"
"RFC4","0.946762295307937"
"OSGIN2","1.0151400807256"
"ZWINT","0.917739549845725"
"METTL1","0.809538826261483"
"SCHIP1","0.970219040317554"
"PCBP2","1.01470329512672"
"BCAR3","0.990103687048894"
"TRIP13","0.930211591426826"
"ETHE1","1.04662100635403"
"SCG2","1.1240003069478"
"LPAR1","0.926835894680227"
"CEBPA","0.999333916998869"
"RNF144A","1.06096323491069"
"MAOB","1.02002612529749"
"WASF3","0.998435597150123"
"TCN2","1.02187606926082"
"TCEAL1","1.00258406481558"
"PLCB2","1.01399408093895"
"PHACTR2","0.984181533719551"
"CLTA","1.02247812221771"
"SFRP4","1.09507207960475"
"MVK","1.00956765313753"
"IRF8","1.04410101705462"
"ME1","1.01741699187791"
"PRKX","0.977311708092687"
"THOC1","0.958597270265193"
"CHST10","0.980835833063901"
"STK3","1.00691567720655"
"PLAAT4","1.03729624785409"
"TOPORS","0.826619162005432"
"FRY","0.999744950912983"
"CEP104","0.944475494723699"
"ENTPD4","0.979391372044099"
"P3H4","1.02694581013635"
"TPST2","0.987456360920941"
"TOE1","0.85995034359556"
"NRGN","0.898970574958253"
"PBX3","1.04695480664907"
"TPM2","1.0046791825676"
"PRAME","1.01330265615536"
"SLC5A6","0.970961218690285"
"P2RX4","1.16094127146805"
"MAP3K4","0.977660013406717"
"PDE6D","1.07820396665442"
"AURKA","0.938932496053689"
"CCNH","1.00179002476278"
"RBMX2","1.04759602480642"
"SMARCD3","1.04112659641254"
"EEF2","1.01974710130785"
"CCL4","1.06243888025632"
"SNAPC2","1.06525237841051"
"NRCAM","1.00987939170493"
"TESK1","1.0445501328033"
"HNMT","1.10389059239747"
"NID2","1.05441194733081"
"GNG11","1.02247563897617"
"IL2RG","1.03840746920616"
"CD48","1.0129757497465"
"ADK","1.01330422284115"
"GADD45G","1.66888790001464"
"TYROBP","0.999758866832021"
"LIG3","1.00348057716032"
"SLC34A2","1.14285180683461"
"NDUFAF1","0.979273265789741"
"CDC45","0.921523999084511"
"RFC3","0.877782233475803"
"BCL9","0.987942499151405"
"HSD11B2","0.893383205721674"
"RRP9","0.958561962179646"
"PDE2A","1.18691121691174"
"COL7A1","0.989015393343565"
"GPR137B","1.05585139325925"
"MZF1","0.984105711805703"
"TPST1","0.985941434034518"
"TUBB2A","1.10307213438822"
"PIGQ","1.06942781342862"
"RAD51AP1","0.912760562887278"
"POMZP3","1.03056012592753"
"MFNG","0.970727097440098"
"CDO1","1.34561247430923"
"SIK3","0.998579583944681"
"CDKN2C","0.884044360417024"
"ENPP4","1.01774254350511"
"NDC80","0.914043842671557"
"EMILIN1","1.04648999142097"
"SIPA1","1.05052612143938"
"WASF1","0.998682616272116"
"SBNO2","1.02495144062422"
"IMPDH1","0.98955446213586"
"CKS2","1.00762527350229"
"CPOX","0.980095609528292"
"MYL6B","1.04394310914532"
"ALOX5AP","1.08285242893427"
"ZNF593","0.999555002875982"
"KLHL20","0.924316609272282"
"MB","1.00795644554705"
"ZBTB43","0.981591700541595"
"GRK3","1.07031348880086"
"PPID","1.00167781696923"
"GMPR","1.02824918698759"
"RARG","0.990288780206093"
"USPL1","1.44225379233371"
"CD37","1.02141956606563"
"CHKB-CPT1B","1.02507666579269"
"PTPN13","1.02057905963193"
"SLC31A2","0.952989063649424"
"ACOT8","1.04378808343778"
"RAB32","1.06601073311864"
"TMEM243","1.04885723040719"
"RTN2","1.01473562591638"
"ANAPC15","1.03452233728633"
"PSMC1","1.00224925041981"
"GMFG","1.00403638745659"
"GCH1","1.12094797480055"
"PPIH","1.00015652064648"
"SLC17A7","0.981687019964947"
"FAAH","1.07930474411033"
"ZNF195","0.941630912725282"
"GULP1","1.51863607554673"
"FLI1","0.985542813385122"
"DNPH1","1.06551554523119"
"NNAT","0.998691087263568"
"ACOX3","1.04704777677628"
"RLF","1.05522844769721"
"DBF4","0.921880964685846"
"RPP14","0.845954709378407"
"DCTN3","1.03895835743974"
"CDK5","1.05355076190124"
"VDR","0.982667677349092"
"CHD1","0.950631675362214"
"MMP7","0.99964218817788"
"CHGB","1.05979968064081"
"CPT2","0.939607268040999"
"GPSM3","1.06731399233835"
"CHKA","0.99570727576646"
"PKMYT1","0.965568191011463"
"S100A2","0.994484052658291"
"PIM2","0.964038272645821"
"SKI","0.957732641642779"
"LGALS4","1.19529066032211"
"EDNRB","0.980909514904253"
"CAPN15","0.98487841118404"
"EBAG9","1.00484780277911"
"PSMB9","1.03492621881761"
"RGS14","1.01759653898381"
"FARS2","1.0007187968719"
"PPP1R3C","1.08306983122968"
"PMAIP1","1.16167135735974"
"ALDH6A1","0.996394970828234"
"STK11","0.979547496843961"
"LOX","1.19968380990409"
"GATB","1.02278691744933"
"KBTBD11","1.04731667334075"
"CTIF","1.04396674005148"
"PROM1","1.02064129017049"
"CD151","1.00980555206524"
"TECPR2","0.995260316214621"
"CYP11A1","1.11253778772109"
"NPR2","1.13947492716545"
"ATP1B2","1.06958713489912"
"CREB1","1.01671917936739"
"RGS10","1.04983405949556"
"COL11A1","1.05826344285361"
"NF1","1.0184508448184"
"GOLIM4","0.872907445748043"
"MT1X","1.0128301760994"
"ZNF202","0.885743676390686"
"MRPS12","0.891751367330488"
"KLF7","1.00443532081778"
"YJU2","0.962629691460952"
"RGS19","0.98358395740826"
"RGS4","1.28521374411777"
"TMEM187","1.29461387285717"
"TRIM16","0.921237965206639"
"SLC25A24","1.0023005359208"
"ABCA3","1.02403479502563"
"COL16A1","0.997181959871945"
"RASSF1","0.951199668837639"
"AK4","0.981139342432459"
"MED7","0.833996515393577"
"S100P","1.45607805695943"
"TRAF5","1.10825944397215"
"POT1","1.02239347187365"
"FLRT2","0.896188977547448"
"F3","0.976766845530391"
"REEP1","1.0828866111676"
"MPV17","0.894478528257447"
"SP2","0.98377438157823"
"SLCO2A1","1.06380560175386"
"CLP1","0.911134434091507"
"MIR3940","1.07592343582395"
"KHSRP","1.01214268098346"
"GALK1","1.08208474807895"
"CLSTN3","0.990749665235963"
"DCAF1","0.889666644549239"
"BCAS1","1.02120562918768"
"FGFR3","0.982805687402784"
"NAT9","0.977526653163007"
"MAOA","1.10754520691128"
"CAMK1","1.11287940678011"
"SLC43A1","1.16394664331604"
"GRK5","1.01390893418469"
"EFS","1.01804598002256"
"KCNN4","1.08817025593643"
"RHBDD3","0.993928172181956"
"TCAF1","0.962471908065614"
"SLC12A2","0.996706159978144"
"TTF2","0.876463932777412"
"APEX2","0.869762465216936"
"EIF1AY","1.0134703263041"
"KIF21B","1.15106718209794"
"TRAF2","0.940795998255853"
"LINC02574","0.99362224513331"
"APOC1","1.09473310227922"
"GALC","1.18051265573035"
"FOSL1","0.9592956109217"
"FGF2","1.15363557139248"
"ARHGAP4","1.05592896174813"
"LCAT","1.02044579147828"
"TLE2","1.08195809478032"
"SPATA2","1.00458054561142"
"PLEKHO2","0.97118128822142"
"FOLR1","0.927617540420664"
"MRC1","2.35543153579433"
"IFI44L","0.959671515438175"
"CD83","1.04444884654139"
"POLA2","0.853517782152473"
"ARSA","1.12331707016816"
"KIF11","0.85120949425434"
"ALOX5","1.12322400154129"
"LZTS3","1.09683837737564"
"ZNF84","0.925309369364798"
"LDOC1","1.15633227367068"
"GAS1","1.3171896931926"
"PLA2G15","1.07307834439985"
"CSTF2","0.973476277963251"
"SLC16A2","0.971662766812659"
"INA","0.985366265444398"
"TIE1","1.12320171399523"
"PTPRZ1","1.00181514712959"
"CXCL1","1.02191854646821"
"GEM","1.66775097103395"
"MMP1","1.03059430089436"
"PC","1.05688555427548"
"RABIF","0.916350136128874"
"OSTF1","1.03281478613451"
"BBLN","1.08194796953634"
"BRPF1","0.987329193768403"
"CLDN5","1.09098840061051"
"ENO3","0.988291186225322"
"PIK3C2B","1.00185871931996"
"TOM1L1","1.14624054933424"
"KCNQ1","1.08627850184146"
"DOLK","0.801675109036299"
"ARHGAP11A","0.821779547483635"
"STRN3","0.989123540795351"
"ADCY9","1.00317491778455"
"AGTPBP1","1.11217387570863"
"EVPL","1.0553332960367"
"HIRIP3","0.955290008577477"
"DMTN","1.07570137100579"
"PPP3R1","1.02272172982415"
"CDC7","0.889102817842784"
"FARP2","1.09931214724098"
"ELMO1","1.02879400696418"
"DPH2","0.945621816717371"
"HSD3B1","1.11329131323427"
"PPIC","1.04367947361816"
"PLLP","1.13083976908883"
"FAM216A","0.969124607170777"
"DXO","1.08829701538045"
"ZNF140","0.967449655007006"
"TBC1D8","1.06765784154214"
"MYO5A","1.06314920226037"
"TOX","1.01770384663484"
"BRCA1","0.886828034667997"
"CXCL10","0.976888874641244"
"REST","0.981186034235181"
"GABRE","1.43649027009986"
"EEF1A2","1.01424780106868"
"RAPGEF1","1.06651680202374"
"HPS5","0.965838913558922"
"KIAA0513","1.01907653743701"
"STAR","1.01031290466117"
"IKBKE","1.03146202053678"
"GSTM4","1.00641314267571"
"AHSG","1.02119893646682"
"PPP1R3D","0.816591850766551"
"DZIP1","0.985469717932897"
"RAD54L","0.847850124445891"
"LSM7","1.00400345942563"
"APOC4-APOC2","1.05343239310557"
"IRF4","1.01834419446362"
"SELL","0.9573604155974"
"ACOT13","1.04768958386345"
"ABCG1","1.49627214651875"
"ATG14","1.05690466673914"
"CILK1","0.963660317076419"
"COX7A1","1.01106682772292"
"CROT","0.962108563232537"
"MMP19","0.958494829103106"
"CLUAP1","0.98725543299847"
"PPIP5K1","1.05949590187593"
"MMP12","1.30204854646226"
"KLK3","1.04743866339907"
"L1CAM","1.12775785971784"
"BSN","1.03129653991923"
"SLC7A7","1.15192741976894"
"NUAK1","1.03021609622533"
"VPS33A","0.997755653602421"
"CHL1","0.943582412029926"
"MIEF1","0.936281061612189"
"STC1","1.00623953696723"
"DKK1","0.895994357389775"
"EXO1","0.810056750440344"
"CGRRF1","0.967337349528569"
"CCL21","1.05352494763408"
"ASL","1.05759658870278"
"CCDC85B","1.08486001298847"
"PPP2R5B","1.06038421447423"
"SERPINB2","1.01864172921721"
"IDI1","1.01789418967855"
"UCHL3","0.997008162658946"
"ACD","1.0257032329717"
"TFF3","0.978370191836182"
"ATP7B","1.00879203976508"
"ITGB3","0.994539347264442"
"MYH2","1.05117131246934"
"RPS6KA4","0.990617941015136"
"NEK4","1.00982814882077"
"COL17A1","1.05117904733563"
"CGA","1.00277010357324"
"ACP5","1.10119709460304"
"SPOP","0.985930154925317"
"NEK2","1.003322793803"
"S1PR1","1.22407209935246"
"ENOX2","0.987565985051837"
"DPYD","1.01993624811624"
"APBB3","1.01526047993818"
"TFAP2A","0.977507158766647"
"GFER","1.05518762950044"
"CD52","1.01677691944622"
"CCP110","0.938114152413597"
"ME3","1.02269738363305"
"SIKE1","0.994855860137775"
"RNF24","0.997868043018559"
"ANKRD6","1.01379288491821"
"MUC2","1.01534072855371"
"IRAG2","1.0107938407861"
"SRD5A1","0.99569755659004"
"TMEM186","0.872316629610289"
"CDH5","1.07061629393608"
"KCNK1","0.998749616675255"
"RAPGEF5","1.02078065568741"
"NPTX1","1.05709788497669"
"SGCE","0.993497374770223"
"SAP25","1.04053400254398"
"CDC42EP1","1.06212480745548"
"AFP","1.04786273773858"
"CHGA","1.08035407255223"
"ISG20","1.10920989027238"
"UTP25","0.866211878372604"
"IFT88","1.05049693605366"
"ALDOB","0.996369611688106"
"INPP5E","1.04261034931905"
"MAPK4","1.11155553379825"
"KIF23","0.886872034566073"
"KIAA0753","0.95407514477662"
"WIF1","1.10246159413885"
"F5","1.06005706811804"
"PANX1","0.898870434121955"
"EPHB6","1.08943062626359"
"DNAJC6","1.01389527500246"
"SCN3B","0.981442904566582"
"COL9A3","1.14084407632649"
"WDHD1","0.854340712473367"
"STX1A","1.04770029646933"
"KLK6","1.5104068531648"
"KRT15","1.0540494430839"
"CENPC","0.703915284657633"
"CNKSR1","1.02264805780497"
"PDS5B","0.813690299928483"
"TAGLN3","1.09195573598884"
"MT1G","1.01958626303129"
"PICK1","1.01495037534325"
"NAP1L3","0.91754708380951"
"PARP2","0.955805808035785"
"HLF","1.14056853153902"
"C2CD2L","1.02321145442111"
"RCBTB2","0.959586990026872"
"NR1D1","1.06812880257116"
"ARHGEF5","0.990043444235741"
"NUDT1","1.03055038002525"
"FEN1","0.7913127760967"
"TTF1","0.938440134758155"
"EVI2A","1.05623249126712"
"CHAF1B","0.920763883186864"
"THBS4","1.00965353295798"
"MAL","0.978903091415717"
"HOXB7","1.17038092898801"
"MLF1","1.08728773868268"
"IFNAR2","1.01260497920141"
"VSIG4","1.04171608738441"
"PPOX","1.07301748391501"
"SMAD7","1.16573869858344"
"NR2C1","0.977446436339476"
"GPRASP1","0.9987060613593"
"DUSP2","1.03501880329748"
"PRR3","0.918285997716784"
"EML1","0.998442436828551"
"MYB","1.07366877519049"
"DHRS12","1.02772714116539"
"RRAD","1.59424164308225"
"TRIM21","0.888573539807215"
"H1-10","1.00607094714367"
"RXYLT1","0.993885297329848"
"CKM","1.25175143376979"
"CACNA2D2","1.05370558712716"
"ZW10","0.97585077214952"
"DHX34","1.0089245831246"
"HSD17B2","1.07273048657491"
"FGD1","1.01924769296582"
"TTK","0.904915661132158"
"ENDOG","1.03876859236886"
"MELK","0.93955920840052"
"CCNF","0.920064691410707"
"RAD9A","0.96474390186218"
"FOLR2","1.04432339254059"
"PSG5","0.991552184468705"
"BMPR1AP2","0.950424618498374"
"POLA1","0.926473570693473"
"GLDC","1.17552851510905"
"MTMR9","0.981839976108161"
"MLH3","0.769487800212177"
"POP5","0.968314854680725"
"EEA1","0.995231857921735"
"PRKAR2A","0.980736063926897"
"ENPEP","1.08643983429179"
"TCFL5","1.05186198804817"
"DCX","1.0634465076063"
"PTPN7","1.00292321270804"
"ORC2","0.941729482759423"
"P3H3","1.04244580825931"
"B3GNT3","0.967842878475671"
"MAD1L1","1.05765605390717"
"NAIP","0.895057351802863"
"NME3","1.05249837438989"
"CA3","1.02067779295708"
"JADE3","0.956681939303944"
"GCHFR","0.999284348150755"
"MRPL58","1.01429332150449"
"PCSK2","1.14303295890113"
"PEX1","1.02304886814175"
"BAIAP3","1.05906984252375"
"GMDS","1.06683448289666"
"ZNF646","1.00961791154835"
"MGMT","1.07078458004948"
"UGCG","1.02231870113925"
"HUS1","1.02058063016411"
"MSLN","1.03118341506949"
"NEURL1","1.09257589337208"
"LCK","1.17016844707734"
"AOC3","1.56101352400479"
"MUC4","1.01919073965137"
"PTGER4","1.20502100815142"
"SAP30","0.946391417877666"
"ATG4B","0.982538452627692"
"EEF1E1","0.955519924917316"
"BCL3","1.16815452139336"
"IL10RA","1.02634092217062"
"SOX11","0.995614852848588"
"RAMP1","0.993841257844746"
"MLLT3","0.92241773771014"
"PRR4","1.06927840972133"
"CPS1","1.09169498916246"
"GAS8","1.03983883659544"
"C11orf80","1.07794187615783"
"SASH3","0.992398898655142"
"TLR2","0.933719132047801"
"INHBA","1.00295492738516"
"SLC10A3","1.00636431764327"
"VAMP5","1.05488422529533"
"BNIP1","1.02308997440338"
"TNFRSF11B","1.00964882784787"
"HPN","1.05243008350937"
"MAP4K2","1.08518227771223"
"PLN","1.01165466560252"
"ALDH3B2","0.997161612600009"
"PTPRG","1.01563114599582"
"PTPRN","0.997920370351764"
"E2F1","0.933055930422788"
"ICAM3","1.04015548245506"
"RHOH","1.12292546885691"
"LYPD3","1.06421287941316"
"SNAP91","1.04625883961524"
"SRPX","1.03640720532081"
"MTAP","0.898778794989889"
"PLK3","0.919027039478716"
"MNDA","1.03626423808982"
"PTPRCAP","1.0632040980948"
"NCF1C","1.10402363035937"
"SSPN","1.09736330830524"
"GC","1.02496845354092"
"ADGRB2","1.04371008069677"
"SHROOM2","0.943719092084745"
"C6orf47","0.962679888162991"
"CSTA","1.02151600448912"
"GJB1","1.02297218351546"
"RAB3A","1.04702854917796"
"AMMECR1","0.988440011188183"
"DDX10","0.950488336279522"
"CLASRP","1.03726042788377"
"GET1-SH3BGR","1.12075999738599"
"SLC22A18","1.08513263878382"
"GIT2","1.01787192029125"
"GPC4","1.12014435957176"
"TRAPPC6A","1.06739239116069"
"TAOK2","0.857912011037759"
"ITIH2","1.11334638886585"
"PFN2","0.984980256524762"
"GNAZ","1.05713472484606"
"MX2","1.01441259676255"
"CDK5R1","1.16965096970127"
"GPD1","1.0217883909199"
"MIR4751","0.94010794152256"
"NKRF","1.09691995769361"
"NMT2","0.895001710800991"
"CIB2","0.991403286107393"
"TFF1","0.993016654404226"
"GNL3L","1.02175983649282"
"HAGH","1.11513163617066"
"SPECC1L-ADORA2A","1.05795041835421"
"FGFBP1","0.882863213343248"
"TGFA","1.00693724619007"
"MBNL2","1.10698225803261"
"VIPR1","1.03406720426288"
"ARL4A","0.879594578965309"
"RAD51","0.891188276428781"
"ZBTB48","0.929200724598368"
"MAP3K8","2.8149145169408"
"FABP7","0.944765867898733"
"EFNB3","1.02913004893273"
"DEFA1","1.06205536755948"
"CTDP1","0.965625903967301"
"LSM6","0.970143284137316"
"ORM1","1.0012355876933"
"GNE","0.972024381607963"
"GABRP","1.06461840599416"
"AKAP10","1.02050568193915"
"CENPE","0.916270202097563"
"ASNS","1.08023425625655"
"CD79A","1.08041483354284"
"KIT","0.829126169846285"
"AUH","1.08783980409123"
"NEB","1.0011007642071"
"ITGAE","0.972002295688335"
"GPR162","1.04599559897988"
"IDUA","1.10581542500148"
"PARG","0.963959285127823"
"EXOSC9","0.95834555751903"
"ARID4A","1.07143501415348"
"GEMIN2","0.910296153477502"
"SPRR1B","0.982189321284191"
"ING3","0.995675563348046"
"CYP2J2","1.02777159784118"
"SLC22A5","0.968328271944905"
"SERPINF2","1.12290280894196"
"PIGF","1.08612929510353"
"MPDZ","1.02228615001943"
"RARB","0.982630856856911"
"CRIP1","1.06344798448313"
"AOX1","1.02110887247999"
"BCAP29","0.996766409523101"
"ORC1","0.843152504087573"
"RWDD3","0.964383832192888"
"MAMLD1","0.903733502938034"
"NAGPA","1.0288420673817"
"ZBTB1","1.46043760666356"
"PLEKHA6","1.01657514147173"
"PEX12","0.908518186650934"
"CCR1","1.00019883178967"
"GFPT2","1.37592981066242"
"TMPRSS2","1.02291250274525"
"SNPH","0.990816008369637"
"CMC4","1.0442495049998"
"EFNA4","0.813943078243048"
"ARHGEF4","1.04191988685528"
"FGF13","0.90211761862462"
"NEFM","1.25390076933608"
"CCL3L1","1.08071158961636"
"RBM19","0.978979278163425"
"FGF1","1.00462122536317"
"FPR1","0.989607849928348"
"MSANTD3-TMEFF1","1.10585412957611"
"BORCS8-MEF2B","1.06063253089605"
"PLCD1","1.04667372611164"
"VRK2","1.04962428777582"
"NPM3","1.03521499300912"
"MOK","0.987767419962754"
"ACTC1","1.058286774709"
"HSPE1","0.99302075798828"
"NUFIP1","0.866101181861302"
"USH1C","0.989309551499205"
"UST","1.02122965178143"
"ANG","1.12022392611208"
"ABCD1","1.03340099196043"
"NCAN","1.17030609727452"
"MYL5","1.13076848045554"
"APBA3","1.08371057184046"
"TRIL","1.10531159013478"
"SLC6A1","1.0763727043068"
"LRRN2","1.05714179709098"
"ASIC1","1.07632123200459"
"RNASE4","1.17888911170761"
"CSF2RB","1.13646549075796"
"PEX11A","0.849882639185506"
"MYL11","1.05895095911515"
"GCAT","1.0487171665401"
"CELSR3","1.01187603959797"
"CAPN5","1.08187507514611"
"CDC25C","1.00356712931542"
"RBBP5","0.94378827697695"
"PTPN4","0.977621229218664"
"CLTB","1.01986470608302"
"QPCT","1.03180936597459"
"ITGB3BP","1.01127732830592"
"TNNI1","1.03895539447573"
"ADAM8","1.14206981112699"
"ZNF324","0.886485362086225"
"SPINK5","0.970134372965751"
"SMAD5","0.868587499742979"
"FANCC","0.95521915443928"
"PLS1","0.97398197537232"
"RP2","0.935932810032474"
"MAP3K14","0.935581777229119"
"MAFF","1.14558568661338"
"PSPH","1.10185002689573"
"AP1S1","1.01683995491351"
"ATP7A","1.00206852768562"
"CA9","1.08517497600814"
"EXOSC7","1.0682022481229"
"GLI3","0.992294891214601"
"NMB","1.09963459893473"
"RELB","1.18208213013723"
"ANOS1","0.993085200806805"
"IL6","1.16240488027986"
"RIN1","0.981233900015356"
"ACAP1","1.04222621060557"
"STK17B","1.02011735133529"
"RNF2","0.996493209145723"
"APOH","1.00914270294587"
"TIMM8A","0.795025385628174"
"POLR3F","0.972935484537436"
"GALK2","1.00344560153818"
"HCAR2","0.808737486683842"
"EHHADH","0.999053978344006"
"DEPDC5","0.923012157431288"
"SURF2","0.982432834222247"
"PDGFRL","0.949898403245182"
"IL1RAP","1.00406474161774"
"RPH3A","1.04815887158672"
"EPM2A","1.06062251741695"
"PAFAH2","0.98287091570697"
"SLC16A4","1.73431411650988"
"KIF20B","0.852848088656209"
"SOD3","1.00573927818274"
"TRMT2B","0.982296656120826"
"AREG","0.990546567552128"
"SCO2","0.902039469897523"
"CXCL13","1.18380634267595"
"PARD6A","1.02259549269241"
"CEP290","0.98861803024989"
"PER2","1.08044923299304"
"PBX1","1.02150749577864"
"TCF7","1.02010953578707"
"ZBTB39","0.966466057149881"
"AMPH","0.998643895242329"
"INHBB","1.04557157399902"
"NR3C2","1.00281579384163"
"ACYP1","1.08550925677622"
"BCL10","1.06865304275173"
"POLR1G","0.890482775214417"
"LIF","1.07954828499329"
"ADD2","1.12308999054391"
"CDK20","1.00642440983288"
"PRH2","0.985395801117161"
"PITRM1","1.01212680905069"
"GAD1","0.979356250775205"
"GLRB","1.29875159605777"
"PIGA","1.05473940839488"
"FKTN","0.946771984158831"
"URB2","0.802488467271625"
"FYB1","1.14491529427041"
"TFAP2C","1.07182655305896"
"BMP2","1.00357610835967"
"IL2RB","1.13745307141437"
"BAIAP2","1.00765693540144"
"CKMT2","1.02179650605081"
"BTN2A2","0.986546572115026"
"SNRNP35","0.838885545172016"
"OGG1","1.01759630621409"
"IGFBP1","1.45897278838231"
"KCNJ8","1.0151574995602"
"SMPDL3B","1.07790770936152"
"FBXO46","0.923440582164254"
"SPI1","0.997690139739373"
"SLC15A2","1.07647374346591"
"KIF5A","0.985736773590425"
"MTF1","1.01961898774367"
"PHYHIP","1.03152861760832"
"RAMP3","1.00388678848455"
"CLDN10","1.0867800144722"
"MN1","0.895924699709676"
"REEP2","1.04315840224096"
"RCE1","0.971641122880532"
"S100A1","1.11797059188669"
"PVALB","1.02684076193776"
"STIL","0.900432994500986"
"ZBTB24","0.84458044368528"
"EHD2","0.980648616166273"
"CSPG5","1.01643851388072"
"TMSB15A","0.887991554351206"
"DYNC1I1","1.07189711746711"
"GNA15","1.03788516671634"
"CRABP1","1.01087794481192"
"GGCX","1.02217783555505"
"SERPINI1","1.27328469785353"
"ACADSB","1.08207685114618"
"AGTR1","0.978439336630512"
"AKAP6","0.99502426870632"
"PFDN4","1.10644723762366"
"BBOX1","1.00752203136005"
"ACOX2","1.04231465687936"
"HOXB6","1.09661944438782"
"SH2B2","1.07947208773288"
"FAM131B","1.09333025234735"
"DBT","0.986797603521473"
"PLAG1","0.970286713605201"
"CTNNA2","1.03152213974415"
"SLN","1.06224377256524"
"MDFI","1.02657050867733"
"ACHE","1.1311833316433"
"CBR3","1.00926856831242"
"PDZK1","0.905662888247047"
"LRRC17","0.985179348646346"
"CFD","1.07446592756534"
"TNNC2","1.10180263288413"
"CCL14","1.00421865922233"
"CHEK1","0.98366474679464"
"SMAD3","1.00282418882045"
"PRSS2","1.09602634941463"
"HSD11B1","1.06931296912221"
"RECK","1.08782084797065"
"MPPED2","1.00867000388733"
"DAG1","0.991354311528633"
"FES","1.07986017362077"
"GPR183","1.07873657343114"
"SLC22A3","1.00906962046648"
"AP1B1","1.04148934310041"
"TBKBP1","1.05226092279738"
"HIP1","1.1061207985228"
"ZNF354A","0.970456980126935"
"CALB2","1.05167033915915"
"BMP5","1.02863289669346"
"OVGP1","1.10842215029137"
"BCHE","0.967813158657453"
"AAK1","0.991432222923411"
"H2AX","0.90553230400275"
"ZNF211","0.959632917587634"
"PTPN21","1.14823448545002"
"GSTT2B","1.01887620956022"
"NPY1R","1.05241796555095"
"OCEL1","1.10223242220124"
"SNAPC1","1.03481730160065"
"PRL","1.16284737398137"
"ATF2","1.19085144946543"
"SAC3D1","0.949242816402881"
"FOXO4","1.02397741144328"
"HOXB2","1.08720040079154"
"HPCA","1.10154328538604"
"MST1R","0.895626238142822"
"CD3E","1.0525543025178"
"HPCAL1","1.09148222805957"
"SCNN1B","1.07504976814945"
"HS3ST1","0.892696040068823"
"KLK11","0.977951468043678"
