"Gene_Symbol","Court2017"
"MLXIP","0.989565753170503"
"ZNF578","0.991171105414205"
"ADRB3","0.996700826281331"
"WNT2","1.00864283921661"
"NME2","1.00694838254197"
"SESN3","0.994896584363634"
"LGALS4","0.997455900258798"
"PDCL","0.991954161758176"
"OR7G2","1.01556794847006"
"EIF3K","1.00851819617871"
"IFITM4P","0.984231885168478"
"TRAF3IP2","1.00184849548185"
"EFCAB2","1.0060944354856"
"FAM114A1","1.01375342047161"
"TAAR6","1.01532370770537"
"ZNF804B","1.02430673179611"
"CYTH1","1.00572802894886"
"PRIM2","0.990671675586021"
"GPD1L","1.02266572222693"
"PNKP","1.01187922595291"
"KIF24","1.03448212189351"
"C4orf45","0.993413493198567"
"ADD2","0.99651096256935"
"MIS12","0.997278105951579"
"AFAP1L1","1.04841551590637"
"H2AC1","0.999839203601984"
"MIR2052HG","1.00216589056088"
"TRIM68","1.01943616437177"
"LINC00313","0.995949641020444"
"SCAF1","1.00477457377465"
"PLEKHO1","1.04271445019542"
"ARIH1","0.999252344277324"
"DGCR8","1.02111247948691"
"ACYP1","1.01085627327744"
"MAP2K1","1.00938282877415"
"LILRA6","1.0064356357792"
"NSA2","0.985457060075696"
"HES6","1.00300816035225"
"CCDC93","1.02683620155197"
"HRH3","1.00076591178175"
"NDUFC2","0.994497430239522"
"SMS","0.994606630266198"
"GLE1","0.982165612632348"
"NFIX","1.00597500149974"
"TMEM89","1.01226950962951"
"CRHR2","1.01034905220332"
"PLEKHD1","1.0018858855433"
"SNORD35B","0.982035397730772"
"YWHAB","1.00370484280799"
"MYL10","0.986450733016427"
"EIF3F","0.979248646700152"
"MSR1","1.01641885992983"
"NANOS2","1.00274161472802"
"KRTAP8-1","0.990636733744244"
"ROR2","0.987455155749099"
"CRIP2","1.0361566456984"
"LINC01235","1.01433258435297"
"ZBED1","0.960434579317265"
"FOXL2NB","1.02563346328499"
"GTPBP2","1.04254948245225"
"WDR18","1.02284405588298"
"CELSR1","1.00717207655964"
"GPR50","0.973180234286125"
"TAS2R19","1.00980531540811"
"CCNG1","1.00172776006575"
"PRIM1","0.975829552760207"
"RNF220","1.01181792132494"
"DDA1","1.01898589026924"
"RMND1","0.993498736655344"
"PDZK1","0.994734740773546"
"MAP3K6","1.01275969688346"
"ANXA3","0.980997202568621"
"SPDYE7P","0.993131826198941"
"LIG3","1.01475957349113"
"CLTCL1","0.993290837482945"
"C4BPB","1.01099668665896"
"PAQR8","1.03035194076286"
"FAR2","0.992277002811416"
"SMARCC1","1.01819607193061"
"C1QTNF1","1.02022196977437"
"MOGAT3","0.984556898837655"
"CNDP1","0.996394595470467"
"BCL2L15","0.993537024778483"
"ZFAND2A","0.797698834154252"
"HMGXB3","1.01827290365714"
"H2AC15","1.00554717356201"
"MAD2L1BP","1.00430261296885"
"RNPEPL1","0.995906392425431"
"CLCN7","1.01554924745655"
"EBF2","0.995332623232736"
"PARG","0.995637496303227"
"SMIM7","0.971141051540827"
"EXD1","1.00162111774133"
"OR52J3","1.00015098543117"
"GCHFR","0.990554663483822"
"TMEM267","0.956476042499648"
"SLC39A4","1.00185302791697"
"PANX2","0.987014630851796"
"TRH","1.00591206665284"
"PYDC1","1.00241360477387"
"DSPP","1.00480597015522"
"TERF1","0.978393876230559"
"APPBP2","1.00770699036432"
"AMY2B","1.00496606222969"
"TAF2","0.980711020483109"
"ACTR3C","0.994628213547132"
"SERPINB11","1.00977425110724"
"TBPL2","0.979924470828423"
"MRPL28","1.01617336079408"
"SCN5A","1.00726767824959"
"ASGR2","1.00484287727866"
"DEFB127","1.00176250417508"
"TTC29","1.00462054539426"
"NAGLU","1.02245558612907"
"DDX20","0.975833321658509"
"AKR1E2","0.998918125360884"
"PKIB","1.00635244507987"
"PCSK2","1.00175646662316"
"QRICH2","0.999119101677518"
"NEK3","0.988309412583895"
"CD2","1.0083909898035"
"GATA6","1.00037849951946"
"SLC38A5","0.990109150282268"
"ZNF101","1.02352419941731"
"LNPK","1.01719289854457"
"GET1","0.985193587884004"
"IL20RA","1.00114322624929"
"RSPO2","0.993713322852272"
"BCAT2","1.021625409129"
"TAF1C","1.00573533952821"
"GCM1","0.99666849572783"
"CA4","1.00641742057024"
"SCRIB","0.99490842097633"
"ANGPTL3","0.991748081944127"
"LINC02877","0.987935944888395"
"KLHDC8B","1.05904352714803"
"RPP25","1.02646032857408"
"MAPRE2","1.00355511856084"
"CAPN14","1.0038320523027"
"FERMT2","1.00629777507624"
"PDLIM3","1.03666574099017"
"PKD1L1-AS1","1.0061947127844"
"HLA-DMA","0.992942622243286"
"SLC39A8","0.979337352184092"
"RCBTB1","1.00818635143684"
"PYGO2","1.00407091926132"
"ASCL3","0.989468596231533"
"FOXP2","1.01790720290831"
"RNF166","1.02261017716504"
"SPDL1","1.00628552492923"
"OR8U9","0.991157998477846"
"PLEKHM3","1.00245506963446"
"CAPN8","0.993757443904267"
"LY6E","0.993649768889441"
"ZNF429","0.979438343583456"
"ASF1B","1.0044832346584"
"IQGAP3","1.00496208678457"
"CLTA","0.979312075392929"
"NCL","0.993533106151999"
"CD9","1.01806574073712"
"TMEM198B","0.999786286815053"
"MAP3K19","0.993499963238476"
"AMBP","0.98395908605408"
"MRPL10","1.00766443856705"
"SEMA3C","0.941615044797983"
"FAM225A","0.937551156059091"
"PLD4","1.00685191943729"
"NTAQ1","1.03222858570472"
"DKK2","0.995462995208571"
"PTPN12","1.00965973522065"
"OR10AG1","1.00067915600107"
"MRPL24","0.999509107415734"
"CIT","0.992152823977911"
"RPS26","1.000676455057"
"HNRNPC","0.980782006340815"
"ADRB2","1.00968017782258"
"DCBLD1","1.01236981561156"
"EFNB3","0.994161231045245"
"CHP2","0.989263630757844"
"MAX","0.994196848157367"
"PTPN22","0.92389691081577"
"CETN2","1.01838544451358"
"KIF20A","1.0338867291413"
"NWD2","0.993476267251378"
"SALL4","1.02497971926325"
"H3-3B","0.94713047992178"
"OTULINL","0.991933552928025"
"RBM41","0.983881286363252"
"AGO2","1.01787298470559"
"C1QTNF8","1.0008320208472"
"LILRB2","1.00055857550528"
"DISP1","0.996382814204046"
"AMDHD2","0.986053738861291"
"PDIA5","1.01795520299049"
"NCOA6","1.05611098792428"
"SMIM45","0.997767268501215"
"DYRK3","0.988362868042354"
"KRT72","1.0014780461619"
"ACTR1B","1.02037514570676"
"PPP1CA","1.00568974589911"
"TTYH2","1.00648873718268"
"PARVG","1.00546826281371"
"C5orf38","1.00899349769701"
"CLK4","1.03901055870859"
"BOD1L1","0.976507369214605"
"TOMM6","1.00271123522712"
"TIGD3","1.00322635009396"
"LOX","1.01927283574471"
"NXPH4","1.00956742847263"
"RPS3A","1.00213463619868"
"TNFSF11","0.982277375958411"
"C5orf15","1.01195830891036"
"OR8J1","1.00684112698679"
"NECAB1","0.989884181831483"
"TRNP1","1.01913892800361"
"SCN4B","0.995901386998509"
"EVA1C","1.00420654542738"
"CLK3","0.964278775421632"
"SLC12A9","1.04143685962612"
"TMPRSS15","0.983587299635069"
"CCDC89","1.01084243538356"
"LINGO2","0.995792081121558"
"DDX42","1.04279536666203"
"YKT6","0.993427814360345"
"GNAI3","0.999637267818149"
"KPNA6","1.04952769003829"
"ETNK1","0.982606876404745"
"CCDC71L","1.002433572859"
"HMGN2P46","0.992992080728443"
"ERP29","1.00379583110759"
"TIAM1-AS1","0.997096888246955"
"MEDAG","1.01330921369751"
"SNX11","0.993953222896898"
"SMYD1","1.00910667048442"
"SDF4","1.00179500558561"
"CARS1","0.960595732398246"
"DNAJC6","1.00513385735464"
"PHB2","1.01441750428003"
"ALDH4A1","0.999840870265287"
"TUBGCP3","0.99168332812182"
"GTPBP10","0.993774372656217"
"SRI","0.988816961584195"
"STX18","0.99943052692234"
"BICRAL","0.971244084952037"
"ANKS1B","0.98781607283529"
"ATP1A4","0.98861064116441"
"SELENOI","1.00995877825273"
"MON1A","1.01799199812107"
"ZNF254","0.994159864861803"
"SYT6","1.00907504344724"
"HBQ1","1.00173612688932"
"PYGL","0.998561957800314"
"KCNAB1","1.01537055197092"
"STRN4","1.03457818527684"
"NHEJ1","1.01155134282617"
"STMND1","0.978949701067012"
"CYB5D2","1.01154975789443"
"XRCC3","1.01502360249777"
"PLAG1","0.977629555677578"
"ZNF653","1.00212362221717"
"SIM1","0.995177316468124"
"SNX6","1.00454536639957"
"LY6G6D","0.999711173591107"
"FABP5","0.988774729757215"
"BPNT2","1.00048144833105"
"CACNA2D4","1.01280893035888"
"LOC100130691","1.01347983407678"
"GUF1","0.987664950601647"
"ZIC2","1.01565051768623"
"OR5M3","0.998650027715846"
"CTSB","1.02074609736909"
"TTC31","1.03816935360743"
"GHRL","0.99922072247873"
"POP4","0.965460248443147"
"LEPR","1.00505357897239"
"PLA2G10","0.998415596210821"
"SRSF2","1.02705844993396"
"NUTM2G","0.99759607335633"
"BRD7","0.997195904204669"
"LAMA1","0.984497522759674"
"KLK1","1.00075383945303"
"SPI1","1.00019263196612"
"ROPN1L","1.02027086239344"
"NAV1","0.991223120447528"
"FGF23","1.00694866387965"
"CMTM6","0.994144495174132"
"JRKL","1.0272843230142"
"GPR89B","0.870807552720863"
"AHSP","1.00335371426749"
"SNX19","0.998403135892648"
"TAS2R13","1.00695076149209"
"RBBP5","0.993136268231413"
"DDIT4L","1.00690666393285"
"FZD1","1.00486387634461"
"URB2","1.0035350433654"
"LY6G6E","0.996843980273069"
"BTBD11","0.994163660074554"
"ZNF169","0.990734545335871"
"ORM1","0.995773630732701"
"FERMT1","1.01815033680061"
"LRP1B","1.00414465596872"
"CHST4","0.999758458041155"
"RB1","0.958444022360957"
"HMCES","0.985367891398398"
"VARS1","0.992779652341483"
"CA8","0.997723679376814"
"SLC38A6","1.01160145037064"
"TLN1","1.00505445542968"
"IFIT5","1.01366825099108"
"LRRN2","1.00200570470153"
"THSD1","1.01159533118404"
"FAM186A","0.999792813233374"
"GOLGA2P5","1.00582831089741"
"CES2","1.00698004684827"
"ABLIM1","1.02273074040842"
"THRB","0.986371590151069"
"FAM90A1","0.979960994178841"
"ZNF280C","0.985930088575639"
"FAM184A","1.01848313848192"
"DUBR","1.01772110926644"
"NEO1","0.999279100393085"
"RTRAF","1.00354809380893"
"KHDC1","0.987915583587137"
"POLA2","1.0301928450602"
"KRTAP9-4","0.998190724195401"
"TTC14","1.01483918601659"
"SERP2","0.997521060344613"
"GPR182","0.987243465518763"
"SEPSECS","1.0002145685756"
"DNHD1","1.00464714966509"
"PARS2","1.02043478495213"
"RGS14","1.02472390754908"
"RPS27","0.998083401895251"
"NPIPB13","0.99539537648807"
"MIR4435-2HG","0.98543683782964"
"TPD52L3","0.989072022123072"
"TGFBRAP1","0.985681707004307"
"THOC2","0.982614688434043"
"SEPTIN7P2","0.994250891227635"
"OR4K1","0.99897195469126"
"LINC01704","0.993411196147878"
"ARID3B","0.995018621096628"
"PDZD8","0.990596523849409"
"ANG","1.01431783148193"
"KRT8P41","0.999642361282357"
"DYRK1B","1.01606474643097"
"STYX","1.01227323317783"
"LRRN4CL","0.990882764027821"
"GAL3ST3","1.02328967903155"
"ARMC5","0.980735892827417"
"SPG7","1.00568562820736"
"UBE2Q2L","1.00628205775787"
"CEBPA-DT","0.997224530381888"
"TBP","0.999676640408855"
"ARMC6","1.04150818067967"
"TAS1R2","0.998536299213172"
"ZDHHC17","1.01770018861252"
"TTC7A","0.999702232119865"
"C9orf78","1.00399583434104"
"PRPF4B","1.01224824394329"
"GFAP","1.00505643278792"
"PNCK","0.982644033571015"
"MON2","0.978596444537426"
"MED22","1.05985578298773"
"NT5E","0.989781239118058"
"ADGRG1","0.991137732630155"
"HOXA11-AS","0.995224568203896"
"EMILIN2","1.09454662332156"
"ST8SIA3","1.00034396883416"
"NCF1","0.989298220360936"
"DYNLRB2","1.017683059684"
"SPATA9","1.00425741356031"
"SRPK3","0.992486170078776"
"HOXC11","0.993334216504017"
"BUD23","0.990768894298545"
"OR4F6","0.981493705983111"
"SIRPB2","0.99746393076996"
"C20orf27","1.02748421491934"
"LINC00207","0.988031612945383"
"TNFRSF14","1.01872908561904"
"RHBG","0.996166591840024"
"TINF2","1.03172237738416"
"FAM182B","1.00614548318172"
"CYP46A1","0.997026729016057"
"PRPF4","1.03004898176058"
"IL1RL1","1.00104821849765"
"TXNIP","0.902369007526559"
"REEP6","1.01386981149392"
"TM2D3","0.998843321643265"
"PRR5L","1.03158015592507"
"HLA-DRB5","0.996728785441157"
"SLC32A1","0.985996617586576"
"RNF10","0.991367805564097"
"SPINK13","1.00523936004494"
"SLC25A29","1.09509767698675"
"BRCC3","1.00889400358117"
"ADGRL2","0.943074351131186"
"BAGE4","0.994247818173652"
"ACYP2","1.02467022068035"
"SASH3","0.990340787194444"
"G6PD","1.02344733593342"
"FBXL16","0.992901226811145"
"TPM3","0.978429121975022"
"ACTR6","0.993725729415141"
"ANKRD28","1.01161697099082"
"EFCAB14","1.01810001846225"
"SNU13","1.00696682063603"
"ADARB1","1.00127852808151"
"PRDM16","1.00200125236757"
"TERB1","0.989843740991446"
"OGT","1.03265406691228"
"PLEKHB2","0.985774977572404"
"NRARP","0.997991474189874"
"SRRM1","1.01145858929303"
"ATP6AP1","1.03147934542862"
"PLEKHJ1","1.03290591052974"
"HPDL","0.99010136250815"
"KRTAP12-2","1.00834967438187"
"IL37","0.998621654837928"
"MAP2K6","1.00682746722281"
"EWSR1","1.00544136886194"
"EXOSC2","1.05095742545233"
"C3orf38","0.963486982129783"
"GINS1","1.00736285931464"
"OR51L1","0.99248866632337"
"CFAP20DC","0.987301063874198"
"MIR9-3HG","0.997476696885523"
"GFUS","1.0064165810841"
"SYNJ2BP","1.01384264487312"
"C16orf86","1.01783678922449"
"NEGR1","0.985550929478486"
"MNX1","1.00508484714778"
"PANX1","1.05794540902768"
"HINT2","0.998751500324022"
"ATP2A3","0.972964765625"
"GNRH2","1.00336873910467"
"CXorf38","1.02108753351556"
"ZNF295-AS1","1.00351116231599"
"PLD2","1.02344956245913"
"WBP4","1.01952361936319"
"LARGE2","1.00046799500588"
"KIAA1109","1.002759889973"
"APOBR","1.00237427083756"
"SLC35B4","1.02566357679435"
"NSMCE1","1.00056066493459"
"UGT1A4","0.997962036052428"
"TRIM38","0.975628391450556"
"PHF14","0.994177664294711"
"SNORD101","0.982080641025728"
"NCK1","1.04126974474037"
"TBX1","0.980904362316027"
"LGMN","0.956753405704606"
"LINC00971","1.0060373905087"
"ZNF619","1.01051162983733"
"NBPF14","1.02923048542118"
"PITRM1","1.01905069004212"
"NOP9","1.02394042682468"
"TCEA1","0.949437610398708"
"LRRC29","0.995764896609458"
"CHD5","1.00407907979436"
"ANKRD6","1.00290938602939"
"INCENP","0.965655440109717"
"TAGLN3","0.939445940807509"
"IFNA2","1.01526962050529"
"SCML2","1.01740473479092"
"AGPS","0.995043936114987"
"RBM3","1.00620257849644"
"TRAF1","1.0182282639263"
"MYO5A","1.00682367143373"
"RRM2B","0.961070460632789"
"RWDD2B","0.997098350399689"
"TRIM17","1.00268152237871"
"GLMP","0.987743913068797"
"FANCB","1.00388222569245"
"DNAJC8","1.00733434056269"
"TMEM100","0.995398600369145"
"DBNL","1.01203666932029"
"LGALS14","1.00836180228605"
"AVPR2","0.990490241036938"
"NIT1","0.998086689376237"
"LINC02694","0.995386729194493"
"NHLRC3","0.991581387807224"
"BMS1P4","0.997882225376519"
"NEK9","1.00409192551633"
"GNB5","0.986998325005919"
"NCOR2","1.0261826394767"
"ST6GAL2","0.996010897040851"
"KAT6B","1.02054958686686"
"ILF3","1.01075572578443"
"SNAPC2","1.03134185942498"
"RHOV","0.991186080298578"
"SDHD","0.994796726743222"
"MBD3","1.03478346353607"
"ST8SIA6","1.00786621853217"
"IDH3A","1.01795240125553"
"AACS","1.00462738155624"
"KRTAP4-12","1.00026355644703"
"TMEM43","1.03588083411875"
"TUBG1","0.997697633557511"
"TMEM38A","1.01758141775898"
"CST6","1.01286973347347"
"EFCAB7","0.832992812015259"
"HPF1","0.985197601689954"
"ARL17A","1.01770138243647"
"MATN2","0.994699218212018"
"NID2","1.01121222228882"
"NHLRC2","1.0492465831096"
"FRMD3","1.05763995206485"
"SLC25A27","1.00370034223048"
"FGD4","0.977777338810202"
"SEC31B","0.993954854121427"
"PALLD","1.01803512201422"
"HSP90AB2P","0.992393560863616"
"UNC45B","0.985937431017269"
"CLRN1","1.01008291707335"
"NLRX1","1.00712957163786"
"PRDM13","1.01016153504117"
"B3GALT5","1.0142152605432"
"PYCARD","0.988895728854326"
"SPATA31D1","1.00724222894"
"NADK2","1.02421511411262"
"ADCK1","0.99554860103489"
"ATP10B","0.991796300666602"
"TMEM183BP","0.988262188424377"
"SLC8A2","0.97809192668597"
"CHRNA2","0.982895511128957"
"OR5AS1","1.0016998763724"
"NLRP9","1.00665069829976"
"PDF","1.04193222390647"
"CMTM7","1.00687557707959"
"PWP2","1.01667365311025"
"TNFRSF11A","0.999094968482439"
"BTN1A1","1.01198930819108"
"ASXL2","0.984500686200372"
"DES","1.01186069263886"
"SLC19A1","1.04854533829195"
"ENDOD1","1.04603035568361"
"KCNJ11","1.00301787098302"
"MAP3K7CL","0.946995911206779"
"MAPKAPK5","0.996700847417186"
"GPATCH2L","1.02144881743647"
"SOAT1","0.956908832522497"
"COPB1","1.00004879118067"
"LINC00632","0.995270935985664"
"ANO2","1.01254020276623"
"CYP19A1","1.01206955381959"
"ITK","0.989666043232298"
"MRNIP","0.996872802358274"
"AFG3L1P","1.00223028656008"
"FDPSP2","0.999823237009784"
"CCDC179","1.01734808728641"
"C1orf146","1.0105212563492"
"FHDC1","1.00032159867522"
"CCSAP","1.01490107649528"
"UBR4","1.00813601287524"
"MSMB","1.01540459053577"
"ZNF649","0.9744314509055"
"TMTC1","0.981581197361449"
"VDAC2","1.00833301945776"
"PLEKHH1","1.00231851057902"
"TNFRSF10B","1.01942044532378"
"VWDE","1.00211341106676"
"SIGLECL1","1.0056877815251"
"CNTN6","0.995756584865501"
"LINC01140","1.00825578759318"
"AATK","0.998370054603202"
"ZNF559","1.00664500594055"
"EPHA2","0.992829707394431"
"SLC22A5","0.998217972733526"
"IK","0.989270873202552"
"SLC30A6","0.981496231015288"
"LOC729609","0.98616436466927"
"PPP2R5D","0.989707266997364"
"ANXA10","0.98932163661697"
"ZBTB47","1.01687585102175"
"CCNQ","1.01392108609932"
"FAM90A7","1.00149792121483"
"ST3GAL3","1.03111065475074"
"DMRTA2","0.991045055027043"
"PHF21A","0.993501353919087"
"UBE2D2","0.986316637031581"
"PHF7","0.993976388377172"
"SLC8A1","0.990016330327483"
"LINC02969","1.02975231908425"
"CFAP95","1.0068860269774"
"CLXN","0.992949547219175"
"PYY2","0.996953626003956"
"TPD52L2","0.977339905684805"
"BHLHE22","0.997302229470457"
"AP2M1","1.009646060172"
"MRPL12","1.01581939563496"
"MMP25","1.02157790029634"
"CCT6B","1.00974133591512"
"FAM81A","1.01988417226389"
"CASTOR3","1.01661217817746"
"ACIN1","1.00913483976756"
"APBB1","1.00569960191254"
"ZNF516","0.993014039958748"
"IL6","1.01386692326333"
"CLIC6","0.999964163995603"
"STRADA","0.992381401419114"
"CXCR5","1.00061224073706"
"ZNF703","1.00210478938282"
"SPTSSA","0.999753026539096"
"TNFRSF21","0.996466727559631"
"ARCN1","0.994100659040765"
"RFC5","1.00643588746724"
"DEDD","1.01324293417963"
"POM121L10P","1.02143641392867"
"BTD","0.976976199119969"
"FGF1","1.00323246730187"
"TRAP1","1.00997673355525"
"EPHX3","0.983418942613537"
"ZNF391","1.01240217811774"
"PDE8A","1.01967167483779"
"CBLN4","0.999117261792718"
"RRAGD","0.969150390295206"
"HRAS","1.02015384102792"
"SP8","1.0073810181378"
"CAPNS2","0.97829563603235"
"TLL1","1.02101314723375"
"TNPO1","0.998028486722204"
"CCN2","0.998209707579662"
"CRTC1","1.01067280558146"
"CES4A","1.01423233335643"
"GRIN3B","1.00067111139601"
"RALGDS","1.06833085650048"
"GNPAT","0.995483953712477"
"OR2M5","1.00036315421759"
"ST14","0.934353517437161"
"TSPEAR","0.986157189954013"
"IL12RB1","0.987338611237466"
"TGM5","0.996810848166974"
"HCST","1.00138971502221"
"METTL21EP","1.00110557960872"
"TMEM255A","1.00622264542879"
"LCK","1.02213613694584"
"TCTA","1.01707329257488"
"UST","1.03470806741971"
"TRMO","0.995981864177463"
"LINC01587","1.00632603931483"
"TLN2","0.991092941814218"
"SAP130","1.03583731076747"
"SNORA62","1.00971677579325"
"FST","0.956802384949349"
"DOK1","1.0090487649538"
"PTOV1","1.00586886954181"
"ITGA10","0.982146526832916"
"VPREB3","1.00273745093826"
"NIPSNAP3A","1.00647216359638"
"LARS2","1.0319137048"
"APLNR","1.00783477338556"
"KCNH5","0.999798400306136"
"TMEM135","0.981859275069778"
"CCDC183","1.00029625147855"
"CRPPA","1.00197997495501"
"FBXO30","0.998166819918269"
"ZNF500","1.03328524461871"
"MMD2","1.00089983697841"
"WDR86","1.00888770608652"
"FAM241A","0.961388754344051"
"QPRT","0.992636311142567"
"JKAMP","0.99299186633023"
"PURPL","0.977616908825677"
"OCIAD2","1.00134298109851"
"ZNF815P","0.988751687010248"
"SCN3B","1.00943574072236"
"TROAP","1.0970257417547"
"KRT3","1.00185689453819"
"RNF41","0.999012651345845"
"COQ8B","1.01908496036997"
"TRAF6","1.00248504114792"
"ATP6V0A2","1.0334201502846"
"KIAA1522","1.01198950798324"
"TRIM50","1.00644193545895"
"MAFF","1.03504897617813"
"SLC22A14","0.975471741197265"
"TMEM208","1.00464115188463"
"HLA-DOB","1.01965227894005"
"ITPKB","1.02768186569997"
"PTGES3L-AARSD1","1.00479023771714"
"CLASP1","0.977700358668748"
"TRIM51EP","1.0018879016053"
"HMGN4","1.02201488963891"
"OR51I2","1.00969170455494"
"CHST9","1.00197354643733"
"ERLIN2","0.983949866247903"
"ZNF552","0.994440922032604"
"ZNF750","0.98054979186987"
"IER2","0.972102982016977"
"LLCFC1","0.998767167287527"
"ALS2CL","0.982023229462576"
"TVP23C","0.999753385096128"
"RNF43","1.00968957843568"
"CLEC7A","0.977735091084251"
"DMAC2L","0.999656453722335"
"DDX24","1.01940519250299"
"ABHD4","0.992129960821556"
"CHAD","0.985001415485713"
"NRXN3","0.99816349709881"
"ETV7","1.01840787823544"
"CD99L2","0.985335697300599"
"VAT1","0.999489920620151"
"SLC44A1","1.00416496149146"
"GADL1","0.977736451118041"
"ST7-AS1","0.997766737012663"
"EIF3C","0.983051701278851"
"KLF6","1.00571322604434"
"KRTCAP3","1.02143413606961"
"FAM214A","0.943138307498202"
"RIMS1","1.0052620540349"
"PBX4","1.00432289108363"
"ZNF324B","1.00931935554029"
"PSKH1","1.00559226203398"
"EHMT2","0.995292436049484"
"UBFD1","0.978747603067387"
"DPP3","0.995663413177751"
"SLC27A2","1.00352446779585"
"SLK","1.03943821888833"
"PMS1","1.00520461469522"
"TDRD5","1.00134492158089"
"ENPP1","0.9984669226794"
"PRR25","0.988808806926874"
"SAP30","1.02162827954516"
"FRG2C","0.997017923291378"
"ATG4C","1.00314181397289"
"GABRR3","1.00587156375648"
"DYNLT2B","0.981440770639127"
"MB21D2","1.02642654880548"
"MUC21","1.02080117935467"
"ST7-AS2","0.991759160593409"
"PRDM5","1.01421403593888"
"HEXIM2","1.02083291441619"
"PON3","1.00914469083781"
"EFNA2","1.00423693304764"
"SAA1","1.00013680609002"
"LRRC69","1.00191267883583"
"EPHX1","1.00125124298509"
"TUBG2","1.02245964395089"
"TATDN1","0.967892370601388"
"CLN8","0.999549982204459"
"GPCPD1","1.02287327762252"
"CC2D1A","1.00698736892919"
"C2orf49","1.02185780107397"
"HP1BP3","1.01813513902558"
"BARX2","0.997926990452865"
"PCARE","1.00838848565525"
"PLA2G7","1.00456218284159"
"VEGFC","0.940897158590213"
"BANP","0.895833739731703"
"PIWIL1","0.995500326240687"
"SH2D1B","0.996542482606745"
"SPRR2E","0.988629362354416"
"TWNK","0.9786592843281"
"ITFG2","1.05234854697882"
"TREM2","1.0043410467292"
"TSPYL6","0.981596433998369"
"FAM133DP","0.991812268573417"
"COX7A2","1.00031417642397"
"COL1A1","0.9626187635089"
"UBE2M","1.01094487591922"
"LHX3","1.00674831540339"
"LURAP1L","0.989188730361123"
"NUP35","1.009960023718"
"FBXW5","1.0185376023397"
"IKBIP","0.972789741389222"
"HIP1","0.993693180132029"
"PIGQ","1.01374671858395"
"OR2L13","1.01344827604277"
"FBXO6","1.00206162152615"
"TIMP3","0.981643921585204"
"ZNF776","0.9589367255358"
"HGFAC","1.00341966796392"
"SGF29","1.01771006100978"
"SYP","1.001488172925"
"CD5L","1.00573125353516"
"EHHADH","0.986558675666499"
"PRORP","1.02995702473244"
"KRTAP5-3","0.998914137356371"
"GALNT17","1.00207333864232"
"MAP1A","1.01350930317304"
"AMPD2","1.0069479980667"
"RPS20","1.00688124658181"
"ALPL","0.994708455155334"
"PLAAT4","0.987381094254215"
"CDC73","0.994462349227915"
"SCO2","1.10149205432537"
"FAM74A4","0.985296541735113"
"SULT4A1","0.974950529543299"
"GDPD5","1.00257218277595"
"PCDHGB6","0.98142241658534"
"KLHL15","0.997516234546388"
"ASCL1","1.00187021383293"
"SLC8B1","1.02850491515498"
"CYP7B1","0.986876536187978"
"SEC11C","0.986447795617576"
"SRP14","0.979461585945316"
"GET4","1.0136226200919"
"AKR1B1","1.00252757881806"
"UQCRFS1","1.03321195516749"
"HNRNPK","0.931066466461847"
"AP3M1","0.982054457894935"
"DCT","1.01079199185925"
"CADM3","1.01895624896405"
"KLHL2","0.978989958417999"
"GNG5","1.01593651579117"
"PPP1CC","0.999401822190538"
"FBXO22","0.999024949645917"
"C9orf50","1.01284050674493"
"ZYX","1.0324206836562"
"AXL","0.996381346866315"
"PRR27","0.994540344784939"
"CCDC62","0.982689354074716"
"CD300C","1.00376984456333"
"DCANP1","1.00331481073343"
"CD274","1.02332130376362"
"KLHDC9","1.0089065310703"
"LINC00924","1.00409620710542"
"EEF1B2","0.987125485088471"
"SNCA","0.993549871688955"
"COL18A1","1.00098604618876"
"MIGA2","1.01197853126123"
"LINC00598","1.01407660664315"
"GPR34","0.998501557971001"
"DLG1","0.979707945619926"
"FIRRE","0.986005544195623"
"SHC1","1.01791263472849"
"GRID1","1.01316382446868"
"SV2A","1.00940789539307"
"KMT2C","0.981838415093979"
"PLEKHG4B","1.00652656031124"
"CNTROB","1.02262937595377"
"ROPN1B","1.01834115239484"
"FAM189B","0.990457866559489"
"MFSD5","1.06020649390978"
"RAG2","0.987663909765233"
"SPATA19","1.01812835650767"
"EFS","1.00202969732976"
"LNX2","1.00234793695837"
"HOXB7","1.01177178476324"
"SPRR2G","0.994480048375153"
"RACGAP1","1.04063233554856"
"CACNG4","1.02121587519357"
"LPCAT1","0.962243353162663"
"GLO1","0.993922638021561"
"ASTN1","0.997935007374511"
"SAPCD2","1.0335356157516"
"TAFA1","1.00459600280823"
"GLYCAM1","0.99842283338481"
"PCDHA5","1.00466985670192"
"NEUROD2","0.995148941275962"
"POLI","1.02018717812642"
"TMEM121B","1.01627675910972"
"C1orf54","0.99340797263412"
"TMEM68","0.985174907639572"
"KCNT1","0.986003607021982"
"HDHD2","0.993266957905933"
"KIF3B","1.01547017220835"
"CARTPT","0.99598900966575"
"DOCK10","0.952715794092647"
"LGR5","0.985514122617584"
"JAKMIP2","1.00897680463772"
"DRP2","1.00960432807712"
"BRD8","1.01200600596731"
"SULF1","1.00769477791799"
"CST9","0.998613443922026"
"CNGB1","0.993102234294637"
"ZNF706","0.974546391669842"
"LILRA4","0.997504084061131"
"ZC3H3","1.06378836787242"
"PACSIN2","1.01789246492275"
"PKD1L3","1.00768593553439"
"SPIN1","1.01384706550407"
