"Gene_Symbol","Tabuchi2011c"
"TFAP2A","0.392383403393915"
"CCL5","0.448894615793771"
"TRA2A","0.398732612550444"
"GFER","0.897865455998813"
"CD52","1.51349655133459"
"ME3","0.840347191070983"
"HLA-DRB1","0.504470752586607"
"ANKRD6","0.131857116959241"
"MUC2","0.315013182079798"
"IRAG2","0.678491692572007"
"TMEM186","0.544338213325366"
"CDH5","14.4293151361375"
"KCNK1","0.0687695380568971"
"LTBP2","0.115574163900945"
"ICAM2","0.409652108528823"
"NPTX1","0.18276298651687"
"IRS1","0.421185533234246"
"PARM1","0.658212938460672"
"SGCE","2.93463499082174"
"SAP25","0.727287503829527"
"CDC42EP1","0.633760668463281"
"AFP","0.0584009024806528"
"CDC25A","0.449688454208103"
"CHGA","0.948882288407708"
"UTP25","0.389903791329816"
"NFE2L3","0.435214670333795"
"IFT88","0.537795101759227"
"INPP5E","0.436361961228505"
"MAPK4","0.245688919444313"
"KIF23","0.32666329317311"
"KIAA0753","0.658835785087442"
"WIF1","0.324809831299233"
"F5","0.147312791375291"
"PANX1","0.596456279219022"
"SLC29A2","0.368541989195162"
"EPHB6","0.625650348808113"
"ABCA8","0.1261878366283"
"DNAJC6","0.454270521326327"
"SCN3B","0.273801088741035"
"COL9A3","1.38265177091153"
"WDHD1","0.523439116681941"
"STX1A","3.84687934245927"
"RIMS3","0.491387598595945"
"TRIM23","0.685450294683308"
"KLK6","0.185620489475671"
"KRT15","1.79377887788779"
"PDE4A","0.256471381637969"
"CSPG4","0.509021500082061"
"CENPC","0.293915079492178"
"CNKSR1","0.803951378428556"
"TAGLN3","1.39635101459594"
"MT1G","0.709855989834577"
"PICK1","0.0911220247831672"
"NAP1L3","4.36401376200009"
"DSC2","0.305163986863991"
"PARP2","0.866455873270588"
"HLF","3.87251099744523"
"MAP2K5","0.988377346456065"
"C2CD2L","0.162218075079947"
"RCBTB2","0.719946365772005"
"NR1D1","0.0813639983746444"
"GNAO1","0.0389914276462669"
"ARHGEF5","1.09784251579489"
"NUDT1","0.664974971961318"
"FEN1","0.532304090345682"
"TAP2","0.505077651723758"
"TTF1","0.672714690896001"
"EVI2A","0.567148408471637"
"CHAF1B","0.806351945767868"
"THBS4","0.44096851095376"
"MAL","8.48832750386372"
"MLF1","1.18542923710106"
"VSIG4","1.22749827983972"
"SMAD7","1.39534590798879"
"GPRASP1","0.336390960481966"
"DUSP2","0.449705258352132"
"PRR3","0.551265957928656"
"EML1","0.303928735749706"
"MYB","0.572920843692357"
"ZBED4","0.257276901522532"
"DHRS12","0.157322368954063"
"RRAD","0.176759032503465"
"TRIM21","0.331431621339673"
"H1-10","0.513627169669317"
"HLA-F","1.00281340504758"
"RXYLT1","0.396889152637661"
"CLPX","0.444300223077719"
"CKM","0.788924791637062"
"CACNA2D2","0.483049439135854"
"ZW10","0.709929059821752"
"HSD17B2","0.695690993973186"
"FGD1","0.772687380990853"
"BTN3A3","1.25304602837421"
"TTK","0.474221529648078"
"NAV3","15.4367466733513"
"ENDOG","0.706199017677478"
"MELK","0.743969389204015"
"CCNF","0.391399633041125"
"FOLR2","0.548803009869693"
"PSG5","2.09393449391041"
"BMPR1AP2","0.5943372306695"
"POLA1","0.714098706440967"
"GLDC","0.288340469206952"
"POP5","0.651375427194801"
"ENPEP","0.0261176715970762"
"TCFL5","0.471984033116499"
"DCX","0.547028839111478"
"ORC2","0.446044071583467"
"P3H3","0.198684994769155"
"B3GNT3","0.304987133251552"
"MAD1L1","0.4750438222089"
"NAIP","10.3124241320709"
"NME3","0.0490879251827342"
"CA3","0.314767315751132"
"JADE3","0.680636152362557"
"GCHFR","0.653606014891236"
"MRPL58","0.726272968290139"
"PCSK2","0.0929949767572568"
"TLE4","0.585189995970967"
"PEX1","0.589579408983627"
"BAIAP3","2.24188823384222"
"ZNF646","0.461008043167659"
"TAOK2","0.0645850276906394"
"MGMT","0.43892528471606"
"ARHGAP25","0.468835740794308"
"MSLN","0.868109976433621"
"PLK4","0.395114915600898"
"NEURL1","0.816791420757161"
"LCK","0.450147309443212"
"EEF1A1P9","0.920942914944146"
"ZFYVE9","0.399395699188295"
"AOC3","1.07095841228683"
"MUC4","4.50705235237193"
"PTGER4","0.463152575938035"
"SAP30","0.59287044826343"
"ATG4B","0.0943677922399025"
"EEF1E1","0.566829809240481"
"BCL3","0.34226556459367"
"DDX6","0.493886919472619"
"IL10RA","1.85888789620575"
"SOX11","0.181184836921357"
"RAMP1","0.365492583259625"
"PRR4","0.538515204580165"
"CPS1","0.833110302371937"
"GAS8","0.495075558346744"
"C11orf80","0.758745829037208"
"SASH3","0.316979240146211"
"TLR2","0.499312113817134"
"CTNS","0.408825039376358"
"RASSF7","0.407715521093261"
"SLC10A3","0.35242740578719"
"VAMP5","0.726380479549469"
"BNIP1","0.638361015028626"
"TNFRSF11B","0.250328631648456"
"HPN","0.464139076333726"
"PTPN2","0.2084126261388"
"MAP4K2","0.403961105039008"
"ZNF274","0.298944934929227"
"PLN","122.787921530396"
"ALDH3B2","0.98490042586277"
"PTPRN","1.0128607849926"
"ICAM3","0.66353634770927"
"RHOH","1.53854640970927"
"LYPD3","0.485764047211487"
"SNAP91","0.0415893825703285"
"DYRK1B","0.377584735399957"
"SRPX","0.63527939836536"
"ORC5","0.723813129736555"
"PLK3","0.262015695116277"
"MNDA","0.58764998615409"
"PTPRCAP","1.13911059539303"
"CENPA","0.504034623818919"
"GC","0.502329926922715"
"ADGRB2","0.0656931252075722"
"SHROOM2","0.350090171325518"
"C6orf47","0.826048168226471"
"CSTA","0.823989541925673"
"GJB1","1.35273784481094"
"RAB3A","0.224286744738629"
"AMMECR1","0.443708511288875"
"DDX10","0.494319131790419"
"CLASRP","0.647032649772089"
"GET1-SH3BGR","1.03153364659862"
"SLC22A18","0.757569460616592"
"GPC4","4.83555457593062"
"TRAPPC6A","0.850700463503731"
"ITIH2","0.438217007119093"
"FGB","0.321888879212749"
"ITGB4","0.142148705809306"
"PFN2","0.473748354855023"
"GNAZ","0.264215836737264"
"MX2","0.580450401497313"
"CDK5R1","1.00022104845604"
"GPD1","0.522584580351334"
"MIR4751","0.157697780030015"
"NKRF","1.72197432506312"
"NMT2","0.34047799777855"
"CIB2","0.628856769334147"
"TFF1","1.02109764341524"
"HAGH","0.597176686975515"
"SPECC1L-ADORA2A","0.877684125872714"
"FGFBP1","0.645771530636018"
"TGFA","0.996124594165493"
"MBNL2","3.75519935954333"
"VIPR1","4.64122300358173"
"ARL4A","0.537101933298838"
"FOXN3","0.349657492806485"
"RAD51","0.533174011035984"
"ZBTB48","0.250587564175699"
"MAP3K8","1.13046178454902"
"FABP7","7.66575616545605"
"EFNB3","0.18409464367086"
"DEFA1","0.456615656381406"
"CCNE2","0.278995339137426"
"CTDP1","0.448250852532646"
"LSM6","0.548716097854954"
"ORM1","0.110030559257387"
"GNE","0.336081692320396"
"GABRP","6.90937945577414"
"CENPE","0.530957094657845"
"ASNS","0.751161618332662"
"PSPH","0.635416302143321"
"CD79A","0.609206540981819"
"KIT","0.535302315774316"
"AUH","0.638915432699698"
"ITGAE","0.701599944106756"
"GPR162","0.698311481013919"
"IDUA","0.580213692865631"
"PARG","0.769888382283278"
"EXOSC9","0.573219711004076"
"GEMIN2","0.569379378149195"
"SPRR1B","7.82405893500799"
"ENPP1","0.218790133087263"
"IL1B","1.62476117473429"
"ARHGAP26","0.438879292259761"
"CYP2J2","5.50463237120098"
"SLC22A5","0.60703227957638"
"SERPINF2","4.00606324630063"
"MTMR11","1.00147015336404"
"PIGF","0.755248375027358"
"CRIP1","0.722249933831464"
"AOX1","0.246795649338654"
"BCAP29","0.924841418743858"
"ORC1","0.836146596718861"
"RWDD3","0.649090815255724"
"MAMLD1","0.535426219211556"
"NAGPA","0.533024559510159"
"PLEKHA6","0.200016456571109"
"PEX12","0.532122978428609"
"ATP6V0A1","0.29996291183028"
"POM121","0.341736270478276"
"CCR1","0.436688130928496"
"GFPT2","0.143973886425431"
"SNPH","0.918205779181767"
"CMC4","0.526637749792204"
"EFNA4","0.292874303286565"
"APOB","0.0363072411349251"
"ARHGEF4","0.306335144351931"
"PLCE1","0.130739985125519"
"NEFM","1.01969022221554"
"CCL3L1","1.37488742193763"
"FPR1","7.67360581843521"
"MSANTD3-TMEFF1","0.249270489473799"
"BORCS8-MEF2B","0.934253750646663"
"PLCD1","0.477734178821945"
"VRK2","0.791032620893532"
"PTGS1","0.338775367715509"
"NPM3","0.690049426807491"
"MOK","0.974305124185326"
"ACTC1","0.59341468345546"
"HSPE1","1.17251503583522"
"NUFIP1","0.994975823511635"
"USH1C","2.36050330667418"
"UST","0.547425063620646"
"FPGT","0.456261877613075"
"ANG","1.52938019855111"
"ABCD1","0.530279802117134"
"NCAN","0.714249007058307"
"MYL5","0.560496989391188"
"APBA3","3.27934126429102"
"NCF4","0.574118792599805"
"TRIL","0.41634265324"
"SLC6A1","0.781014542094256"
"LRRN2","5.78039870158173"
"SPTBN2","3.25963179359616"
"KRT17","0.416384493890105"
"CSF2RB","0.762387952849465"
"PEX11A","0.359688265722842"
"ERCC8","0.627295469584725"
"MYL11","0.653646969709444"
"CAPN5","0.2375384386838"
"RBBP5","0.597262872824961"
"QPCT","6.03159704894447"
"KHK","0.0378192347740953"
"ITGB3BP","0.772017757410855"
"TNNI1","0.427962554714208"
"ADAM8","3.17257797709276"
"ZNF324","0.398369834857183"
"SPINK5","6.20660432777034"
"DNALI1","2.44958167223253"
"SMAD5","0.305792543134315"
"FANCC","0.486139420286904"
"PLS1","0.592190315406717"
"RP2","0.464613197835652"
"MAP3K14","0.190678111000923"
"MAFF","0.537557827195005"
"AP1S1","0.624956140647967"
"ATP7A","0.485078909612626"
"CA9","0.834789701176177"
"PCMT1","0.710458189695025"
"NMB","0.850920870409576"
"RELB","0.775283600902216"
"ANOS1","1.34208350797404"
"IL6","0.198921923128432"
"ALDH1L1","2.22803938431297"
"RIN1","0.396863939605152"
"ACAP1","0.452231208780452"
"RNF2","0.409825649367153"
"APOH","5.50041438099372"
"TIMM8A","0.510887422210751"
"POLR3F","0.465047078577653"
"HCAR2","4.4490203839859"
"HGD","0.189250119341649"
"EHHADH","0.68664124591835"
"DEPDC5","1.06835313757206"
"SURF2","0.868179072149743"
"PDGFRL","1.10832587720359"
"IL1RAP","0.231639133831901"
"RBMS2","0.0770354135925701"
"RPH3A","0.653051875248647"
"PAFAH2","1.44184819406505"
"SLC16A4","0.881456996989135"
"KIF20B","0.317829071162226"
"SOD3","2.53519019686164"
"AREG","0.108683424059004"
"SCO2","0.189064130680773"
"CXCL13","0.208735139786555"
"SLC13A3","0.329351205483861"
"PARD6A","0.517408735125045"
"NOTCH4","0.708013511472393"
"CEP290","0.31483258194771"
"PBX1","5.5133170912995"
"TCF7","0.568313055958878"
"ZBTB39","0.801118351110529"
"AMPH","1.33069512358594"
"INHBB","0.481666946836913"
"NR3C2","2.04481126030296"
"ACYP1","0.709948091783165"
"PGC","0.770635340949432"
"KCNH2","6.32968716719"
"BCL10","1.31678765007109"
"POLR1G","0.456461457734897"
"LIF","2.67958934088568"
"POU2AF1","1.82918640753752"
"ADD2","0.0452844517792971"
"CDK20","0.565754897508452"
"PRH2","0.768528250433202"
"PITRM1","0.662484245641489"
"GTPBP1","0.4573722622293"
"GAD1","0.552461401171106"
"GLRB","0.0696279384514195"
"FKTN","0.573912474137705"
"URB2","0.365152428635089"
"TFAP2C","0.164818053292301"
"BMP2","0.278993944576468"
"IL2RB","4.34651972821867"
"BAIAP2","0.363456856479784"
"CKMT2","1.65580576199574"
"RBL1","0.474530162790194"
"IGFBP1","7.41468133187682"
"KCNJ8","0.183282334850344"
"FGL1","6.05160442859824"
"ZC2HC1A","1.61144045699489"
"FBXO46","0.523665342975704"
"SPI1","0.845973191017899"
"SLC15A2","1.26102389761024"
"KIF5A","0.33621024233245"
"MTF1","1.00805054749748"
"FTSJ1","0.541463936902963"
"PHYHIP","6.24638586471533"
"RAMP3","2.49667498952573"
"ACVR2A","0.649028942348909"
"CLDN10","0.092046978806672"
"MN1","0.100886582407938"
"REEP2","0.872002027539146"
"RCE1","0.811724810435751"
"S100A1","0.227179270458409"
"PVALB","0.201617369387283"
"DCT","0.0934511372897681"
"STIL","0.507907111295144"
"ZBTB24","0.336113889197565"
"SULT1C2","12.3585233884803"
"BARD1","0.370378823457121"
"TMSB15A","9.06862379431398"
"GNA15","1.45937914915563"
"CRABP1","0.735474170862147"
"SERPINI1","1.18158622156071"
"AGTR1","0.564812386282845"
"GRIA2","0.45993170424021"
"PFDN4","1.7358500669344"
"BBOX1","1.21631016755015"
"ACOX2","0.724100505137056"
"HOXB6","4.44067566296292"
"SH2B2","0.461805255023184"
"FAM131B","0.773438678723383"
"DBT","0.477707605151061"
"PLAG1","0.571733773154511"
"CTNNA2","0.230243171806167"
"SLN","0.35172022385976"
"MDFI","0.707445122852978"
"CBR3","0.226396337894931"
"PDZK1","2.36952524142717"
"LRRC17","0.843150080035326"
"CFD","0.78570201997379"
"TNNC2","0.129243422547371"
"ANK1","0.0661903545679809"
"CCL14","0.531464142788008"
"MRE11","0.512468584318357"
"SMAD3","0.043863986370366"
"DCLK1","0.386297421394886"
"PRSS2","0.108289347800723"
"IL1R2","1.56562801444691"
"HSD11B1","0.651887155416194"
"SPA17","0.557977119483047"
"RECK","0.536609894266787"
"DAG1","0.388441771170672"
"FES","0.4679403996061"
"GPR183","0.327821822526419"
"PEX7","0.516454766850512"
"SLC22A3","8.26199451679232"
"ITGBL1","0.0396278299831599"
"AP1B1","0.614078235786221"
"TBKBP1","0.291932265732082"
"HIP1","0.538423309130863"
"ZNF354A","0.497845784716895"
"CALB2","0.332159718653649"
"PALS2","0.413249161659127"
"BMP5","3.30113891066347"
"OVGP1","0.684765180949796"
"BCHE","0.0559346795974664"
"H2AX","0.467415076981826"
"ZNF211","0.813597252627437"
"GSTT2B","0.435712621328806"
"NPY1R","2.17435860706495"
"OCEL1","0.504320867619336"
"SNAPC1","0.567486509329692"
"PRL","0.432893044721945"
"MAP3K12","0.202549043882083"
"SAC3D1","0.282414345947459"
"PHKA1","0.146275856216915"
"FOXO4","0.712196497163196"
"HOXB2","0.634381931660006"
"HPCA","6.00224275589845"
"MST1R","0.692181385172761"
"CD3E","0.265336021319783"
"PDGFA","6.28128117131646"
"SCNN1B","1.32194843327473"
"HS3ST1","5.19233394233394"
"IRF5","0.29199226529275"
"KLK11","1.10311030536514"
"DACH1","3.19823943661972"
"VAX2","0.522981948112757"
"CRLF3","0.556763478539532"
"SCRG1","2.40593113267446"
"CCL20","0.680653965790674"
"AMBP","0.455334033457095"
"ARL2-SNX15","0.739911054721831"
"ISG15","0.579213108075996"
"SIT1","0.595920447329499"
"RYR1","0.0415348741081538"
"TESK2","0.855277969425179"
"GZMA","0.510446021352865"
"CRYM","7.8632037879143"
"GJB3","0.0954183886005224"
"DPYSL4","2.143533278849"
"GNLY","10.2230670247585"
"KIAA0408","0.0849176535126948"
"GHR","0.123331667722428"
"C5","0.776837324525186"
"BTK","0.498578380820073"
"ARHGEF15","0.606122647373336"
"CPB1","0.0689873456024304"
"GABPB1-IT1","0.460289802281503"
"AIFM1","0.83477268641902"
"TCN1","0.365861297714102"
"ZNF415","4.57640405162271"
"EXOG","0.429741417295079"
"HAPLN1","0.0767654874422901"
"KATNA1","0.636606053342631"
"CDH6","0.0554085691448355"
"VAV2","0.393789881453899"
"CORO2A","0.498950157231506"
"AVIL","0.101019555780963"
"RRAGB","0.827559353912656"
"GSPT2","0.2223134442466"
"STEAP1","0.630501758642659"
"CR2","0.643462331438761"
"TYK2","0.481575381266037"
"BTG3","0.422697057591021"
"PCP4","0.583811258339683"
"BABAM2","0.725221661960171"
"OAS1","1.48812890428364"
"CSRP3","1.2230652954704"
"BPI","0.688476495403515"
"PCSK5","0.454690255482704"
"RPP38","0.249546512180066"
"PAGE4","6.08790262294016"
"CHST1","0.2527339681595"
"AQP9","6.59362856905678"
"LAMP3","0.156140702510397"
"PIP4K2A","0.499324361050331"
"LIPT1","0.196268145074038"
"SNX7","0.295159719968473"
"C1QL1","1.08549859018282"
"SERPIND1","0.654043777325225"
"PYGM","1.7649032496991"
"ROR2","0.428821806927018"
"HRH1","0.722738412963757"
"NOS3","0.464456512062673"
"GGT5","0.162558169740602"
"MYL3","0.16568818169726"
"RASGRP1","3.82503981059425"
"SLC4A1","2.99258664512443"
"PDE9A","0.528365013281088"
"DSG3","0.365586464404304"
"SMURF2","0.583730123923967"
"SLC44A4","2.67675838930261"
"TRAIP","0.725719278252612"
"HOXB5","0.964506832056322"
"PSG7","5.10824288454968"
"HOXD9","2.49005262866489"
"ANGPT1","0.409544204227391"
"MYOM1","5.28612621418535"
"TNFSF13","0.291719900382764"
"MMRN1","0.253701605806601"
"CPA1","0.136952187591454"
"GALNT8","0.650511233356623"
"PRRG2","0.844850728176867"
"PRRG1","0.702838692231422"
"MEOX1","0.0657557194401491"
"F10","5.60697091761474"
"SMPD2","0.951767920517921"
"ALDH3A1","3.00910718674297"
"CPA3","0.706683771849373"
"CALB1","0.0944616464923427"
"CDA","0.823718706172076"
"PRIM2","0.99644591723161"
"CRH","0.129900051333152"
"PIP5K1B","0.475928982468662"
"ALAS1","2.04618815573207"
"KALRN","0.372296962817024"
"SH3GL3","0.0897282234273702"
"ADGRB3","0.188821169692088"
"AOAH","0.484584854653354"
"TRADD","0.528293765019674"
"PPP2R2B","0.0425421212095203"
"SNRPGP15","0.753719556379804"
"WNT2","2.56049091273046"
"FGA","0.218581810729431"
"RAPGEF4","0.336490717646789"
"TTLL1","0.636084374360025"
"CTSG","0.68981302047871"
"C4BPA","0.484257153948536"
"HAAO","1.0954104630515"
"HDAC9","0.0470033304373009"
"OASL","0.725978438840604"
"FLAD1","0.594080786268554"
"MIR1180","0.582702127624425"
"PCBP3","0.557447163382497"
"KIN","0.6061409556133"
"TSPAN9","0.977411186896726"
"FMO1","2.23736678628008"
"WRN","0.607871585832067"
"LY75","0.576175253749559"
"GAL3ST1","0.83411210072213"
"HLA-DOB","0.143073720763907"
"XPA","0.534047473741689"
"ASB9","0.379638408220639"
"MTTP","0.225451901259384"
"CYP27B1","0.239923062507594"
"ACAN","9.05349425145605"
"MMP10","9.67008140700465"
"BCL2A1","0.857594749441859"
"APOM","0.598786357954439"
"TPSB2","0.654274287383233"
"CD86","0.997468268252935"
"UBFD1","0.984744263744903"
"TFAP4","0.448639112903226"
"PCNX2","0.12243926856158"
"BUD31","0.718950038775483"
"SYNGR3","0.627113850267798"
"CD38","0.606325863062054"
"TNNT3","0.546357325141711"
"TYRP1","0.592305899707141"
"SDS","0.703127788745892"
"SCGN","1.26418498849808"
"MAP2K6","12.6322990021516"
"ANKRD26","0.369765907188345"
"TRPM2","0.333414345769837"
"CDS1","1.75803142341747"
"COMP","0.791505001245862"
"BST1","0.872241277088539"
"SLC25A40","0.695608567740735"
"ITGB7","0.569721569645582"
"POMC","0.717871313672922"
"GFRA2","5.9196405648267"
"CNTFR","0.0923460904351616"
"PKP1","4.48476745696791"
"SCGB1A1","0.0376888967810341"
"TEP1","0.084305829557526"
"TENM1","5.23939039571466"
"ABLIM3","2.73406171128651"
"NCOA2","0.629213483146067"
"BLM","0.599613547092953"
"AFF3","6.24032179333133"
"PGAM2","0.639790665555695"
"FABP3","7.13117686136236"
"RBM42","0.517248043833149"
"TNNI3","1.34319627652862"
"STAC","0.595465984192331"
"DOC2A","0.596465382332308"
"ADAM17","0.566606116473268"
"CBLN1","0.869337252694561"
"CYP1A1","0.511770835014625"
"BPHL","0.878298751793507"
"SH3GL2","0.437398722714708"
"GSTM5","0.589567735555869"
"F2","0.332411030342766"
"ITIH3","0.422242842208482"
"F8","0.725715647142144"
"CD8A","0.374262192592419"
"SULT2B1","1.1065761695243"
"DUS4L","0.38332906825178"
"TCAP","1.63690077897156"
"EREG","11.4432712383278"
"SLC27A2","0.388052319036362"
"AKAP7","0.410349167562157"
"F12","0.608807973132827"
"FAM50B","1.01033598358553"
"DUSP9","2.32908797241724"
"RAMP2","0.737507280347884"
"BIK","0.3836770359206"
"VPS9D1","0.58695748517896"
"FGF7","0.134736137808246"
"ITGAM","0.746597065840226"
"CD1D","0.42578695503558"
"SKAP1","0.536157208183994"
"CCN5","0.734495500079239"
"NRXN3","1.82345934639152"
"RASGRP3","0.14921403371227"
"TRPC1","0.231300317050977"
"ROM1","1.57424638327704"
"TUFT1","0.951324982121386"
"WASL","0.478465515866521"
"POLG2","0.402285182563423"
"MAT1A","4.52494354859018"
"GRM3","0.856467386210177"
"BRINP1","6.40063074197417"
"MARCO","1.43582599172156"
"APOC3","1.88953887298502"
"HMGCS1","0.632374024117095"
"HSPB2","0.627718521158432"
"PCSK1","2.56358248042205"
"MYOM2","0.984167457133492"
"CCK","0.193414017058348"
"MMP3","3.00106057035117"
"HSD17B1","1.12341638513514"
"CLGN","0.850127656514078"
"CD2","1.00627120864446"
"PART1","3.37795815035151"
"TSPOAP1","1.53343427750946"
"JAK2","0.528780784446504"
"CACNA1H","0.941425986388245"
"PRSS22","0.645404052772056"
"GAS2","0.477622710751967"
"NME6","0.585115653475287"
"CDK5R2","0.900422401042842"
"TULP3","0.803833537016788"
"NGFR","3.31191061743677"
"LY86","0.93790438400379"
"S100A12","0.289436168661099"
"SLC7A4","6.50391822373857"
"ARID3A","0.285791241733576"
"FCN3","0.774586358451022"
"PRSS1","0.534356514211514"
"BDKRB2","3.86003119260188"
"ITPKA","0.400533752450904"
"TREX1","0.236613826608581"
"RET","0.0702208822179983"
"PRKD1","0.338757448690213"
"REG1B","2.50474995771551"
"JAKMIP2","10.902438894026"
"ADORA2B","0.157866639427548"
"FABP1","1.03212170773236"
"ARSL","0.0178609839665573"
"NOLC1","0.607494256189407"
"SLC22A4","0.478885246333307"
"CX3CR1","0.256575782140762"
"CCNA1","0.62705190771961"
"KRT1","0.988602307132181"
"PNOC","0.524753030125485"
"MICA","0.84150467863591"
"FOXJ1","0.353938442325297"
"OMD","0.0868465413275568"
"POLE2","0.471881521391894"
"CEL","0.133431066114018"
"PTH1R","0.077350078905839"
"PNLIP","0.979695752054503"
"PLIN1","0.303242424242424"
"GRIN1","6.76580786089372"
"ZNF264","0.350344291709905"
"SLC4A3","0.641748184887837"
"VNN2","2.01908531026066"
"RELN","2.25530188809209"
"CTSE","0.728432149847625"
"ZNF799","0.669260371443416"
"GPA33","0.14818569124898"
"GTF2E1","0.413772058146937"
"MSX1","0.826926887490704"
"SETBP1","0.157111601834551"
"FOXF1","0.80160704145372"
"HK3","0.41377638618085"
"CGREF1","4.00123870138486"
"MYH3","3.70619789946878"
"ACSM3","0.757339672626285"
"TDO2","0.609341939104813"
"CLTCL1","0.393959965715239"
"IL6R","0.437367217601095"
"PTPRT","28.2156997531921"
"CA1","0.889909715847074"
"MYH1","1.29658914089023"
"RXRG","0.406971832108527"
"PLXNB3","0.447023605044904"
"MMP13","2.66799970513435"
"PDK4","10.0378057956652"
"PSIP1","0.624371356807734"
"DNAJA3","0.521275443115277"
"BATF","0.755235139664962"
"TAF13","0.46374407435324"
"H4C3","0.610491232433777"
"KCNS3","0.239477853007927"
"AADAC","1.71293016301809"
"CTRB2","3.56192587054048"
"SLC38A3","0.11447061547877"
"FEZ1","3.22590508711342"
"HOXD1","0.502815495438551"
"KL","1.17658878010844"
"SCGB2A1","0.669619341453189"
"ING2","0.540332247896541"
"DPEP1","0.451336554885615"
"CRHBP","0.25303589786291"
"CD1C","0.65654464844581"
"CD84","0.32809308931793"
"ADAM28","0.991363962519627"
"CYP3A4","0.64868403506007"
"MEP1A","0.684659876486312"
"NPY","14.6257742685168"
"ADGRG2","0.442536954182477"
"CEP162","0.873873729129446"
"PRG4","0.114061456397581"
"TGM1","0.259438016528926"
"HABP2","0.115979537156216"
"CASP1","3.83382519674536"
"LEFTY2","0.856853218807319"
"ACTL6B","1.88268224506969"
"FOXJ3","0.41829186189266"
"CCDC22","0.658145083598188"
"KIAA0319","0.436234623413876"
"FOXG1","1.9877635153383"
"RBM19","0.495619139052939"
"NDP","0.341983270893344"
"NMU","0.556107596564316"
"HPD","0.16300045279453"
"TNFAIP6","0.710567409806215"
"S100A3","0.0858468163778168"
"MERTK","0.525976404726569"
"ANKRD1","0.697274380975677"
"ASPA","1.75288319177121"
"USP5","0.385877754922128"
"REL","0.723332342891101"
"RAB33A","0.550067369879889"
"GNB3","0.484795495439455"
"SELP","0.870647430099396"
"SLBP","0.740715974427486"
"SNRPA1P1","0.643452854327305"
"SLC6A12","0.387539650361325"
"PPIL2","0.109909346284844"
"DPYS","0.601975575927743"
"RAD51C","0.801167770985101"
"ACADL","0.242647123688877"
"UCN","0.910696614948001"
"COLQ","0.552980659521163"
"HMGA1","0.595472073161806"
"LRRC23","0.443250195727547"
"KEL","0.714408111796307"
"PLCH2","0.390263859425642"
"ADGRB1","1.36596321685697"
"CTH","0.674524481087727"
"NELL1","0.394912609238452"
"DISC1","0.33737350158595"
"MATN3","24.8577651764087"
"RTEL1-TNFRSF6B","0.39436313297692"
"ZNF35","0.424533524253786"
"SLC22A18AS","0.723450186914001"
"ZBTB6","1.13970274677035"
"CPM","0.985122964282619"
"ECM2","1.93493202356302"
"GINS1","0.615080274268088"
"RAC3","0.646490487614647"
"ISL1","0.326399047310972"
"AFF2","0.395966819329968"
"SRSF6","0.451364328308668"
"FUT1","0.340924520931563"
"H3C10","0.720585791964556"
"RNASE2","0.593878235377494"
"ANKRD7","1.17789373049057"
"EGR3","0.430794064187081"
"STAT4","0.445738961488303"
"BHMT","1.09834140821162"
"CD33","0.380859123528654"
"AMPD1","0.492091408087823"
"SOX15","2.78690961173379"
"LLGL1","0.190481021794174"
"CXCR5","0.451099910527885"
"ELK3","1.00093213860446"
"ADRA2C","0.384603649657307"
"ASGR2","0.645292894600875"
"CLPS","1.08558671887458"
"MCC","3.54747338813617"
"ADAMDEC1","35.293057278556"
"FZD5","0.103264221406102"
"MOCS3","0.309615964523282"
"ZNF135","0.548223653160753"
"SLC26A3","0.178524215144539"
"RHAG","0.161404503380486"
"SCML2","0.48557266833602"
"IL3RA","3.53262269786668"
"CHP2","0.930694167904674"
"CELA3B","0.155177996493222"
"AGAP2","0.588708103408506"
"CYP4F11","0.292551327640356"
"RLBP1","0.113649884482095"
"ABCC2","0.95457941177353"
"GJB5","0.717607621085248"
"PTX3","1.20842463059722"
"GDF10","0.0804057966313365"
"APOBEC2","0.554093321844354"
"SYT5","0.446066490013138"
"MAB21L1","1.67294151970593"
"CLCA2","0.133413128452085"
"ARHGAP6","0.136022210258821"
"ZC3H7B","1.00254655794176"
"ADRB2","0.297785745138637"
"ADORA3","1.49987206522027"
"IL13RA2","0.466889323856942"
"ZNF222","5.79479367610316"
"BMP6","0.805167100111986"
"ARG1","0.246740985098396"
"PLA2G5","0.174687883794697"
"ZNF747","0.368892352205302"
"ZNF134","0.452143959208257"
"CRYBB1","0.44516337499803"
"MPP3","0.495356665748475"
"PTGIR","1.72786410696689"
"ZNF623","0.245541639761802"
"GPR17","0.770516489555307"
"CDSN","1.40783450526188"
"HOXC4","0.653622333904222"
"GH2","0.899063441648343"
"NME5","0.12926847217149"
"CEACAM7","3.33137433178512"
"MEOX2","0.961468968835195"
"RCVRN","0.447301443682236"
"GRB14","0.267475301358136"
"CD180","0.472372725633474"
"CLC","0.72431757334879"
"CA4","5.7857460841455"
"CETP","1.09992551107678"
"SELE","7.07371662132887"
"CPA2","1.87505418356501"
"WNT10B","0.470576858992669"
"PLA2G7","1.04494909306074"
"OPCML","0.125950235202066"
"SRPK3","0.733371131098111"
"MAGEB2","1.14082861413444"
"VAV1","0.544973887865163"
"LMTK2","0.568227702507827"
"CST1","2.07568514059926"
"ZNF507","0.215458202800198"
