"Gene_Symbol","Amaya2014a"
"SNCG","0.986134531651664"
"AAMP","1.21631829908144"
"TPM4","0.637988891727537"
"PMS2P1","0.95375072275171"
"EFEMP2","1.03574871792272"
"RBIS","1.03840923948259"
"TET1","0.986427441772357"
"ATP1B4","0.912252554840235"
"PITPNM1","2.30174885447601"
"C3orf22","0.931691517814318"
"H1-5","0.957886160676866"
"GPRIN1","1.93889859624057"
"DNAJB14","1.24312559429678"
"GPR26","0.903544878929255"
"MUC20","1.57325083517126"
"LCE2A","0.921722109672346"
"PFKFB4","0.5587778794416"
"MC1R","2.14662443324978"
"IL22RA2","0.929746015444174"
"DUS1L","1.12122022727435"
"FUT3","2.03407409450322"
"TAF12","1.1690778126438"
"ATP8B3","0.946235629641151"
"FAM171B","0.937945662849119"
"KIF3A","0.892958993627676"
"SULT6B1","0.949319605798822"
"NKIRAS2","1.21492236877371"
"RAX2","0.790053848364157"
"SLC35A3","0.939065332535748"
"HNRNPDL","1.01792393457194"
"CDK2","0.74683985864783"
"PSORS1C2","0.895137841674321"
"CCSER1","0.903091959410057"
"SULT1C3","0.936903532275449"
"HES4","1.80125365712938"
"S100A1","0.963875081033063"
"IGSF6","0.916660860318448"
"SEMA3B","1.12416805574577"
"SIKE1","0.888264633416072"
"TEX10","0.837830563040808"
"TEDC1","0.705769145289548"
"LINC00892","0.927779089496688"
"TRIM40","0.969252720377625"
"ZZZ3","0.809761329830168"
"LINC-PINT","0.902321426853425"
"GPR63","0.866343592240689"
"TTN","0.918249790329718"
"KLHL7","1.010757607048"
"CUL3","0.944341707578144"
"DTX4","0.942897379805511"
"CORO1B","1.4102266313528"
"TIMM9","1.11539655902603"
"FZD2","1.00832866052551"
"UAP1L1","0.909389210310864"
"ZFAND2B","1.25191061744461"
"ITGBL1","0.935679713630845"
"ERBB4","0.887111904892372"
"OXCT2","1.31552573899321"
"SOX10","0.891031404025836"
"NRSN1","0.889272880760104"
"CCL24","0.913970718574461"
"DNAI3","0.955511936122302"
"RNF208","0.924081876822367"
"PDPK1","0.682043746435526"
"SNHG5","1.41081290158967"
"C6orf62","0.989246248024734"
"HBBP1","0.878333149199742"
"NEK2","0.448591541878039"
"CHFR","1.17728572318916"
"LINC00410","0.972514824261354"
"KIAA1549L","1.49721306555829"
"WHAMMP2","0.907255655547675"
"UBASH3B","1.47439816665493"
"HSP90AA6P","0.933674991625998"
"SNORD83A","0.921204114200239"
"METTL8","0.850533272830985"
"SMC6","0.957588790628043"
"AGPAT3","1.00735830812023"
"HID1","1.82792280857131"
"TPTE2","0.883356680401194"
"ZER1","1.11094904176127"
"NBEAL1","0.864557503193226"
"MKNK2","0.88796828831277"
"ATOH8","0.876460375654207"
"CX3CL1","2.74953429910615"
"ITGA3","1.01289119068368"
"LRIG2","0.845745756970067"
"EGFLAM","2.69939413928939"
"PARD6A","1.45775161973609"
"BCL2L1","0.936353577333571"
"ZDHHC20","1.04314989228297"
"COX6C","1.13956311512065"
"DHFRP3","0.888735283007506"
"RGPD4","0.962565719936244"
"DNAJC5B","0.986398927093367"
"CD1C","0.861219662532403"
"DOK7","0.897737882044457"
"MPP2","0.89559141107902"
"PCDHGA3","0.933871339248246"
"SIRT6","1.17177041710892"
"HMGB2","0.526134573482489"
"ADCY9","0.828115381690455"
"ELK1","1.0151345314525"
"TUBBP5","0.885645656471955"
"PTPN23","1.02475674607148"
"HAPLN3","0.970831546529028"
"ATP1B3","0.474613473741162"
"HEYL","0.890770653901537"
"HOXB4","1.08837682596275"
"ZNF24","0.80726577596316"
"TESK2","0.991077548264259"
"ASB13","0.778129165829712"
"LINC01588","0.922962072655369"
"FCGR1A","0.924026394262707"
"KHNYN","0.744647585220435"
"ITGB2","1.98015507112824"
"RGL1","0.783845639893049"
"TRAF7","0.892362451416521"
"CCL18","0.946114959146184"
"DIP2C-AS1","0.93241030417296"
"PTF1A","0.875914092435494"
"MPHOSPH9","0.578838652549547"
"ACTN2","0.900214594023974"
"OAT","0.620817361322272"
"RPL36","1.36822515422558"
"TXN2","1.07697338991096"
"SPANXN1","0.86420970504545"
"PLAC4","0.968840343735473"
"ZP1","0.892313012321517"
"GML","0.933035085182677"
"KDM6A","1.02853586231069"
"WDR74","0.995968426728862"
"LRRC77P","0.883072432214456"
"ATAD1","0.81038167339111"
"TMEM120A","1.10022572533821"
"SAP25","0.720762199165568"
"ATP6V1G2","0.860531721583633"
"CPSF1","1.20066345016496"
"MRPS31","1.31484559000194"
"EFNB1","1.26402324807001"
"HSPA1L","1.17645765551156"
"TEKT1","0.898976958311837"
"FCHO1","0.927501810995971"
"CHD1","0.972254939409398"
"RASA3","0.951088573584981"
"SLC34A2","0.899388395069757"
"IQCA1","0.891676551901997"
"SDHAP1","0.871714998999249"
"ZDHHC22","0.937778691794225"
"TMEM175","0.833482051185554"
"FAM193B","1.09841931196493"
"RGS7BP","0.891059358096658"
"TMEM272","0.86625984340429"
"SETD5","0.962323379811798"
"HERC6","1.03986337018323"
"RAD9B","0.907338472668232"
"MCTP1","0.790829908498722"
"ZNF197","0.735665429519987"
"HDHD5","1.23837829843911"
"ZNF280B","0.934941368762222"
"GPR157","0.965852058659684"
"MPV17L","0.945785948969173"
"TRIM32","0.681788930564393"
"GJD4","0.917218712106146"
"CLDN22","0.893948054367856"
"SLC9B2","0.938554368225104"
"CASK","0.650330006159858"
"ZNF589","0.925558078141172"
"RETREG2","1.12173982617351"
"CAVIN4","0.73855820735237"
"GFY","0.956838865989167"
"ACO2","0.994230171246255"
"BROX","0.922973040180939"
"RANBP2","0.87410644131236"
"CLC","0.968062918544399"
"LENG8","1.03319372952169"
"SCAMP2","0.9701914440746"
"LINC00032","0.909906502495271"
"CT47A6","0.928956826984556"
"KIF7","1.0600635887492"
"TMED2","0.519719636250619"
"NFIC","0.876916635910983"
"ZSCAN18","1.36325821008025"
"SLC27A4","0.927803376245435"
"MCHR2-AS1","0.887758493965763"
"NUTF2","0.723398467773717"
"PRDM1","1.4910979146189"
"WDR19","0.862113868286921"
"PI4KAP1","0.826694999414218"
"FAM21EP","0.94516654660578"
"TUT4","0.788938627943715"
"PTBP1","0.999045106507886"
"PRPS1L1","0.884424294927679"
"MORN1","0.927757263980191"
"STK24","1.23256070397026"
"RNF138","1.2896323859168"
"ZNF502","0.770260332034272"
"JADE1","0.719026852589596"
"ZBTB34","0.766444416622245"
"C19orf25","1.03512350876767"
"SLC7A11","0.971388801117254"
"PURG","0.935069092759991"
"DEXI","0.789713548267894"
"ERP27","2.2123959795437"
"C2orf66","0.880526054133364"
"UTRN","0.793405504974823"
"C15orf61","1.08934386734863"
"PSMC6","0.819624887150087"
"RIOK2","0.92061737580904"
"SPAG11B","0.876507688746066"
"PLAC8L1","0.970116371678368"
"SCGB1A1","0.929048579647872"
"CMKLR2","0.543629712398705"
"CFAP210","1.06752418830578"
"SELENOV","0.864657408629738"
"MRPS22","1.09403489926028"
"DCLRE1B","0.745668508169755"
"CAPNS1","0.982283690732037"
"RPL17","1.29710971134211"
"TNFAIP1","0.78985266020858"
"OR8U3","0.974829046221809"
"DSG3","1.19315206004117"
"TSPAN3","0.552960349764378"
"RNASE9","0.96215817659086"
"SPRTN","0.744604539446478"
"TLCD3B","0.936918880854196"
"IFT81","0.73797318133835"
"FAM90A14","0.880659893428579"
"DMRTA1","0.960101074927306"
"FLCN","1.0230450496093"
"ASB6","0.898568372103627"
"ZMYND12","0.905689756093555"
"SIGLEC10","0.919488503061917"
"CTIF","0.942270562720062"
"UGT3A2","0.849717806075824"
"AGPAT4-IT1","0.858512420043435"
"TIAM1","1.07937520996705"
"SERPINE2","2.25492765152875"
"KLHL18","0.897345080013989"
"TSHZ2","1.25403374867816"
"ARRDC2","1.12935282208601"
"GSTA2","0.980234328726131"
"GPATCH1","0.991528343976125"
"METTL3","0.840410505731613"
"UPK1A","1.01552790888677"
"FANCI","0.590537611981333"
"ZNF804A","0.843435700781527"
"P3H4","1.03396526345666"
"SARS2","1.00293604651098"
"ABHD5","0.865377091984886"
"RPS25","2.66003644020867"
"PRLHR","0.912205115763017"
"OR2M7","0.917544856948081"
"CNNM4","1.08825771445945"
"RFC2","0.866083779317705"
"RPF1","1.09226744172391"
"ZSCAN31","1.93248467086103"
"ANKRD34B","0.880614179420478"
"EEF1AKMT2","0.790045764688745"
"ZNF780A","0.895963820416223"
"LINC00668","0.898414935677751"
"MARCHF3","0.409984773197273"
"CAPG","0.970367013334252"
"GSC","0.958231511792124"
"PLAAT1","1.21832623564458"
"ANP32C","0.9100206273203"
"CHST11","0.934098766016552"
"ROR1","0.908401465926946"
"NUCB2","0.763579973775046"
"MMP11","0.869800288188214"
"GTF2E1","0.778797031731047"
"ELL2","1.13345346279209"
"ADCY7","0.826235698151408"
"WASHC1","1.53589185082914"
"LRRIQ1","0.883885841455358"
"SND1-IT1","0.766438461908052"
"PDE6B","0.906887337639408"
"STAB1","0.897676814491264"
"CDK5RAP2","0.552436837126176"
"RGS1","0.920203178838923"
"DHX9","0.576830280438824"
"NTN3","0.959735919488411"
"KIAA0319L","0.797872502180097"
"CELF6","0.869458038211893"
"KRTAP19-4","0.930127672835502"
"PLAU","0.763288420059576"
"TNPO2","1.01905003867087"
"LINC00482","0.980070567047127"
"KCNQ1","0.919808940644804"
"MYLIP","1.06561547523162"
"ZBTB7A","0.972915394400313"
"SLC39A10","0.864381767416354"
"CASC15","0.872601733595258"
"PNLDC1","0.905981056826005"
"CNOT7","1.00516769020587"
"MAPKAPK2","0.936005852582332"
"GOT1","0.920395988471567"
"ATP10D","0.88037154665213"
"USP9X","0.613849350487901"
"ADAMTS19","0.889358494626005"
"SLC41A1","1.59150026425541"
"ZGLP1","0.935721544437655"
"ACTL9","0.975469288066175"
"TSPAN10","1.12405616862225"
"E2F6","0.896866160811221"
"KATNAL2","0.920303109836091"
"OR2T27","0.900078243130681"
"DUSP29","0.923172864382203"
"CLMP","0.876741285051064"
"LINC00917","0.886967866627373"
"METTL7A","0.92346181114243"
"SPOCK2","1.14403509959554"
"TSKS","0.934152945648483"
"GOSR2","1.41348648494969"
"YBEY","1.42379424440376"
"GFRA2","0.85784414708211"
"SNORD28","0.95336184795315"
"DMD","1.00976978887696"
"ZMYM3","0.87171725177619"
"LTBP1","0.873505159092367"
"GLT1D1","0.941629315079032"
"CCKAR","0.946505171679259"
"RIT1","0.983895698860075"
"PTPRS","0.922490462072438"
"ARHGAP27","1.25013169597586"
"ASB12","0.921800006900032"
"TCIM","0.913308692298045"
"TRPA1","0.942313730750005"
"PES1","1.41402087339008"
"BNC2","0.94079092735936"
"NMT2","0.385211705028131"
"LOC652276","0.834468618936375"
"SOHLH1","0.942630554472183"
"SEC24D","0.696196665405591"
"MYOT","0.915448441770084"
"ZNF251","0.871923078354858"
"TRPC6","0.899791098255583"
"ZMPSTE24","1.56221485790223"
"CLUHP3","1.00385857113896"
"GPR87","1.00873676618968"
"TEDC2","0.873925111613621"
"OSBPL2","0.99455712319656"
"FGA","0.864415566499707"
"NOTO","0.91121643067429"
"EPC2","0.910937605455445"
"DUSP5","1.41720424939293"
"ZNF304","0.950734672905251"
"GPR199P","0.979841225933621"
"PARM1","0.919794550567732"
"PAX8","0.877758782302263"
"ATCAY","0.930034413000389"
"AK5","0.992329052587263"
"STAC3","0.86158029593173"
"LINC01558","0.856599938246956"
"RPS24","1.1238312780205"
"WDR4","2.53092722831722"
"BHMT","0.996750765328409"
"COX19","1.03674743567676"
"RPL24","1.23342990315872"
"HLA-G","1.27267651275687"
"ZYG11B","1.08891401702645"
"SUZ12P1","0.887276375561565"
"CCR3","0.859472430346011"
"LCE2D","0.871184988578165"
"IGLL1","0.84112641854141"
"THSD7A","0.905828533009267"
"DEF8","1.64168066847328"
"OR14A16","0.937480315481407"
"TIMM17A","0.87752813882602"
"LOXL2","0.949473395390688"
"NMRK2","0.897307092224773"
"DNM2","0.944622279955955"
"SH3RF1","0.800739640093069"
"RBP1","4.19700164229087"
"VPS13D","0.807737051354997"
"LINC00452","0.841781356957495"
"LOC643201","0.691427635518533"
"LIN37","1.07283322729174"
"HECTD3","1.40968927937856"
"SLC1A4","1.55257005068062"
"TRIM6","0.601084023103279"
"MDH1","0.913325051391122"
"CRIP1","1.10292285641952"
"SEMA5A","0.850709208143677"
"REPS2","1.92210054837087"
"SLC37A2","1.00168872468085"
"ABLIM3","0.933376395691406"
"PRICKLE3","1.03145020292184"
"SLFN14","0.909127756695761"
"APCDD1","0.996862506123541"
"HIBCH","1.05977494327647"
"ABO","0.901598231431785"
"NLRP10","0.936600105388584"
"OR51B5","0.896425550769692"
"SLC25A25-AS1","1.57999299319935"
"FILIP1","0.91104191470232"
"STARD6","0.904704485523698"
"ARSK","0.879084523000227"
"PPIL6","0.94869446300778"
"ERMARD","0.71598780289896"
"SOCS6","0.84936524246503"
"ZNF385B","1.00608996633525"
"STARD3","1.19984134451762"
"AHNAK2","3.19874280456094"
"ADAT1","0.967665415442784"
"FMR1NB","0.88771993634268"
"IBA57","1.07779469310318"
"MEOX1","0.852711909672286"
"CIRBP-AS1","1.06937499807588"
"VXN","0.7924762549581"
"ACTR3","1.11105431684564"
"KRTAP10-5","0.947732076716319"
"TSNAXIP1","0.882936068034277"
"SAE1","0.889177654256795"
"CCL20","1.44725720464451"
"PALM3","0.88686658073362"
"NUBP2","1.02532713284653"
"EREG","0.806139102106572"
"LINC02291","0.901102883181495"
"ALKBH5","1.05260427808649"
"GUSBP4","0.948923642902435"
"CPA6","0.869805604148125"
"IGSF1","0.876801781377371"
"POLR2J","0.955320825329691"
"CCDC85B","1.02122808212932"
"PODXL2","1.04160015703033"
"CD200R1L","0.908520774158329"
"CBX7","1.15387828895304"
"P3H2","0.918742233442488"
"HMGCR","1.02208597115106"
"RFX6","0.896066916250278"
"SPPL3","0.800941344749906"
"SPG21","0.619020470425622"
"SMAGP","0.9803657577392"
"MT1M","0.917703818832382"
"FGFR1OP2","0.939862025469571"
"ADARB1","0.99051673305987"
"NTPCR","1.14622548722667"
"SRPK2","0.840875493869636"
"CEACAM4","1.00656876938129"
"YTHDF3","0.756653007183375"
"GALT","1.55430804358706"
"SPATA48","0.863107869293176"
"MAGEL2","1.01334369039765"
"SEC23B","1.12239663682536"
"OR2AG2","0.970489690402958"
"KIAA0319","0.94103299116348"
"HR","1.55946101673125"
"TSEN54","1.56671129102731"
"RPS6KA5","0.576248649587142"
"CLEC12B","0.980905700256992"
"CCDC34","0.780075545508944"
"MVD","1.26978650912601"
"TSPYL2","0.793301573927933"
"GET3","0.902114868249956"
"SCN3A","0.882211612572822"
"NCAPH","0.944068198018949"
"ZFHX4","0.822518445520558"
"TMEM35B","1.25347906066278"
"CCDC69","0.944150829503217"
"GFM1","0.915646184197477"
"C1orf198","1.23081553053984"
"SAR1A","1.0824255594305"
"RBM14","0.837546978377996"
"MGLL","1.35540386678209"
"FAM219B","1.25518840069169"
"BPHL","0.926214045407837"
"CYP27C1","1.05195984030873"
"CNNM1","1.04766584055483"
"RPAP2","0.970746611892098"
"SYT17","1.05170099465642"
"CRTC2","1.01543668261436"
"SRSF11","1.04341085553925"
"STMN1","0.557178339302844"
"FIBP","1.4481352497172"
"PPM1M","1.08711084997879"
"IQCB1","0.874875027396294"
"TOB2P1","1.09901570343834"
"PLEKHG2","1.02514447450144"
"ZC3H8","1.46568728345017"
"KDM8","0.953195862424034"
"SUN3","3.34203950540253"
"ACTL6B","1.01664799652311"
"TMEM14C","1.24941919196686"
"AHCY","0.812249043952802"
"TMUB2","0.990020424321518"
"SIRT4","0.91562923736197"
"ABL2","0.799531691307812"
"RSAD2","0.945916580381313"
"XPO4","0.73491659164495"
"NME2","0.862513748241907"
"SALL1","0.933282343875722"
"TNKS","0.921331209040841"
"TXNRD2","1.84534185525726"
"NFE4","0.912455636168925"
"MUC6","0.887220356647886"
"RHEB","0.64343260723593"
"KRTAP1-1","0.992438635751832"
"MAP2K2","1.00554872403258"
"HHIPL1","0.898741962011896"
"MSRB2","0.686458886428596"
"TERF2IP","1.18940620708273"
"CENPI","0.728431768210671"
"RAD54L","0.963386162055149"
"CRABP1","1.16534383891653"
"DYNLRB1","0.778637269618774"
"ATP1B1","1.37833674767411"
"ZCCHC13","0.911747243236197"
"ZNF573","1.01069086335714"
"ABT1","0.934335368276497"
"PCBP1-AS1","0.937220912849282"
"ZNF365","1.31614343570215"
"KBTBD6","0.890505260175197"
"FAM210A","0.621783635146555"
"CFP","0.911540574413115"
"RFC3","0.551271777277438"
"ARHGAP35","0.845388858665186"
"MAP3K10","1.09151642205277"
"ZNF501","0.840793275137689"
"ZNF418","0.984110517118296"
"MEX3C","1.51864890948838"
"ZNF883","0.884051473817397"
"C8orf88","0.888392190902471"
"OSCP1","0.997763686305423"
"MSLNL","0.892439907367233"
"BMT2","0.919641227072561"
"DRD2","0.863807427332715"
"NACC1","1.47678181993297"
"KDM2B","0.982114781467574"
"KHDRBS2","0.926909116824818"
"ABCB5","0.959907518925413"
"MAPKBP1","0.859690706772964"
"WDR54","0.787899346657396"
"METTL22","1.24113533301575"
"FAM83E","1.05635343882097"
"PCYT1A","0.984392495960987"
"COLCA2","0.897562467560978"
"BAZ1A","0.826214830369734"
"AKIRIN1","0.664852068568771"
"FIS1","1.03839270768147"
"TACR3","0.9215756567515"
"PAN2","0.889915329889883"
"GRIK1-AS1","0.896306910951721"
"ODAD1","0.909889975461463"
"CRTAC1","0.942583441909418"
"DAOA","0.93799032866149"
"GASK1A","0.862377598221692"
"MRPS18C","1.15613326492557"
"DAG1","1.00774022782075"
"WNT10A","2.11398851017487"
"SFXN4","1.27752791262676"
"FAM53A","1.17231260313923"
"GTF3A","1.0377132758673"
"APH1A","0.921599159764903"
"IL1A","1.57054356067899"
"MRPL54","1.04069088363013"
"RGCC","3.70079273010354"
"SLC44A3","3.82049704128722"
"SYT13","1.15484988460193"
"CHKA","1.4865519745433"
"IQSEC2","0.892401225855108"
"GALNT5","0.756471758721636"
"PTPRN","0.872615647790515"
"GPR161","1.00143988516271"
"DLEU2L","0.505933922993817"
"WWC1","1.22946824780626"
"MAGEC3","0.911175509390794"
"UBXN6","0.852829300767373"
"LINC00239","1.04929995062288"
"NLRP7","0.99491109656052"
"SLC46A3","0.88800889048086"
"SPTSSB","0.925707828297273"
"ACTC1","0.921748447807584"
"CDH23","0.867398191438374"
"DTX3","1.06726020236575"
"SAAL1","0.725123392561763"
"YJEFN3","0.980759664269652"
"ATP9B","0.908753453223688"
"ELFN2","0.841047290486214"
"H2BC11","1.90563197928315"
"ST6GALNAC2","1.59137028461802"
"ZBTB25","0.817845940164357"
"CCNDBP1","0.850032212912077"
"LIMD1-AS1","0.817626657717769"
"PEX19","1.05649004847541"
"PIGF","0.890300285429681"
"BRPF3","1.11250949763543"
"KRTCAP2","1.55903335968432"
"HMOX2","0.706512579791073"
"SEZ6","0.900253462526426"
"CAMK2D","0.993923588307226"
"SAMD1","1.28829215700283"
"WBP1L","0.660076415331356"
"ZC3H18","1.37064324255748"
"ATP11B","0.639284976719446"
"DAGLB","1.11785011536777"
"AP3S1","0.383394794518841"
"SLC1A1","1.33412970248203"
"NOTCH3","6.26869075199535"
"GNB2","1.26721582125763"
"LINC00710","0.92570340949655"
"LCP2","0.87127669560557"
"GABBR1","0.895760604953018"
"MEX3B","0.811955883122622"
"DPM1","0.821623791456923"
"ACOT9","0.680345248633747"
"IFTAP","1.5852316564748"
"TMCC2","0.937121043366295"
"POLR2K","0.931233891117238"
"SLC2A1","0.905369237988341"
"DENND6B","1.25509423765054"
"PPP1R10","1.00434311318023"
"OR51G1","0.916417468765887"
"SPP2","0.926682230847661"
"HLA-DOA","0.861299337001804"
"CD40LG","0.887773927735662"
"NEFL","0.907857789320258"
"PSMA8","0.900498962718151"
"PHLDA3","1.88504367284706"
"CACNA1F","0.918855313793329"
"ARL8A","0.928397133922762"
"ANKRD16","1.19127477667555"
"SAMD3","1.01089369919663"
"CARD19","0.896251609678798"
"B3GALT1","0.895235310361665"
"RARA","1.25584445727318"
"CTXN3","0.87760887714755"
"CD79A","0.901657069045532"
"MTMR14","1.14036276476353"
"RP2","0.425844484297963"
"TNFRSF8","0.944591674829059"
"PRPF6","0.883259446791385"
"PSMG1","1.21163632708826"
"FZD6","1.11455927827332"
"ELP4","1.1513805053199"
"CASP6","0.771657740958917"
"KCNK13","0.902014174936369"
"SCUBE3","0.901734289768709"
"RFC5","0.773006069685544"
"PLA2G2C","1.01366969510956"
"ADRA2A","0.958384198380683"
"TFAP2D","0.932278523118333"
"POLR2C","1.35256041883877"
"TXNDC17","0.880741945665162"
"NPSR1-AS1","0.918718199670535"
"DUSP23","1.58160493130578"
"APAF1","0.78401965878856"
"GARIN1B","0.925055559373114"
"KRTAP4-5","0.897121067515477"
"WDR89","0.843211961514283"
"USP39","0.80909647891496"
"NDUFAF4","1.24327270963526"
"STX3","1.32942221449622"
"SEC61A1","1.39618522231789"
"AR","1.3283083299145"
"FPGS","1.01281069521045"
"LOC100506358","0.898969283547985"
"AZIN2","0.86257069694358"
"CCL26","0.692856349142341"
"TJP3","2.33841462487313"
"FAR2P1","1.15229037653842"
"PRG3","0.897844003615606"
"SGCG","0.916179058082771"
"MAGEH1","2.18014184645922"
"GABRA2","0.910083059792182"
"LGALS3BP","1.08259936846066"
"EXOSC5","0.996215636876971"
"CDAN1","1.1843032189986"
"DSP","1.41675543330835"
