"Gene_Symbol","Andocsa"
"PMS2P8","0.958003604168299"
"IGLV3-19","1"
"TRBV21-1","1"
"COL14A1","1"
"COL14A1","1"
"PDE1C","1.00042122999158"
"ATP8B2","0.989673913043478"
"TEX41","1"
"IL17A","1.00735912531539"
"PRB4","1"
"PDE6D","0.997835888187556"
"DCAF8","0.95011157156519"
"LDB3","0.9882764294529"
"CDKN1C","1.00120192307692"
"GABRG3","1"
"CHRNA4","1"
"MICU1","0.950994265286363"
"KIR3DL2","1"
"PTPN12","0.988983910711697"
"SYCP1","1"
"TRGC2","1"
"KRT35","1"
"DAZ4","1"
"LCEP3","1.00063171193936"
"RS1","1"
"DRD2","0.999792186201164"
"TAF1B","1.007367475292"
"ITPR1","0.999368686868687"
"PASK","0.984172077922078"
"RAB1AP2","1"
"MIR1225","0.997061293031066"
"LMNB2","1.01664959016393"
"WT1","1"
"ITGA2B","1"
"NRCAM","1"
"SPART","1"
"MASP2","1"
"KIF22","1.01470003972984"
"NPAS1","0.999579124579125"
"NR4A3","0.998948032821376"
"IRF4","1.03003337041157"
"GRM8","0.999789429353548"
"COL11A2","1"
"FASTKD2","0.985754238769446"
"ADAM5","1"
"KRT18P50","1.01658270361041"
"HTR3A","1.00126368997473"
"FASN","0.906698210853172"
"ADAM15","0.993333333333333"
"GRM7","1"
"PGK2","1.01850833791461"
"CDC25C","0.982716049382716"
"GBX1","1"
"AZGP1P1","1"
"AZGP1","0.981271384837025"
"RBBP4P4","1"
"TMEM212","0.980230326295585"
"RPS4XP3","1.00240891297802"
"CYB5AP4","1"
"IGHA2","1"
"TPSB2","0.990412979351032"
"SIRPAP1","1"
"DBN1","1.07459893048128"
"FOXD4","1.0186430905247"
"HMGB1P12","1"
"ELK2AP","0.997314375987362"
"MFN1","1.01655335501035"
"NCR2","1"
"AGER","1.00440609509822"
"FAM13A","0.920801526717557"
"PCDH11Y","1"
"DIAPH2-AS1","1.00144657987187"
"ETV1","1.00021061499579"
"SLC1A2","1"
"TRAV36DV7","1"
"MUC7","1"
"TRBV16","1"
"DMP1","1.00736045798405"
"MTHFR","1.02276281494353"
"APOA1","1.00062945866555"
"KMT2B","0.999789429353548"
"HOXD3","0.99476220406453"
"GABBR2","0.98030888030888"
"HOMER2","1.00021048200379"
"OR2H2","0.997696335078534"
"C1orf68","1"
"NCR1","1"
"RPL7P52","1.00019942167714"
"GEMIN4","0.977333333333333"
"DIMT1","1.02159136345462"
"RPS4XP9","1.02439351293392"
"MKRN7P","1"
"KIAA0930","1.00489089541008"
"CXCR3","1.00634981720223"
"SLC35E2B","0.968690515260912"
"PMCHL2","1"
"UBBP2","1.03395784543326"
"TUBB8P2","1.01757650951199"
"RPS29P28","1"
"COX6B1P3","1.00171019900498"
"PPIAL4A","1.00147368421053"
"VDAC1P6","1.00464778503994"
"EEF1A1P42","0.998855835240275"
"TRDC","1.00159108989658"
"UBBP1","1.04745876809155"
"TRAT1","1"
"IGLV2-14","1"
"TNK1","1"
"Y_RNA","1.02319783197832"
"EDN3","0.997269481201428"
"HADHAP1","1.00343905235002"
"PTGER4P3","1"
"ACAN","1"
"PTMAP1","0.929586241276171"
"TRAV8-6","1"
"SMPD1","1.02794117647059"
"LDLR","0.983566146261298"
"APC2","1"
"LTK","1"
"ZPR1P1","1.03434623379194"
"COX6CP1","0.981428976467253"
"PRDM1","0.986334405144695"
"GCNT1P1","1.01865046102263"
"GLULP4","0.985439838220424"
"CYCSP19","1"
"BTNL3","0.996812749003984"
"DYNLL1P3","1.02248594628357"
"ACTBP9","1.10291636538925"
"IL9RP3","1.00376963350785"
"MLH3","0.994035376388318"
"DKFZP434A062","1.01715197447148"
"BCRP3","1.08305524657026"
"OR1E3","1"
"NOMO1","0.981365077599155"
"ASB4","0.993920972644377"
"MAST1","0.997102569055438"
"IGHV3-47","1"
"SIRPB1","1.02119181307734"
"ZNF154","0.999789429353548"
"DNAJA1P4","1"
"COX7A2P2","0.950479233226837"
"CHD5","1"
"EPO","0.942229138299942"
"RPL36AP52","0.995710585950146"
"TTTY2B","1"
"PLLPP1","1"
"TMPRSS15","0.988158432013067"
"PRAMEF33","0.968134767607063"
"SERHL2","1.0096494682946"
"IGLVIVOR22-1","1"
"GABRA5","1"
"IGHV3-7","1"
"MAN1A2","1.02094731905581"
"TRPC6","1"
"SLC37A4","0.988714177022572"
"PPIHP2","1"
"ENO1","1.02096943301879"
"NBN","1.02224548547501"
"OR2F2","1"
"ADRB3","1"
"ADCY10","1.02104605126068"
"OR1F2P","1"
"VPS26C","1.00692404532102"
"CDC37P2","1"
"OR7A10","0.96158940397351"
"IGHV3-72","1"
"KRT3","0.986905009353565"
"ELOCP28","1"
"LINC01399","0.998693923906871"
"CTAGE11P","1"
"KRT18P44","1.05634373733279"
"OR2J3","1"
"RPS10P2","0.976326530612245"
"FDPSP5","1.02990917632321"
"PPIAP21","1"
"RPL35P8","0.994107633887652"
"ARHGEF15","0.983290267011197"
"PRICKLE3","0.983805668016195"
"KRT19P2","0.999584026622296"
"KRT8P17","1.00022914757104"
"NDUFB3P5","0.996670135275754"
"HNRNPA1P37","1.00071505184126"
"PRKAR1AP1","0.99538784067086"
"HLA-DRB6","1.04499735309688"
"RPL22P22","0.999305003971406"
"EIF3JP1","1.01004753673293"
"PRAMEF5","1"
"CTNNA1P1","1"
"ATP5MC2P1","1"
"IL15","1.05407029137879"
"TRGV5P","1.01006573541495"
"MDM4P1","1.05321368948247"
"SIRPB3P","1"
"IGKV1OR2-108","1"
"RPL10P2","0.999439461883408"
"TRGV5","1"
"CLIC1P1","1.03269926112247"
"MRPS11P1","1.04392173189009"
"KYNU","1"
"CAPZA1P1","1"
"UBE2NL","1.00920670954723"
"TRAV13-1","1"
"TRAV10","1"
"PCNAP3","1"
"COL2A1","1.01071281417388"
"GPLD1","1.00565445026178"
"PPIL2","1.01849048442907"
"TRAV9-2","1.00704225352113"
"AGRN","0.978436867507395"
"HIRA","1.14004594180704"
"COL10A1","1"
"IDS","1.01888426888427"
"HLA-J","0.986450210916528"
"CADM3-AS1","1"
"DYNC1LI2-DT","1"
"AGFG2","1.0128364389234"
"COX5AP1","1"
"HMGB3P30","1"
"SSTR2","1"
"HLA-E","0.981713026714404"
"RAP1GDS1","0.989883507050889"
"TNP2","0.993097678309977"
"BTF3P12","1.00340538939887"
"BTF3P13","1.00105241001894"
"IGHE","1"
"LINC01482","1"
"HLA-DMA","0.998465375023978"
"IGKV1OR10-1","1"
"PMS2P1","0.939609381384326"
"COX7CP1","0.991538868323638"
"NCR2","1"
"CALCA","1"
"TYMP","1"
"OR7E36P","0.970965974800657"
"ABCA6","1"
"GRIK5","1.03754380110128"
"CRX","1"
"KNG1","1.00042122999158"
"MILR1","1"
"CACNA1S","1.00986565910999"
"MYOF","0.978099296402735"
"HAL","1.00042016806723"
"KCNV2","1"
"PPARGC1B","1.01723051061147"
"OLFML1","1"
"CLCA2","1"
"ORAI2","1.00195465207193"
"ZNF816","1"
"MBTPS1","1.0009234828496"
"ZNF731P","0.999461110113167"
"MT1M","1"
"ZNF675","1"
"ARPIN","1.00059760956175"
"NCKAP1L","1.01842105263158"
"OR7E14P","0.900438703387765"
"STEAP1B","1"
"CLCN4","1"
"CYP2C9","1"
"RPL10L","0.998028391167192"
"GGA1","1.01268903180949"
"CALCA","1"
"BRINP3","1"
"TGM4","1"
"EDDM3A","1"
"CDH8","1.01600673967987"
"SOS2","0.978097868981847"
"ATL2","1.00513980263158"
"PAH","1"
"NPC1","0.927373417721519"
"NEBL","1.02253277001408"
"RAB40A","1"
"TRPA1","1.00421052631579"
"SKIL","1.14463532558379"
"TUT4","1.00399159663866"
"GSPT1","1.00726772736201"
"RAB40B","0.856735722898169"
"EIF4G2","1.09618608549874"
"SREK1IP1","0.900916456368708"
"RHBDD3","0.927220998531571"
"MYLK3","1.00021061499579"
"PDAP1","0.985807860262009"
"ZNF573","0.953366321787374"
"POLG","1.00021061499579"
"KCNB1","1"
"SKA1","1.0531015037594"
"DHODH","0.974852970999797"
"ST3GAL2","0.997844112769486"
"PELP1","1.01557239057239"
"WBP1LP2","1.0021017234132"
"ZNF813","1.01305323271466"
"SEC14L1P1","0.960502905942355"
"AKAP6","1"
"WNT7B","1.09817893903405"
"C16orf72","0.993404255319149"
"CSNK1D","1.00019334880124"
"MAGOH2P","1.06496722505462"
"FUT7","1"
"CNPY4","1.00817923186344"
"RLN3","1"
"PRKD1","1"
"TEK","1"
"SEC61A1","1.01130617578547"
"YWHAB","1.00641269496223"
"CHCHD2P6","0.986843368865841"
"SERBP1","1.00166629637858"
"COPZ1","1.01682445878309"
"S100A6","1.00032074412637"
"TLE5","1.0115690527838"
"TMBIM1","1.01213798977853"
"ITM2B","1.01228010052547"
"TMSB10","1.00084139671855"
"WDR6","0.951227996938705"
"EIF2AK1","0.974995932093074"
"NAMPT","0.989774536920627"
"PERP","1.08448297683838"
"PDCD6IP","1.01130945103313"
"ADIPOR1","1.04331348132106"
"COPG1","0.966053748231966"
"GSTK1","0.98183400413358"
"RPS26P8","0.994636311016786"
"DDX56","0.990269291694954"
"JPT1","1.01832061068702"
"A2M","1"
"TRIM44","1.01265904540464"
"ADI1","0.99670122525919"
"RAB31","1.00441176470588"
"NRBP1","1.05595291987325"
"C3","1.00291036088475"
"RTRAF","0.969738304536728"
"POMP","0.996720303371938"
"GOLM1","0.962597494682108"
"NDUFA4","1.02261944168598"
"TRMT112","0.9892002734108"
"RDH11","0.987583990651475"
"PNRC2","1.01825425139731"
"ZNF106","1.12167698073738"
"GPS1","0.996696641585612"
"YKT6","1.00867743865949"
"PRMT5","1.01230177799135"
"SNX6","0.99002493765586"
"PRR13P5","1.00174500422178"
"TMEM43","0.988449250430081"
"NPLOC4","1.00379788639366"
"UFC1","0.955652510078975"
"ATP5F1E","0.990966825766242"
"NUCKS1","0.993867041198502"
"GOLPH3","1.05492435055667"
"ILF3","0.996038483305037"
"BZW2","0.999605678233438"
"SPIN1","0.999457602603507"
"CCDC47","0.9928522804629"
"SUPT16H","0.985632183908046"
"PCNP","0.979774996839843"
"ARPC4","0.9835415427325"
"GOLGA7","0.996241947029349"
"UBE2J1","0.999307616221563"
"SPG21","0.998982993389457"
"SLTM","1.00123655249165"
"USP39","1.02317275023957"
"SYNCRIP","0.983206106870229"
"TGIF2-RAB5IF","1.00568558180614"
"YY1AP1","0.99117481379483"
"EVL","0.897151048199248"
"DDX41","0.966009258672078"
"PPME1","0.98849835690813"
"LUC7L2","0.965958419008453"
"CTDSP1","0.950918277327773"
"QARS1","0.985574178817913"
"THRAP3","1.01251625487646"
"PPA1","1.01041084104108"
"GNL3","0.967792615868028"
"PRELID3B","1.07027251348734"
"TNS3","1.01733865419017"
"POLR2E","0.979622106145612"
"SDF4","0.994939776209821"
"RBM8A","0.998612315698179"
"PREB","1.00830840810901"
"PIAS1","0.985295204315377"
"CPSF7","1.00060967348598"
"BACE2","0.987566914177172"
"METTL9","1.0075970568882"
"PIH1D1","0.941081817056566"
"CAB39","1.04472150697927"
"GTF3C5","0.999556737588652"
"CDC27","0.992145547807967"
"EMC3","0.992964909306662"
"MMADHC","1.0031127213349"
"NAT10","0.957989497374344"
"EPS15","1.04173256018274"
"KCTD3","0.994145525508782"
"PTCD3","0.988642155078267"
"PSME3IP1","1.02315857188807"
"FXYD6","1.00273281479924"
"EMC7","1.02787610619469"
"TMEM214","0.966915595692949"
"IARS2","0.988518943742824"
"HERC2","0.987078039927405"
"STRN4","0.968988173455979"
"MCMBP","0.991008127269583"
"KLHDC2","0.993934692150363"
"MRPL18","1.06002987912536"
"DCAF6","1.00518656138721"
"BAG3","1.23405194150277"
"DUS1L","0.966743856940692"
"VPS4A","0.992961834276593"
"TPCN1","0.978762252546608"
"PEF1","0.970960152918688"
"ILRUN","1.00122292103424"
"C19orf53","0.982824671178649"
"SPCS1","0.983453155312108"
"MRPS7","0.98868068833652"
"LAP3","0.986903353057199"
"HDAC7","1.01427863981512"
"KCMF1","1.02084087500646"
"AFTPH","0.987842496824533"
"NAXD","0.969713580923667"
"MRPS35","0.979765777488614"
"MAP7D1","1.03518267929635"
"BTBD1","0.976179355441382"
"RTL8A","0.994634644864589"
"NOSIP","0.911971580817052"
"PHF3","0.991509882496774"
"BCL2L13","1.02260787992495"
"ENOPH1","1.04077228184788"
"CFAP20","0.973893462810499"
"SLC25A38","1.00514765646166"
"NOP10","1.01859019789565"
"BEX3","1"
"TTC19","0.988148040427543"
"NIBAN1","0.987372708757637"
"EIPR1","0.986747728669991"
"VPS51","0.956267307591828"
"LAMTOR3","1.01866222022703"
"CHCHD3","0.980621280301931"
"DCXR","0.976186097830085"
"TM7SF3","1.00451630385692"
"TCEAL9","1.04215107242773"
"MSRB1","0.978039892596855"
"TSPAN13","1.06336417507017"
"MRPL16","0.977147666213504"
"BAZ1A","1.06285360678925"
"ASNSD1","1.00373641304348"
"CCNB1IP1","0.962715049028243"
"HSD17B11","0.94934359749811"
"GMPR2","0.966678905819717"
"MAT2B","1.0032456078459"
"SQOR","1.00499367888748"
"NAP1L1","1.02282244556114"
"MRPS2","0.937685234440307"
"CXCL14","1.10025182875645"
"FKBP3","1.02764286142592"
"BSDC1","0.992888563049853"
"ZNF22","1.00873296695024"
"RPS27L","0.986053639846743"
"TMEM248","1.00932876612492"
"PRC1","1.03397793817241"
"UBL5","0.989419965148121"
"TSPYL2","1.03853373081594"
"NUP85","0.964578051430641"
"PDXK","1.0224168319013"
"DHRS4","0.893908105317501"
"FAM53C","1.00285758418289"
"MPC1","1.01654786150713"
"ECI2","0.994061427113297"
"COA3","0.983062564811614"
"MRPL15","0.99460811127608"
"ELOVL1","1.04294937138974"
"RIPOR1","1.01833937928255"
"GIT1","1.00239808153477"
"SNN","1.0098164405427"
"FIS1","0.978389360916143"
"RBM47","0.978814324405657"
"NMD3","1.02261225368795"
"PRPF38B","1.06007159696149"
"SLC38A2","1.08612127548353"
"COPS4","1.04302925989673"
"PTMS","1.01126841953193"
"OSBPL9","0.967479157385604"
"COMMD3","1.01681460633615"
"MRPL13","1.0283177812338"
"UFM1","1.01375891265597"
"NT5DC2","1.03739780831449"
"ATP13A1","0.977493484956171"
"BFAR","0.959151433085082"
"EMC8","0.987368274129388"
"ZNF706","0.98905616354647"
"MEA1","1.00805335346672"
"TMEM9B","0.999921758860809"
"SLC12A7","0.984886342860625"
"ARGLU1","0.994150743691159"
"ZNF672","0.9546693933197"
"DCTPP1","0.940412591435851"
"GMPPA","0.959658084019598"
"COMMD9","0.997479626984794"
"CIAO2B","0.994790433341227"
"AAAS","0.980220443907595"
"ARHGAP17","0.983891607075649"
"ZDHHC3","0.994164235097957"
"GGNBP2","1.01718435899099"
"UBP1","1.02389443651926"
"PTGES2","1.02128235188024"
"FXYD5","0.955166855710107"
"NPDC1","0.979501240370806"
"RRAGC","0.986799568965517"
"AAR2","0.945594732738456"
"WDR11","1.01977309562399"
"AGFG1","1.01388582763941"
"SYS1-DBNDD2","1.00120594935013"
"CUEDC2","1.02068202254963"
"ARFGEF2","1.0027027027027"
"TEX2","1.01333475570728"
"IFT57","1.01850424055513"
"NDUFC2-KCTD14","1.00159276576067"
"DERA","1.00742159444577"
"FTSJ3","0.980877666094631"
"TEX10","0.966276834347965"
"UBR7","1.07803558422641"
"MFSD1","0.987521686907781"
"XAB2","0.988136196464587"
"CMAS","0.996870249485827"
"MRPS34","0.935356461062471"
"CEMIP2","1.02206299659478"
"ASF1B","1.00406552672486"
"C9orf78","1.00026345832967"
"RBX1","0.978889705391142"
"TIMM23","1.01584588072852"
"HMOX2","0.9851381685889"
"CFAP298","0.984168528566869"
"RMDN3","0.993638452023325"
"NFYB","1.02176302484062"
"CYBC1","0.961549686268787"
"GATAD2A","1.01570106273569"
"TSEN34","0.96957894029951"
"NIF3L1","1.0106996572766"
"RBM22","0.981069711538461"
"SMAP1","1.05458149108096"
"SRPRB","0.999803960007842"
"TRIB3","1.03272643466236"
"GLT8D1","0.999852354938727"
"CENPT","1"
"SLC52A2","1.00508567404741"
"HMG20A","0.996058054112166"
"GSDMD","0.976376356078272"
"APPL1","1.01872586872587"
"DDRGK1","1.00500924784217"
"NDUFA8","0.994602173151069"
"OLFML3","1.00189553496209"
"SPATA20","0.944655281467426"
"MEAF6","1.02240982348427"
"RSF1","1.0163122869664"
"COQ8A","0.98488152347725"
"VAC14","0.988671122691741"
"ISOC1","1.06716306775875"
"VPS4B","0.994543085193028"
"DERL1","0.997739602169982"
"CCDC92","0.938959033518031"
"MAGEF1","0.995960865272417"
"CHMP1B","1.03636225612996"
"TRAPPC11","1.00678758206298"
"EPS8L2","0.990894864134301"
"CLDN1","1.00616649537513"
"TULP4","1.00979216626699"
"RAB25","0.974379143724014"
"C8orf33","1.00633678128786"
"TIMM13","0.940952503871967"
"NANS","0.968014771576628"
"UQCR10","0.9927446954141"
"LMBRD1","1.03386509935628"
"IP6K2","0.990751445086705"
"GOLT1B","1.00303157894737"
"ARMT1","1.00298762270593"
"OSTM1","0.974653465346535"
"DHX32","0.992004497470173"
"NDUFB2","0.9959168968416"
"ALG5","0.975490196078431"
"MKNK2","0.989618076760464"
"SLC66A2","1.03783730934689"
"FN3KRP","0.978995126869434"
"TMEM258","0.965515664303681"
"ATG101","0.986465028355387"
"NR1H2","0.966679733437868"
"SCPEP1","1.01287429480689"
"APPL2","1.04256922207572"
"ARNT","0.989729969012838"
"PLEKHO1","1"
"PNMA1","1.02900183021259"
"ECSIT","0.960390110360168"
"NDUFB4","0.981714023831347"
"TNKS2","1.09408940208071"
"ARFIP1","1.0093529167244"
"NAGK","0.955976595151853"
"C1QA","1.00196188340807"
"UTP11","1.0397950469684"
"GOLGA5","1.00518786354347"
"NOL8","1.00499040307102"
"TSKU","0.978100393700787"
"MUL1","0.991036326466425"
"MEX3C","1.10846148634916"
"FAM111A","0.979308888732493"
"ZDHHC6","1.02180328856231"
"MID1IP1","1.01883425852498"
"EIF2D","0.986610878661088"
"NUP54","1.0029882338293"
"DDA1","1.00214323986426"
"RMND5B","0.958689851872297"
"ZBED5","1.01165851823994"
"BCCIP","0.994220730797912"
"NCS1","0.991519556940118"
"TBC1D15","1.04430437562803"
"DROSHA","0.979352813330114"
"MRPL24","0.998058855501203"
"TTC38","0.896662763466042"
"PDP1","1.29011475739883"
"ANKZF1","0.994064181042478"
"MRPL48","1.00677516239436"
"EDEM2","0.999298792364628"
"SS18L2","0.960143369175627"
"PLEKHJ1","0.977261206459555"
"LAMTOR2","0.994154861779673"
"PRKAG2","0.997446187522802"
"MSTO2P","1.00768348623853"
"MINDY3","1.10808531148331"
"RNPEPL1","1.01703417284983"
"PSENEN","0.985360185902401"
"IPO4","0.965965965965966"
"HERC1","0.976251399328322"
"RSAD1","0.928456406717276"
"CAMK2N1","0.962605901256208"
"MAP4K3","0.981084301459636"
"GALNT7","1.00526385050665"
"NKAPD1","1.01735907938365"
"CDK5RAP1","0.977734908769392"
"TIMM9","0.95908509731496"
"NDUFB11","0.97349885989359"
"STYXL1","0.993081666416002"
"RHOT1","0.994743905166629"
"SNAP29","0.99814438455421"
"NAV2","1.01754032258065"
"TASOR2","1.05595559555956"
"BEX1","1"
"THOC7","1.00181598062954"
"PFDN2","1.00723262983163"
"FHIP2B","0.998056365403304"
"MRPL22","0.984553349875931"
"PPCS","0.98860698125404"
"ERMP1","1.01189422982404"
"GTF3C3","0.979031541537095"
"RCOR3","0.920018546424018"
"TMEM176A","1.00357710651828"
"SESN1","1.08100716710675"
"TYW1","0.931828012803876"
"GMNN","0.970942593905032"
"COMMD8","0.993948223691584"
"RCBTB1","1.04057260360645"
"KIF4A","0.991814684456086"
"MRM2","0.997983870967742"
"TIMM8B","0.978777320240735"
"CRELD2","0.981984311697268"
"NRSN2","1"
"GOLPH3L","0.990082176253896"
"DARS2","0.94872525281299"
"USP21","1.02086307236192"
"TNFRSF12A","1.05440841145174"
"MED9","1"
"AKTIP","1.03018760118084"
"NUDT9","1.00647175270291"
"MICAL1","0.954333479982402"
"RWDD2B","1.0533247964877"
"U2AF2","0.985164205273451"
"MRPS18A","0.989903542774723"
"SNF8","0.95781773432693"
"SMU1","1.10863152494549"
"ROGDI","0.987789605510332"
"ACTR6","1.00940387603238"
"CDCA4","0.993255870642724"
"OAS3","0.977728873239437"
"ZNF281","1.21174472649267"
"TRIAP1","1.00611044055522"
"SNX10","1.07696531527409"
"ABT1","0.997844093952116"
"DNAJC1","0.996186046511628"
"MBIP","1.06384010866401"
"GTF2IRD1","1.00800980792808"
"ZNF639","1.00684801217424"
"SLC48A1","0.983050847457627"
"KANK2","1.07057308435287"
"TMUB2","1.03141962421712"
"CERK","0.954176804541768"
"VPS54","1.07183323649041"
"STEAP3","0.977762859780146"
"RNF216","1.00295265211431"
"SHFL","1.0013117621338"
"RFX7","1.09537698702056"
"PANK3","0.999863238512035"
"AACS","1.00854642417612"
"DNAJC15","1"
"SIL1","0.945606694560669"
"COMMD10","0.996715512885295"
"MCCC1","0.954730034591668"
"RPAP1","0.976581904198699"
"TTC4","0.998115942028986"
"DAZAP1","0.996368560349603"
"ALG12","1.00243803331979"
"MACROH2A2","1.00147213459516"
"TVP23B","1.07960199004975"
"CMC2","0.992412952174502"
"GID8","1.0098544671409"
"UFSP2","1.01394296061566"
"HEBP1","0.973714209079327"
"SMARCAL1","0.957067757009346"
"PLBD1","0.990454099384423"
"NFS1","0.980891719745223"
"DNMT3A","0.990009794319295"
"GMCL1","1.1249472351203"
"TOR3A","0.993716337522442"
"DNAAF5","0.996646136959571"
"GPN3","1.02504629178443"
"RPF1","1.00234459159749"
"MUS81","0.977069724036795"
"MIR4750","1.01572739187418"
"PSMG2","0.98596240780395"
"GREM1","0.993311036789298"
"YARS2","1.04041289317363"
"PELO","1.02698827696719"
"COLGALT1","0.969568755085435"
"KCTD5","1.03515712472942"
"TRMT2A","0.968181385157664"
"POMT1","0.972434367541766"
"TMEM14A","1.03849672742628"
"ZCCHC8","1.02189090909091"
"XPO4","0.987697469593178"
"EXOSC5","0.928993070408076"
"ENY2","1.01988071570577"
"IFT46","0.984824750342667"
"NDUFA4L2","0.942848937392303"
"KLF11","0.987641815235008"
"EIF2B3","0.99781512605042"
"ALAD","1.00967961826858"
"ZNF302","0.981204258150366"
"THAP7","0.964046199701937"
"SNRNP25","0.989325570111596"
"SLC2A4RG","1.00903328050713"
"UXT","0.964512514008218"
"RNASEH1","1.00522458949654"
"STK26","1.01981784449317"
"THEM6","0.992896606156275"
"ARHGEF3","0.994143167028199"
"FOCAD","0.980577136514983"
"HILPDA","0.978657543173672"
"DCP1A","1.03155654266148"
"PLPPR2","0.987241689128482"
"TMA16","1.17027483494549"
"SMG8","1.04808743169399"
"BPNT2","0.994714014638113"
"FAM13B","0.983628355356104"
"SLC35A5","1.05284770576683"
"TBK1","1.05692097627582"
"MAP1S","0.928207192699946"
"LHPP","0.947454844006568"
"E4F1","0.924431963237171"
"HIF1AN","0.992851283253252"
"RANGRF","0.981628392484342"
"RNF38","1.08936122857779"
"CD320","0.998077575483433"
"FHOD1","0.916926981647794"
"TMEM134","0.957035374868004"
"RETREG1","1.12557673019057"
"UCKL1","0.97384066587396"
"AGGF1","0.997879926761106"
"RIOK2","0.99578299521313"
"ZFHX2-AS1","1"
"TCIM","1"
"CEP55","1.02517664257289"
"PARP12","0.989341641387226"
"CCDC91","1.02462981967453"
"C1orf115","0.970607028753994"
"DHDDS","0.980808975494538"
"LRRC20","0.987093495934959"
"MIIP","0.950417125767354"
"ASH1L","0.977592702756296"
"ANAPC2","1.05293985131786"
"ORMDL2","0.992648024156492"
"NIT2","0.997686487838429"
"MRPL39","0.977494437788807"
"MAFB","1.18387991515745"
"JMJD4","1.00604316546763"
"LYRM4","0.947952102326847"
"NDUFA3","0.975779286745442"
"RFWD3","0.943131945092913"
"SPOUT1","1.00600476239776"
"CHORDC1","1.17278114858191"
"AGK","1.00172429440058"
"KBTBD4","1.00813953488372"
"CHMP4A","1.00103298162768"
"MAGEH1","1"
"DUSP12","1.06171144107802"
"LRRC40","1.03354657512873"
"ABHD4","0.999147381242387"
"DTL","0.983100971694128"
"MRGBP","0.957586705202312"
"POGLUT1","0.983016828778756"
"TWNK","0.923832335329341"
"HDHD5","0.968229517666314"
"RBM28","0.980147377546597"
"CISD1","0.980855855855856"
"RINT1","1.05461717406696"
"REC8","1"
"LIMD2","1"
"URGCP","0.97508670111119"
"HAUS6","1.18121191215362"
"HECA","1.00257234726688"
"LEMD3","1.05295053405045"
"TFB2M","1.01554098843633"
"ZDHHC7","1.01641123016411"
"ATP13A2","0.993419320873914"
"NUDT2","1.00030807147258"
"IER5","1.00936531464762"
"TSSC4","0.972265829408686"
"TMEM39A","1.07803498481198"
"INTS12","1.0063882532418"
"TRIT1","0.896950092421442"
"SUV39H1","0.968189449500751"
"HEMK1","1.00450362247895"
"NUP37","0.998220396988364"
"NSG2","1"
"NRN1","1"
"EIF4ENIF1","0.996053853296193"
"DRAM1","1.0405604719764"
"WASHC3","0.977438830632348"
"SMO","1"
"AVPI1","1.00247780301466"
"HECTD3","1.02589361103293"
"PHLDA3","0.999863760217984"
"ZXDC","0.917049395444747"
"PLEKHF2","0.998188770376333"
"ZFTA","1.03139370357269"
"CHCHD7","0.95754039497307"
"CRIPT","0.988767074047448"
"PLEK2","1.02190422393774"
"HPF1","1.03121154491554"
"YRDC","1.10321353488838"
"NEMF","1.00445272020725"
"DGCR8","0.978044072703876"
"PIGG","1.00739232103794"
"SLC25A15","0.960817307692308"
"MRPS33","0.962299505321541"
"CWC25","0.981468652580533"
"LHFPL6","1"
"RAPGEFL1","0.989761904761905"
"DYSF","0.998832457676591"
"NAA60","1.01121881170346"
"NCAPG","0.984571284040132"
"MECR","1.0634510042605"
"FZD4","1.0085242408098"
"PJA1","0.998812893799653"
"RAP2C","1.01943751612626"
"PUS1","1.00442176870748"
"ATP5IF1","0.998414053922167"
"SCNM1","0.962986598596043"
"ATG7","1.00661266325012"
"SLC22A17","1"
"PCTP","1.0861858190709"
"S100A14","0.990862402454479"
"NES","1"
"VPS28","0.966292134831461"
"SDF2L1","1.01855784322777"
"SLC4A1APP1","1.01746368532724"
"PTBP2","1.05391012547418"
"LRRC8D","1.05261396905061"
"RHBDF1","0.972697738348119"
"TKFC","0.892570487754682"
"FANCF","0.988718949994576"
"SYBU","1.01757073346549"
"TSPAN15","0.982835820895522"
"ARMCX1","1"
"EIF2AK3","1.00345781466113"
"NCKIPSD","0.98343116833933"
"LACTB2","1.08248319493871"
"SARS2","0.992347568501604"
"SEC22A","0.985943775100402"
"RNF43","0.954997450280469"
"SNX24","0.981026785714286"
"GRAMD2B","0.979703608247423"
"ZNF444","0.89408350798001"
"NXT1","0.938584474885845"
"IFT52","0.998816029143898"
"TTC27","0.978749094421637"
"CAVIN2","1.00416146483562"
"C1orf109","1.01203166226913"
"UTP6","0.979319711093277"
"P3H2","1"
"PDGFC","1.02778691219993"
"GINS3","0.931349517097364"
"ODR4","0.981099778903074"
"CCDC51","0.960984217233605"
"RGCC","1.06619475798737"
"SLC25A22","1.0262412221264"
"HJURP","0.996415478615071"
"SLC38A7","0.984157011113738"
"CNIH4","1.01946902654867"
"LXN","0.87881033022862"
"OGN","1"
"PTRH2","1.00587391571614"
"MSL2","1.03937178837664"
"PALMD","1"
"ABHD5","1.05386033176326"
"CDK5RAP3","0.947281713344316"
"CENPM","0.996639168958142"
"CIAO3","0.936117136659436"
"CHMP6","0.963647566235367"
"PACSIN3","1.04717645402056"
"TAPBPL","1.00021052631579"
"ZMAT5","1.02096686583379"
"XKR8","0.957642357642358"
"KIF20A","1.01288555194805"
"DHRS11","0.993226814866273"
"UPF3B","1.03929121725732"
"DVL2","1.01401607176229"
"COQ6","0.99144290351136"
