"Gene_Symbol","Tabuchi2011a"
"CEP164","0.800037926321121"
"VDR","0.657559278747716"
"ELOVL6","8.75913762530308"
"CHD1","0.753295707708302"
"MMP7","6.882052468801"
"CHGB","1.32266070758043"
"CPT2","0.496296436479249"
"PKMYT1","1.34553582329242"
"S100A2","0.131175807673916"
"PIM2","0.851748270791351"
"SKI","0.372639799712273"
"LGALS4","0.808061881425963"
"EBAG9","0.779094781577711"
"PSMB9","0.934800393689343"
"RGS14","0.980135318999269"
"FARS2","0.806293231912102"
"PPP1R3C","0.687986426577637"
"PMAIP1","1.540610998805"
"SYNGR1","0.991219783114043"
"ZNF518A","0.445072201598637"
"STK11","0.229047874696547"
"PIK3C3","0.99781766039512"
"LOX","29.9939096170825"
"KBTBD11","0.564019097222222"
"CTIF","0.0712642545111183"
"PROM1","11.5774686141616"
"MIPEP","1.40584731082851"
"CD151","1.05505955654902"
"TECPR2","3.83346416080683"
"CYP11A1","17.3740882131804"
"NPR2","0.170094820235119"
"ATP1B2","0.874441400152175"
"CREB1","1.54002502896153"
"TRMU","0.713877736332802"
"GTSE1","0.570727041386441"
"RGS10","1.45209269751609"
"COL11A1","0.233357890083984"
"NEO1","0.88669100711699"
"GOLIM4","0.5247823895302"
"MT1X","1.16562394674756"
"ZNF202","1.64755034761889"
"AGA","1.09063376791098"
"YJU2","0.69979524063527"
"RGS19","0.894354824706107"
"RGS4","2.79642759631551"
"TMEM187","0.525307309817874"
"TRIM16","0.83749198495235"
"ABCA3","0.332804557281512"
"SEC23A","1.2832491726091"
"COL16A1","2.73847787228925"
"RASSF1","0.809219308215516"
"MED7","0.42347965597959"
"S100P","0.606545446669338"
"POT1","1.28253027722585"
"LIMK1","0.287467186610524"
"SKAP2","0.719446449678325"
"F3","0.612551849073034"
"REEP1","7.24690209663106"
"MPV17","0.865592525482293"
"SP2","0.665744719926538"
"SLCO2A1","0.158860454754513"
"CLP1","0.541854822778506"
"MIR3940","0.906673137587964"
"KHSRP","1.1338850062593"
"GALK1","1.33777899938156"
"CLSTN3","1.67494717736946"
"DCAF1","0.330519766179594"
"BCAS1","0.56795723499448"
"FGFR3","2.98646743787952"
"NAT9","0.90151596273577"
"MRPL57","0.520885496430626"
"MAOA","0.11638498327217"
"CAMK1","1.07690059700246"
"SLC43A1","0.901196938155673"
"GRK5","0.467014104241755"
"EFS","0.106662958994045"
"KCNN4","0.646702701210126"
"TTF2","0.794796537777917"
"EIF1AY","0.781565647649245"
"KIF21B","0.415001277407914"
"TRAF2","1.03194203947003"
"LARGE1","16.7365917510074"
"LINC02574","0.654070690268184"
"APOC1","0.695248143312109"
"FOSL1","0.618238993710692"
"FGF2","1.73198658445454"
"ARHGAP4","0.630079346810556"
"TMED2","2.16756936000884"
"LCAT","0.674035916456888"
"SPATA2","1.16411423295775"
"PLEKHO2","0.549141465691722"
"FOLR1","1.93181606745659"
"MRC1","0.952730660709198"
"IFI44L","1.96427978758712"
"CD83","0.98522493620124"
"ARSA","4.49069429806182"
"KIF11","1.02975194218434"
"ALOX5","9.7917552389713"
"LZTS3","0.718855097027289"
"ZNF84","1.2196462255981"
"GAS1","5.623953732145"
"PLA2G15","0.734574899387772"
"SLC16A2","2.04801401240266"
"INA","1.00235678088681"
"TIE1","2.85592226096947"
"PTPRZ1","0.0607406966409675"
"CXCL1","0.146941500959358"
"GAP43","4.83242092079873"
"GEM","19.1654931136796"
"ZNF142","0.996932151392396"
"MMP1","0.863722982190026"
"PC","0.76036284737357"
"RABIF","1.22847945182807"
"OSTF1","1.03147026826065"
"BBLN","1.30523725343067"
"BRPF1","0.678150128855702"
"CLDN5","0.579770428877242"
"PIK3C2B","0.631547517842258"
"TOM1L1","0.497868587724623"
"DOLK","0.601732435749619"
"ARHGAP11A","0.616265069364512"
"BID","1.20392875596346"
"C15orf39","0.379148716879748"
"AGTPBP1","0.890415230465071"
"CCN3","0.464145157339901"
"EVPL","0.874315996332795"
"HIRIP3","1.5148457154673"
"DMTN","0.0568600061617518"
"PPP3R1","0.549254140228707"
"CDC7","1.00411895813303"
"HIVEP1","0.427498133193701"
"ELMO1","1.20307713126863"
"DPH2","1.07000079970449"
"HSD3B1","2.31948082374716"
"PPIC","1.79676582618653"
"PLLP","1.47976344127449"
"FAM216A","0.97027999519004"
"ZNF140","0.782754439013541"
"PHF14","0.783744182700282"
"TBC1D8","0.585923666669757"
"MYO5A","1.01730283537653"
"TOX","0.550929400264867"
"BRCA1","1.1885493115542"
"CXCL10","0.806159615730395"
"GABRE","4.16146137648965"
"EEF1A2","0.842296065553646"
"HPS5","0.816529646453307"
"PEX6","1.16652833632157"
"STAR","0.967486473874132"
"GSTM4","2.06127578651453"
"PPP1R3D","0.264977944842929"
"DZIP1","9.03984211584667"
"RAD54L","1.18086881355338"
"LSM7","1.19638187560999"
"FKBP5","1.32588769815793"
"APOC4-APOC2","1.56893727672006"
"SELL","0.660371541956634"
"ACOT13","1.31387416630741"
"PPM1D","1.00795901870656"
"ABCG1","0.143727532733332"
"ATG14","0.984665098759058"
"CILK1","0.789626199012963"
"COX7A1","0.52860056870777"
"MMP19","0.155709284750267"
"FGFR4","2.2202685052172"
"MMP12","1.48246227506254"
"KLK3","11.3039460795064"
"L1CAM","2.08903753509167"
"BSN","0.670298723920166"
"SLC25A14","1.00674477598011"
"SLC7A7","1.10668204847396"
"NUAK1","2.26996484023807"
"DLG4","0.688095771549617"
"STC1","0.126442619955379"
"MRPL28","1.3419794753373"
"EPHB3","4.503719467771"
"DKK1","1.29603518827875"
"EXO1","1.43457412915748"
"CGRRF1","1.20757648721951"
"CCL21","2.09597225560554"
"HMGCS2","1.25422739531099"
"ASL","0.943309619089966"
"CCDC85B","1.15451861538766"
"PKIA","3.57477390282378"
"SERPINB2","0.755987154119162"
"IDI1","0.526815730282729"
"UCHL3","1.22836320572092"
"ACD","1.09467818041883"
"GABPB1","0.87009862987289"
"VCAN","19.1432736969667"
"TFF3","0.625791681719986"
"ATP7B","0.631473522681972"
"ITGB3","0.355013992279359"
"MYH2","0.219729664488162"
"RPS6KA4","0.976658357344038"
"RPS6KA5","0.565390527959859"
"COL17A1","2.13781233426396"
"CGA","7.19109554777389"
"ACP5","1.08385393247678"
"SPOP","1.28617164404499"
"NEK2","0.881325232966459"
"S1PR1","0.223440251278318"
"ENOX2","1.6033386687295"
"HOMER3","0.936232129923854"
"NPR1","0.322703878797591"
"APBB3","1.65030414373519"
"TFAP2A","0.437861505955519"
"SHB","0.0942034583266277"
"TBL3","0.816881880521336"
"GFER","1.17651929801049"
"CCP110","0.98753154429044"
"ME3","1.11390877644598"
"SIKE1","1.45262395596968"
"ANKRD6","0.110655044263831"
"MUC2","0.341420972503296"
"TMEM186","0.900712080470073"
"CDH5","4.42588302453084"
"KCNK1","1.7022286941076"
"NPTX1","1.72248619307143"
"PARM1","7.0576431507235"
"SGCE","3.71731376440966"
"PLA2G6","0.765008854477689"
"SAP25","0.947833339006706"
"CDC42EP1","0.507549360020046"
"AFP","0.868742839774614"
"CHGA","2.93346102554302"
"UTP25","0.836583301823944"
"STOML1","4.67577153043414"
"IFT88","0.939592963090721"
"ALDOB","19.2387147945614"
"INPP5E","0.765750581247256"
"MAPK4","0.493255417002513"
"KIF23","0.625278769683422"
"KIAA0753","1.43005961776086"
"WIF1","8.20458771425674"
"PANX1","0.669292577188556"
"SLC29A2","0.190257016399972"
"EPHB6","0.86898956223258"
"DNAJC6","0.595045115342054"
"SCN3B","1.83334055394295"
"COL9A3","1.20306773340184"
"STX1A","5.58545959849806"
"RIMS3","0.457873489141273"
"TGFBR3","0.758126904812531"
"KLK6","0.265868017749375"
"KRT15","1.23537128712871"
"CSPG4","7.7313638601674"
"CENPC","0.436732068011508"
"CNKSR1","1.66592636704382"
"TAGLN3","0.825930046279815"
"MT1G","1.59821869779043"
"PICK1","0.3294110606653"
"NAP1L3","2.44551838484239"
"PARP2","1.29040661307095"
"HLF","6.06229083157501"
"C2CD2L","2.72137972613405"
"RCBTB2","0.756258860965828"
"NR1D1","0.14367720438846"
"GNAO1","0.121280910748675"
"ARHGEF5","4.29198259944817"
"NUDT1","1.14878201289614"
"FEN1","0.923899207313545"
"TTF1","0.742777436432131"
"EVI2A","0.650479161506069"
"CHAF1B","1.51962221791576"
"THBS4","1.34724270912936"
"MAL","13.5494497832832"
"FAS","1.01956965904738"
"MLF1","2.56829580047589"
"IFNAR2","0.568947095986409"
"VSIG4","10.5311045452706"
"SMAD7","0.97591607099747"
"IFT140","1.17448739640952"
"GPRASP1","0.707665410440829"
"DUSP2","0.828794714792137"
"PRR3","1.22584068276964"
"EML1","1.38386116057197"
"MYB","0.991838220324867"
"ZBED4","0.594430336795788"
"DHRS12","1.73230981122904"
"RRAD","9.25766708589744"
"TRIM21","0.613518037798103"
"H1-10","0.842744249494332"
"RXYLT1","1.2397018250721"
"CKM","1.19475215776889"
"CACNA2D2","0.442785465469304"
"ZW10","1.43888570622387"
"DHX34","2.2609108521087"
"ESPL1","0.804228857526394"
"HSD17B2","13.4981644099754"
"FGD1","0.973053636095771"
"TTK","0.765956277754258"
"NAV3","7.77119759353262"
"ENDOG","1.03231278533873"
"MELK","1.18397865614421"
"CCNF","0.986255885271711"
"FOLR2","0.370990491079482"
"PSG5","0.274509736461845"
"BMPR1AP2","1.0012272295978"
"POLA1","1.22181542325723"
"GLDC","0.164935304752621"
"MLH3","1.85224112508866"
"POP5","1.39985433357611"
"EEA1","0.302055452505014"
"ENPEP","0.23085341094857"
"TCFL5","0.915410629804849"
"DCX","0.0655384363828253"
"ORC2","1.01141765053775"
"P3H3","0.821576088995219"
"B3GNT3","0.547901198129479"
"MAD1L1","0.854327809671513"
"SCO2","1.33725142346324"
"APAF1","1.00972469232411"
"NME3","0.24212886614391"
"IL6ST","3.58445683111195"
"CA3","0.777919884565563"
"JADE3","1.00248497016624"
"GCHFR","0.824302885785196"
"MRPL58","1.18270320873446"
"PCSK2","0.102477079259511"
"TLE4","0.578521044181054"
"PEX1","0.986519346888937"
"ZNF646","0.533247873165991"
"MGMT","0.749980595884649"
"HUS1","0.983005228628643"
"MSLN","3.19193506153443"
"PLK4","0.462547007223732"
"NEURL1","1.18224942168604"
"LCK","0.127558772032217"
"AOC3","1.36883984669963"
"MUC4","3.38423662610248"
"PTGER4","0.26117163993588"
"SAP30","1.51181879898784"
"ATG4B","0.212794050120976"
"GJA4","1.89491026467112"
"EEF1E1","1.22925530213365"
"BCL3","1.0212816962735"
"IL10RA","0.785648437314696"
"SOX11","9.53131057429891"
"RAMP1","0.49763642339687"
"PRR4","0.923193481580988"
"GAS8","0.80862267927935"
"C11orf80","0.941123460498648"
"SASH3","0.745938099374464"
"TLR2","0.817816514088307"
"INHBA","10.4744799348965"
"RASSF7","1.17448598709039"
"SLC10A3","1.04825044791472"
"VAMP5","1.01768132501177"
"TNFRSF11B","9.12461742838479"
"MAP4K2","0.882770512192364"
"ZNF274","0.546060781411079"
"PLN","27.4547679670606"
"ALDH3B2","5.28020502445353"
"ADAM12","8.09135878326366"
"PTPRN","1.40866198734695"
"ICAM3","0.931689880227864"
"RHOH","1.20924553768951"
"LYPD3","1.51145528886763"
"SNAP91","0.173982894453344"
"DYRK1B","2.70072719468554"
"SRPX","0.907733035961178"
"PLK3","0.389853135432053"
"MNDA","0.951189807259558"
"PTPRCAP","3.45106079375284"
"CENPA","0.992009442859705"
"GC","1.433165064857"
"ADGRB2","0.0961092660245765"
"SHROOM2","0.820490598804395"
"C6orf47","1.21430964116517"
"CSTA","0.768625777018915"
"GJB1","0.765430842371978"
"RAB3A","0.719475560081466"
"EMP2","0.769894587132937"
"DDX10","1.21799832804886"
"CLASRP","1.02652704273813"
"GET1-SH3BGR","1.22741153668275"
"SLC22A18","0.828518710925604"
"GPC4","5.37439898301262"
"TRAPPC6A","0.901034885537642"
"TAOK2","0.366823613190585"
"ITIH2","0.365240940149537"
"FGB","1.38547417922146"
"ITGB4","0.183284566727463"
"PFN2","1.16938632558636"
"GNAZ","1.21308998181947"
"MX2","0.844329085401765"
"CDK5R1","0.335883273353153"
"MIR4751","0.31328597567321"
"DDX3Y","0.0686094481224546"
"NKRF","1.38467942624978"
"NMT2","0.471871080536658"
"CIB2","0.731125055113896"
"TFF1","0.858455564464148"
"HAGH","0.771330037935395"
"SPECC1L-ADORA2A","0.988179056094369"
"FGFBP1","0.916642075017473"
"TGFA","0.414516975301214"
"VIPR1","0.84762672984422"
"ARL4A","0.545639493861423"
"FOXN3","0.396401592238075"
"RAD51","1.01642444496257"
"ZBTB48","0.749216469245998"
"MAP3K8","0.971622804758717"
"FABP7","21.0000434952808"
"EFNB3","0.476640798685428"
"DEFA1","0.570205202335922"
"CCNE2","0.674001871882813"
"CTDP1","0.647863816573789"
"LSM6","1.21233688404966"
"ORM1","0.578980170948026"
"GNE","0.272964649538355"
"GABRP","3.34730044960639"
"CENPE","0.934042646420306"
"ASNS","0.293427330954735"
"KIT","1.07452339688042"
"AUH","1.48932981503305"
"NEB","0.834523138076438"
"ITGAE","1.30490637881646"
"GPR162","6.81149043495582"
"IDUA","1.01833620066223"
"PARG","2.39554713405969"
"EXOSC9","1.30172656539459"
"SPRR1B","5.25106833636803"
"IL1B","0.548526433809649"
"CYP2J2","1.4548625570689"
"SLC22A5","1.3837619962483"
"SERPINF2","5.33744215277381"
"PIGF","1.65501248910026"
"CRIP1","1.15985300405155"
"AOX1","2.86583523204221"
"BCAP29","1.21199261443164"
"ORC1","1.41400524608546"
"RWDD3","1.52024806895009"
"MAMLD1","1.21843567376257"
"NAGPA","1.02431593857499"
"PLEKHA6","2.45131049161263"
"PEX12","0.926721769666277"
"ATP6V0A1","3.81996866543227"
"POM121","0.600499361236987"
"CCR1","0.265245512484196"
"GFPT2","1.82850850674874"
"TMPRSS2","1.00605235631789"
"MIR9-1HG","0.597329463519705"
"SNPH","1.02476210779279"
"CMC4","1.1434737967018"
"EFNA4","0.869352296751874"
"APOB","0.139183753268653"
"ARHGEF4","0.210647842072337"
"FGF13","1.3084873540856"
"NEFM","11.9240562986143"
"CCL3L1","0.447033382488297"
"FPR1","16.2192692115062"
"SGCB","41.2423922138548"
"MSANTD3-TMEFF1","3.24454956604352"
"BORCS8-MEF2B","1.83549211070874"
"PLCD1","0.881172149649277"
"VRK2","1.46951931154332"
"PTGS1","0.281528113945262"
"NPM3","1.19138311768781"
"MOK","0.595629439005071"
"CLEC11A","1.5301676455088"
"ACTC1","1.1043374440702"
"HSPE1","1.24034018164726"
"NUFIP1","1.53848405862798"
"UST","0.593580304472548"
"FPGT","1.36935489444041"
"ANG","0.533760397102227"
"ABCD1","0.615410394169903"
"NCAN","1.81241040023188"
"MYL5","0.778989773487528"
"APBA3","1.6940023025361"
"NCF4","0.951381918957382"
"CLCN4","2.59271161172768"
"TRIL","0.776385926543457"
"SLC6A1","0.966523029035553"
"LRRN2","5.90049092139523"
"KRT17","1.502355288315"
"RNASE4","0.661166579085654"
"CSF2RB","0.851274963583122"
"PEX11A","2.44161529860374"
"MYL11","0.234450875618532"
"GCAT","1.00553001295318"
"CELSR3","1.18425502556749"
"RBBP5","0.873686649625998"
"CD58","0.530372584257957"
"QPCT","1.01477070051766"
"KHK","0.311534807697892"
"ITGB3BP","1.12659315480453"
"TNNI1","1.60836608198345"
"ADAM8","7.05363264125191"
"ZNF324","0.61652668509462"
"SPINK5","6.42264616095762"
"DNALI1","11.047022908394"
"FANCC","1.01800938699463"
"PLS1","1.13552099735402"
"RP2","0.731416387941488"
"MAP3K14","0.65198699023888"
"PSPH","0.899360011853743"
"AP1S1","1.33493835738176"
"ATP7A","0.576591797358136"
"CA9","1.52130522422177"
"EXOSC7","1.51726748283693"
"GLI3","0.111524579655836"
"NMB","1.09580872638131"
"RELB","0.961751194109062"
"ANOS1","4.01885888027714"
"IL6","1.14337157567371"
"ALDH1L1","2.53274128156976"
"TGFBRAP1","0.473297271686343"
"RIN1","1.05901441981299"
"ACAP1","0.786091193852705"
"STK17B","0.472358034290534"
"RNF2","0.935045811518325"
"APOH","9.83795729902522"
"TIMM8A","1.25003994444649"
"POLR3F","0.85472167314927"
"HCAR2","6.90051682850895"
"EHHADH","0.951336970993195"
"DEPDC5","1.28725996433163"
"SURF2","1.84826510469178"
"PDGFRL","0.37495224046623"
"IL1RAP","0.762512557205045"
"RBMS2","0.127142051161234"
"COCH","2.19568262169514"
"RPH3A","1.12897081339136"
"EPM2A","0.704463240489775"
"PAFAH2","1.16446965982583"
"SLC16A4","1.61454542479382"
"KIF20B","0.738297073262333"
"SOD3","2.97943417424776"
"AREG","1.50575261214204"
"CXCL13","0.119603789997475"
"PARD6A","1.32595719406911"
"DOP1B","0.979050328293325"
"PBX1","6.36070528967254"
"TCF7","0.725604566164322"
"ZBTB39","0.631121320184274"
"AMPH","1.59525238808493"
"INHBB","0.739033423092223"
"NR3C2","1.50176430453691"
"ACYP1","1.29411706875872"
"BCL10","0.896920001282887"
"POLR1G","0.806767062317617"
"LIF","4.91307286302781"
"CDK20","0.974999126657894"
"PRH2","0.862331808842049"
"PITRM1","1.10027815130119"
"GAD1","1.63505820894914"
"FKTN","1.02606526464657"
"URB2","0.869152533487116"
"FYB1","1.40317259196485"
"TFAP2C","0.61856190122754"
"CDC14A","0.99805847797949"
"BMP2","12.592707843167"
"IL2RB","1.19045095797194"
"BAIAP2","0.325443369218891"
"CKMT2","0.663624771700067"
"IGFBP1","12.636168811134"
"KCNJ8","0.314314715118887"
"FGL1","2.28944689435166"
"KMO","0.317392843794874"
"ZC2HC1A","9.81358157154931"
"FBXO46","0.870526720313028"
"SPI1","0.954262440896962"
"SLC15A2","3.58344165583442"
"APC2","1.1329339018328"
"EIF2S3","1.29268377203426"
"MTF1","1.25691632128529"
"PHYHIP","0.916540246296627"
"RAMP3","3.41651841709923"
"ACVR2A","0.531020999702888"
"CLDN10","2.85928450819801"
"SNX4","1.17434919178863"
"MN1","1.14485222474829"
"REEP2","4.22235027173328"
"RCE1","1.29877671550759"
"S100A1","0.45150381295169"
"PVALB","0.0247817270836331"
"STIL","0.960301366444126"
"SULT1C2","18.0089498878265"
"ST3GAL2","1.50326820651328"
"TMSB15A","17.4600967939546"
"DYNC1I1","1.57439571480683"
"GNA15","0.6395882940318"
"CRABP1","0.289138441044528"
"SERPINI1","1.13114051587366"
"GAMT","1.15299921785693"
"ACADSB","1.00658196910402"
"AGTR1","1.2154947304522"
"PFDN4","1.84194046529987"
"BBOX1","4.15898617511521"
"ACOX2","0.91214097050511"
"HOXB6","1.46423083757539"
"SH2B2","1.07527328930729"
"FAM131B","0.0499245114112997"
"PLAG1","0.656182332884832"
"CTNNA2","0.141138149779736"
"SLN","0.343823218773142"
"MDFI","0.11136997443644"
"ACHE","1.94237100116726"
"CBR3","0.896690637100459"
"PDZK1","9.4678540449893"
"LRRC17","9.61288660742213"
"CFD","1.13484869025562"
"TNNC2","0.103416640159949"
"ANK1","0.0517804573133847"
"CCL14","6.2378709966831"
"CHEK1","1.26172933782935"
"SMAD3","0.219451987530968"
"WAS","1.06586753046197"
"AGPS","1.78202482107915"
"PRSS2","0.599414304048536"
"IL1R2","0.0860161069609889"
"HSD11B1","1.33768732085489"
"STK4","1.67095097869392"
"MPPED2","4.65714915166257"
"ARHGAP44","0.299565997270423"
"FES","0.976342987566379"
"GPR183","0.121751442516972"
"PEX7","1.15696404269035"
"SLC22A3","3.96700283951826"
"ITGBL1","0.21694590222509"
"AP1B1","1.20663865891958"
"TBKBP1","0.675706577372174"
"HIP1","0.597372707126265"
"ZNF354A","1.05207414114965"
"CALB2","0.641632676002056"
"PALS2","0.824874905288112"
"BMP5","1.0144484291218"
"OVGP1","0.977470350701573"
"BCHE","0.898498668794033"
"H2AX","0.975694745795074"
"ZNF211","0.773072532731036"
"PTPN21","2.46013315167399"
"GSTT2B","0.843434195093392"
"NPY1R","15.9455192768532"
"OCEL1","0.972570525808834"
"SNAPC1","0.635940446004811"
"ATP2A1","1.48160848482507"
"PRL","1.34565660693324"
"MAP3K12","1.00605103522826"
"SAC3D1","0.822747571948055"
"PHKA1","0.53222260660692"
"FOXO4","0.483133347429256"
"HOXB2","0.070694625297472"
"HPCA","7.30873777698035"
"MST1R","2.12798959337568"
"CD3E","0.802328054017481"
"ILRUN","1.63647907033948"
"PDGFA","9.1340800534334"
"SCNN1B","0.71213040723255"
"HS3ST1","0.39484501984502"
"KLK11","2.65088380261742"
"CRLF3","0.932659551493281"
"CCL20","0.593808833438834"
"AMBP","1.50530881246331"
"PPP1R1A","5.56231678670575"
"ARL2-SNX15","1.24773837136306"
"ISG15","1.13138402000611"
"SIT1","0.333156169193744"
"RYR1","0.782061535143684"
"TESK2","0.702909207548083"
"GZMA","1.0940838179623"
"CRYM","8.07379973851307"
"GJB3","0.426570568982048"
"DPYSL4","19.6118081459522"
"GNLY","17.2554714905841"
"KIAA0408","0.26970293251285"
"GHR","0.386320875350664"
"C5","1.03903713674875"
"PTPN14","0.434035732544804"
"BTK","0.874355455932362"
"GCNT1","0.814987240111086"
"ARHGEF15","0.527188690306103"
"HPN","1.86097590183219"
"CPB1","0.0928334109986141"
"GABPB1-IT1","0.983221103629131"
"AIFM1","1.34302193808567"
"TCN1","0.622025322395226"
"ZNF415","0.703852351082672"
"PRSS12","2.53014179064073"
"HAPLN1","1.01208604585338"
"KATNA1","0.932982600453238"
"CDH6","0.133370855069928"
"PCDH7","0.979736323629601"
"CORO2A","0.998141957899618"
"RRAGB","1.11899820164657"
"GSPT2","0.560214756758623"
"STEAP1","1.27719786693665"
"HSPA4L","1.94564790676953"
"CR2","0.235738465396189"
"DNAJC8","1.23704876674092"
"TYK2","0.743357695853558"
"PCP4","0.154627168937043"
"OAS1","1.70366436782139"
"CSRP3","0.141414950518074"
"DNASE1L3","2.4600021034028"
"BPI","1.47753974688415"
"PCSK5","1.47385014941962"
"RPP38","0.64088691295883"
"REN","1.55939965283168"
"PAGE4","10.318116813469"
"CHST1","0.350527265287904"
"AQP9","1.75567748336779"
"LAMP3","0.815272065710508"
"PIP4K2A","0.987972489043778"
"LIPT1","0.39225020556635"
"SNX7","1.27871018591497"
"C1QL1","0.849593513541608"
"SERPIND1","0.133029521924266"
"PYGM","1.05119711137858"
"ROR2","0.130942281994254"
"HRH1","1.00904876596986"
"NOS3","0.643300988159886"
"GGT5","0.377201543771106"
"ALG13","0.794430930372321"
"MYL3","0.108689353884012"
"RASGRP1","2.43992602391163"
"SLC4A1","3.30345004236203"
"PDE9A","1.07382777913833"
"SLC44A4","7.13646355349608"
"TRAIP","1.18519278252612"
"TRAF1","0.778079881605892"
"HOXB5","1.65613154749996"
"PSG7","2.49673136054243"
"HOXD9","2.78656584868024"
"SCYL3","0.481781726569371"
"ANGPT1","1.01561929819029"
"MYOM1","7.75093163907386"
"TNFSF13","0.291543678426027"
"MMRN1","11.3746102984657"
"SYT17","0.143843637939867"
"CPA1","0.109600892595844"
"GALNT8","0.130058946829763"
"PRRG2","2.40682706464602"
"PRRG1","0.864585881868167"
"MEOX1","0.977428531779073"
"F10","2.91721750860141"
"SMPD2","0.913779445029445"
"ALDH3A1","1.27954569392269"
"CPA3","0.338868284127971"
"CALB1","2.54262320494934"
"CDA","0.900246264618511"
"CRH","1.45295970850822"
"PIP5K1B","1.10939911674176"
"ALAS1","1.41299987690882"
"SH3GL3","0.997796286809518"
"AOAH","0.886481254106218"
"SNRPGP15","1.14774198302649"
"PAX6","4.96821273541375"
"RAD52","5.03756474567409"
"WNT2","4.91023172019631"
"FGA","3.64956331877729"
"RAPGEF4","1.51842840728729"
"TTLL1","0.895490959029526"
"CTSG","1.36666541963771"
"C4BPA","0.809467197204969"
"PCDH17","1.00968291030943"
"HAAO","1.35450270259723"
"SNAPC4","0.655766565686779"
"MIR1180","0.393538656221554"
"PCBP3","0.898266180593613"
"TSPAN9","1.51400271418248"
"FMO1","3.83553641001759"
"WRN","0.893399659158952"
"LY75","0.911835674416782"
"NCAM2","9.12910932174938"
"GAL3ST1","0.865559911701009"
"HLA-DOB","0.587502530869323"
"XPA","1.18426589149777"
"ASB9","6.35025931850128"
"MTTP","0.262450317511079"
"CYP27B1","0.602453927086487"
"AP3B2","0.749699347189615"
"ACAN","4.26824483023437"
"MMP10","9.68682603809119"
"BCL2A1","0.629598945584636"
"APOM","1.40904681057482"
"CD86","1.4008881542815"
"UBFD1","1.63197563012824"
"TFAP4","0.350831653225806"
"PCNX2","0.48315866840698"
"BUD31","1.0867782173793"
"SYNGR3","0.358159766667375"
"CD38","2.38110273252342"
"TNNT3","2.25405272055985"
"TYRP1","1.820003315387"
"GFRA1","2.01779711550433"
"SCGN","3.91880243207881"
"ANKRD26","1.11841395660278"
"IL17RA","0.524527388736345"
"TRPM2","0.670874934314241"
"CDS1","0.229429159609479"
"PTPRD","0.0827546374853528"
"COMP","0.857412211226996"
"ZMYND10","0.330147785814643"
"BST1","1.21575526533055"
"SLC25A40","1.01829133574427"
"ITGB7","1.16213296521679"
"PAH","9.34691761754523"
"POMC","0.416319034852547"
"GFRA2","2.24178433889602"
"CNTFR","1.13647181239432"
"PKP1","6.80709636589956"
"SCGB1A1","0.206942342731849"
"TEP1","0.140938604288161"
"TENM1","3.84756120562828"
"ABLIM3","0.537423095204622"
"NCOA2","0.621050123179035"
"BLM","1.15308400040427"
"PGAM2","0.296941023387474"
"KCNQ2","2.47234182124877"
"FABP3","3.53559200776739"
"RBM42","1.07647345805265"
"TNNI3","1.82703970663559"
"STAC","1.00474596562382"
"DOC2A","1.13108844638714"
"ADAM17","0.701713480099772"
"CBLN1","5.77162424166615"
"CYP1A1","0.832075278825409"
"BPHL","1.03502412406236"
"SH3GL2","1.68410721094271"
"GSTM5","1.06430993078118"
"CRP","0.614827578039884"
"F2","0.732833886213876"
"ITIH3","0.502188059677302"
"F8","0.949376797073117"
"ENTPD5","2.3847119091356"
"CD8A","1.30175461147889"
"SULT2B1","0.792636584259022"
"DUS4L","1.52343459660343"
"CYP3A5","0.485777237615199"
"TCAP","5.33460426477458"
"SLC27A2","1.36804315764962"
"FAM50B","1.7931328545781"
"DUSP9","3.08513680615134"
"RAMP2","0.62816092159378"
"BIK","0.810308997140499"
"VPS9D1","0.743707663304163"
"FGF7","0.0297060007598052"
"KLK13","0.765375046164013"
"ITGAM","0.88317986221043"
"CD1D","1.16272218078991"
"SKAP1","0.620243137871757"
"ZNF230","2.35004371786336"
"CCN5","1.08850539239809"
"NRXN3","4.6099639842624"
"TCP11L1","0.260123124534248"
"IL7R","0.916879969910096"
"SLC3A1","0.817143124357016"
"ROR1","5.62379104906545"
"ROM1","1.71455770824039"
"TUFT1","1.15611566480939"
"WASL","0.397516974442204"
"POLG2","0.969498549996575"
"MAT1A","20.0224966213097"
"GRM3","1.52585345983783"
"BRINP1","6.78090239937656"
"MARCO","1.33475065363161"
"APOC3","0.736284112197255"
"KLRC4-KLRK1","8.30416164642287"
"HSPB2","1.07392510755289"
"PCSK1","1.36385891223764"
"MYOM2","1.19544110949633"
"CCK","0.750134327968909"
"MMP3","0.348208343153429"
"HSD17B1","0.461296452702703"
"CLGN","1.18218022942213"
"CD2","1.05139517488812"
"PART1","22.0105386824238"
"GYPA","5.17022914028947"
"TSPOAP1","1.34172040203629"
"JAK2","1.68392698578347"
"CRAT","0.713294188977886"
"CACNA1H","1.64765970124469"
"PRSS22","0.610074515525611"
"GAS2","0.309648658503593"
"NME6","0.912293746566389"
"CDK5R2","3.61790044538033"
"ZNF197","1.64667543077613"
"SLC18A2","6.18848950373473"
"NGFR","0.528406000097721"
"LY86","0.81392413496987"
"GREB1","0.37840906146733"
"S100A12","0.461791881488246"
"SLC7A4","11.2117173547992"
"ARID3A","0.460361839627615"
"FCN3","2.59788558643804"
