"Gene_Symbol","Tabuchi2008"
"LOXL1","0.654644732993256"
"ADIRF","1.84309959631001"
"TAF6","1.18888595594846"
"RABGGTA","0.956002874406685"
"NFIL3","1.22553725612354"
"CSNK2A2","1.25837575517261"
"GTF2H4","0.836843471386158"
"SLC7A6","0.797626279081467"
"RAB4A","0.996130134518632"
"UNC50","0.733237761661977"
"EMC2","0.715542400789807"
"ZNF185","1.23588668399699"
"ARL4D","1.0518785226828"
"TFDP2","0.990237208151218"
"DYNC1LI2","1.09613533844691"
"CSF3R","1.25576219745977"
"FSTL3","0.638865739134631"
"CD2AP","0.560065605622084"
"RTCA","1.05900120403748"
"IFIT5","1.72294542819918"
"WBP4","1.28224066940686"
"FAM193A","0.61482629331465"
"ZBTB17","1.14310542607793"
"ZEB2","0.972504516480608"
"ZNF516","0.565114097938846"
"SRP54","1.22102899061777"
"NDUFS6","1.00015349880973"
"INPP5F","0.945057255543661"
"ALDH5A1","2.71636611386606"
"TRIM38","1.86293798168459"
"TERF2","1.02370803491655"
"BYSL","0.725247233277716"
"NDUFB6","1.06687389226015"
"POLB","1.27432012028329"
"FAIM2","0.982952290202644"
"FCHSD2","0.594849046577627"
"NDUFB5","1.08285862384827"
"PNO1","0.762236806846368"
"AKAP17A","1.66801595979671"
"SKP2","1.29700042656178"
"COG5","0.981736318069497"
"GPRC5B","1.99294355794481"
"VPS26C","1.23686798566668"
"MID1","2.74995277024937"
"MBNL2","7.60063536313143"
"COBLL1","8.23008478086152"
"ERF","0.455892450690722"
"MON1B","1.61733380277694"
"CD163","0.364217692262839"
"FDX1","0.69641751782884"
"TATDN2","0.9342850868702"
"PLA2G2A","1.72558904719231"
"PROCR","0.877212599378187"
"ZFYVE16","0.616355005383067"
"MAP3K11","1.14062817817782"
"COIL","1.2199420995719"
"XRCC1","0.966434573333018"
"FIG4","1.1755241380778"
"CTSF","0.661019402595049"
"SLC25A20","0.978724239649243"
"TRIM13","0.893942561369194"
"PCNT","0.744516084119088"
"TMOD1","1.55476286236778"
"COX5A","1.03075616353029"
"HMOX1","5.60220807078206"
"TBCAP1","1.04376776417166"
"MAN2C1","0.863699539476053"
"DGAT1","0.957955520449796"
"ARPC4-TTLL3","4.6784919009459"
"TPMT","0.905121385067703"
"TG","0.423700463553486"
"HELZ","0.880001886708409"
"NUCB2","0.855522738265303"
"GNS","1.44340134202713"
"TARBP2","1.06675770064969"
"FAN1","1.10558894864698"
"TMED1","1.10699485589993"
"PRKAR2B","1.63460605093469"
"VEGFB","1.95034253046056"
"BCL2","3.99956488094292"
"MPG","1.11269716952523"
"CX3CL1","1.78267558110485"
"PKD2","1.10918359173655"
"FMR1","0.985875540700592"
"TUBGCP3","0.710735750437807"
"PI3","0.412097374787795"
"E2F3","1.27612082313899"
"DHX16","1.10986751916826"
"GSDME","1.50987373018657"
"RFC2","1.45431437964085"
"FRZB","5.63137918455015"
"DIO2","6.60808164844345"
"TRMT1","0.892704378589068"
"TTLL4","0.603492315267104"
"FZD7","1.33604449248809"
"PDE4B","1.16720077416076"
"PHKG2","0.833170050630143"
"HIBCH","1.74156738086139"
"PUM3","0.834669890341607"
"LLGL2","1.89996788544062"
"TBCE","0.984595915402363"
"DPP4","5.53014686726418"
"PNPLA6","1.21508132118964"
"ERCC1","1.28080784735292"
"UTP18","0.868329267389022"
"ALDH4A1","1.26888022228718"
"ITPKB","0.780959768365077"
"RUFY3","1.47147835483114"
"GADD45A","1.32038040297917"
"LAMA3","1.0489348035063"
"SKIV2L","1.07442328212593"
"BAK1","0.940901038774022"
"EMP3","0.878737725428174"
"ZKSCAN5","1.01224759773131"
"TRIP4","1.12997772240567"
"DEXI","0.770174303593475"
"FOXJ2","1.14519580678521"
"PPRC1","0.800170635254245"
"C5orf22","1.02109859464091"
"ZNF217","0.83423501971278"
"MPHOSPH6","0.84552062142439"
"ADCY7","0.997438663701657"
"TDG","1.05373758109025"
"HMGB3","0.754273356047991"
"HCCS","1.49735178592845"
"AQP3","0.166173921687492"
"RBMS1P1","1.01519927794426"
"RARA","1.39475800432295"
"BRF1","2.53832327406588"
"BUB1B","0.576655541481107"
"ARHGEF17","1.67076411743374"
"CEACAM6","0.424175856735299"
"CTSO","0.986136903548028"
"SLA","0.668502276881578"
"DYNC2LI1","1.61907423224253"
"DLGAP5","1.00642687972411"
"GCA","0.62532181939932"
"LMOD1","0.681005111022465"
"STS","6.77672626950741"
"BLVRA","0.978457691688918"
"MTR","0.792834594339172"
"SLC25A13","0.998506335482769"
"GPKOW","1.06902355066773"
"RPS6KB2","1.41600580499049"
"MANBA","0.874013537297529"
"MPZL2","0.656015353030236"
"MRPL33","1.14705253116776"
"POLRMT","0.660257448807623"
"POLRMTP1","0.548446660041126"
"DDX28","0.636861552853217"
"SEMA3C","2.94651247158683"
"RIDA","0.979185385677184"
"DMXL1","0.815118384452591"
"BCL7A","1.13489685594585"
"VSNL1","3.82904037572238"
"CD302","0.832382907844707"
"MRPS14","0.704564168902868"
"PCYOX1","0.75147605060191"
"LUC7L3","0.60820774206263"
"DNAJB4","2.67299965674896"
"NQO2","0.992970149465444"
"GSTT1","1.30494166082123"
"SF3A3","1.07167564759593"
"IGF2BP3","0.684140846267316"
"ELF2","0.859905256719905"
"TSPAN8","0.805011148941416"
"PITPNM1","1.04364753064343"
"IL32","1.04959765341018"
"ELP4","1.38601838396927"
"C17orf75","0.593046031156808"
"R3HDM2","0.949673149448483"
"SNRPF","1.09375048608555"
"LRRC32","3.59586240918237"
"MAP3K5","1.00143645989732"
"TNK2","0.633409648333336"
"RPS6KA3","1.00615674753437"
"VHL","1.18379233091807"
"KAT2B","1.04667845506482"
"TRIM32","0.48330705290883"
"AKAP8","0.865890201091323"
"KIF1A","7.51739816923793"
"IGFBP6","1.03919284535827"
"SMN2","1.04781935974913"
"GAB2","1.01578686783112"
"CFI","4.11977564118309"
"WDR47","1.96107003736179"
"VRK1","0.964085352704964"
"PDIA5","0.99040665718151"
"COX10","0.954745082900195"
"PALM","0.977869993369701"
"PCCA","1.11579601176341"
"ACTN2","3.83776590579013"
"ADARB1","0.649515903632087"
"NLE1","0.37747544120425"
"VCAM1","1.01657395141411"
"USP46","0.597265599092685"
"SENP3","0.788913541976339"
"ACTA1","0.972946493603638"
"MMP11","2.74719488829372"
"COX17P1","0.953377162583505"
"RAB11FIP2","0.702731629761819"
"RAB21","1.16137893606487"
"FBLN2","1.46957142596066"
"THBD","0.627944918254839"
"SCG5","0.948803962947082"
"DAPK3","1.01461258453377"
"WFDC2","0.903372650409583"
"AK6","0.869589691442022"
"TUBG2","0.621211351406546"
"PLCB4","0.927595493145087"
"LYRM1","0.886263786781882"
"CRCP","0.982073024195955"
"SZT2","0.77951032117408"
"TAB1","0.688574992750722"
"HEPH","2.93186881968029"
"CD82","0.590762584400584"
"PARN","0.929903214811471"
"IQSEC1","0.43361253205827"
"SLC9A6","0.796425630125696"
"ARHGAP29","1.07368598458224"
"RAP1GAP","1.22371046999656"
"DNASE1L1","0.980804689976367"
"CXCL9","0.710520973169439"
"CXADR","1.43535707540285"
"TCEA2","0.901758608782472"
"NR1H3","1.08522214625217"
"CHST2","0.744720733496597"
"CYBB","1.01106122859739"
"GSTA1","1.36440112989531"
"GCLM","0.916202659594468"
"NFKBIE","0.943296920987509"
"MAPT","3.10100413779208"
"MRPL12","0.981825036263384"
"HLA-DMB","0.877769762035059"
"KDR","1.08232173727581"
"ACVR1","1.0329142708668"
"MMP9","0.989489477878289"
"TAF1C","1.29262348630501"
"NT5E","8.672613355383"
"VASH1","0.882910369700862"
"INTS9","0.851191130716134"
"KIF3B","0.841188720788105"
"BTN2A1","1.25997278000334"
"ARG2","1.24774704823837"
"CSTF3","1.57215872390231"
"MPO","9.53397219385011"
"CLCN6","1.52720719350479"
"CNN1","1.000066469048"
"CLDN3","1.77547732035066"
"PPP1R26","1.41336361430519"
"MORC2","0.99804348548576"
"ZBTB40","1.00375021121071"
"NEBL","0.349919458429253"
"NMI","0.977593334709228"
"USP20","0.758174001715369"
"PPM1A","0.833504220230123"
"CDC6","2.33436090738389"
"VDAC1P8","0.637986733933845"
"PEX3","0.869498410482811"
"SLC31A1","1.01795379396636"
"CEBPD","6.07626949598595"
"PUDP","0.81744977904799"
"CHAF1A","1.17348216725795"
"TAFAZZIN","1.71813897792178"
"NUBP1","0.929962960125511"
"CYP27A1","1.86291498097022"
"FABP4","0.68932894101639"
"ABCD4","0.749538393663"
"TSNAX","0.957537366620777"
"ZNF212","1.31025881930261"
"FAM47E-STBD1","1.15002138218376"
"FZD6","2.27672250828834"
"FUT8","0.916736046401655"
"F2R","0.252830422265382"
"KDM6A","1.66813118350929"
"CFAP410","0.918998659835057"
"PTPN3","0.351747915562346"
"SYT1","2.32649515857418"
"NUP42","0.736276136757227"
"PAWR","1.85276944588078"
"FCGR3A","1.7610955290778"
"FCGR3B","0.802222866083191"
"DNAL4","0.584725359434477"
"KRAS","0.574283166219901"
"SPRY2","1.05239299784125"
"LCMT2","0.658854811437774"
"DUSP4","1.12939537531025"
"SH3YL1","1.18154797496839"
"PURA","0.691244588499965"
"WWP2","1.19488852345422"
"RFC4","1.03194913176213"
"OSGIN2","0.679222793019112"
"PDCD2","0.888473472641332"
"ZWINT","1.00403387225307"
"METTL1","1.1685520281949"
"SCHIP1","0.700715644447465"
"PCBP2","1.0182940344572"
"BCAR3","0.690023213624134"
"TRIP13","0.846281343966834"
"ETHE1","0.99237741336058"
"SCG2","2.2275974012949"
"LPAR1","1.41057647418931"
"CEBPA","0.547927928313893"
"RNF144A","0.962411510837581"
"MAOB","0.380936929403033"
"WASF3","1.50016049499845"
"TCN2","0.866914639628084"
"QPRT","1.13602522751798"
"TCEAL1","1.32759327221935"
"PHACTR2","1.55638020756027"
"SFRP4","0.554998457456223"
"IRF8","0.722363528630295"
"ME1","4.5517236109187"
"PRKX","0.596347173968657"
"ULK2","0.991487516999458"
"THOC1","0.899622843201401"
"CHST10","0.831499951203084"
"AGAP1","1.54361052844779"
"SUOX","0.724733156266784"
"MEIS1","0.87129045677338"
"PLAAT4","1.59331361745582"
"TOPORS","1.25617489778925"
"MYRF","0.989038458165495"
"CEP104","1.16836907607295"
"ENTPD4","1.93654581102728"
"P3H4","0.770243863646566"
"TPST2","1.4897843194192"
"TOE1","0.78471842431912"
"NRGN","1.09688231192353"
"PBX3","0.980334135380881"
"TPM2","0.326595590959973"
"PRAME","0.708557252654338"
"SLC5A6","0.770790968452802"
"P2RX4","0.931684455770381"
"MAP3K4","0.581057375396387"
"STK19","0.688188472383885"
"CCNH","1.10261815121677"
"ELL","1.01390004863902"
"RBMX2","1.43593794843388"
"SMARCD3","1.07181187810371"
"THRA","0.982989212284405"
"MTM1","0.469090176486441"
"EEF2","1.01907926675946"
"CCL4","0.905867512566493"
"SNAPC2","0.867242870059798"
"TESK1","1.15483586819624"
"NFYA","0.666827698019587"
"NID2","1.22962803011516"
"GNG11","1.7455919182393"
"IL2RG","0.950356224939099"
"PREP","0.801504425233971"
"CD48","1.26610440859815"
"ADK","0.865040293203157"
"GADD45G","2.97782745434035"
"TYROBP","1.19070795381552"
"SLC34A2","1.64823326453856"
"NDUFAF1","0.779934028561911"
"CDC45","1.18789655713199"
"RFC3","0.740862905306318"
"BCL9","3.8079927788153"
"HSD11B2","1.24049562079092"
"RRP9","0.734612897768726"
"PDE2A","1.50614219492946"
"FILIP1L","1.12325194181434"
"COL7A1","1.27237550925111"
"GPR137B","1.28977111419498"
"TPST1","1.6199798429196"
"TUBB2A","1.03306528284291"
"ENOSF1","0.598792751912284"
"PIGQ","1.2694017900755"
"FRG1","0.725423749603054"
"RAD51AP1","1.01017808623109"
"TFDP1","0.910934512251576"
"POMZP3","0.877718738304209"
"STAB1","2.79852894932762"
"MFNG","0.829058650394693"
"CDO1","0.811905581717026"
"SIK3","1.46578825148767"
"CDKN2C","1.98410837949891"
"ENPP4","1.85167603793751"
"NDC80","0.796099309529379"
"EMILIN1","1.32265009123206"
"SIPA1","1.00522172629705"
"WASF1","0.731803198556034"
"SBNO2","12.8007193507429"
"MGST2","0.879318200198557"
"IMPDH1","0.931591627183152"
"CKS2","1.35341202881794"
"RPS6KB1","0.603673484210727"
"CPOX","0.844367396464683"
"MYL6B","1.16129910988522"
"ALOX5AP","1.12653907595013"
"ZNF593","0.652357832011123"
"RBM14","1.07410819010467"
"MB","1.25753847607864"
"ZBTB43","1.82978248177518"
"GRK3","1.01818518109895"
"PPID","2.01587905267345"
"GMPR","1.23321907673254"
"RARG","0.38832765824229"
"USPL1","1.92372660893415"
"IFNAR1","0.881390920979613"
"CD37","1.0345343410255"
"CHKB-CPT1B","1.61715118270447"
"BACH1","0.834789792100389"
"PKNOX1","1.34071291265295"
"RUNX3","1.83237661225611"
"RALGPS1","0.299993849163998"
"PTPN13","5.29167180689369"
"IQCE","0.846909981874504"
"CEBPG","0.864536099085145"
"SLC31A2","1.26894728800947"
"APOBEC3G","1.39477458944373"
"MNT","0.590001073341101"
"PCYT1A","0.62109403721473"
"EIF2AK2","1.53135588515043"
"ACOT8","1.15439774444222"
"PIGR","1.0878156355492"
"RAB32","1.32106648515482"
"TMEM243","1.61505213970241"
"RTN2","1.30861058144682"
"ANAPC15","0.971558915538336"
"PSMC1","1.13833891277721"
"GMFG","1.10874954808415"
"GLIPR1","1.10908966132453"
"GCH1","1.29566692717163"
"HDAC4","1.79634770714634"
"STAU2","0.85799764290593"
"TK2","0.99825858772904"
"PPIH","0.955751663204905"
"SLC17A7","0.814281584249384"
"FAAH","1.26099185614851"
"FCER1G","0.994136968215175"
"CHKA","0.709856716795421"
"ZNF195","0.864517722793059"
"FLI1","0.803125333612028"
"GULP1","6.69108397833015"
"NNAT","1.57330996421717"
"SMC2","0.981111225387683"
"ACOX3","0.799145255003134"
"RLF","1.10325214496323"
"DBF4","0.88955108102364"
"RPP14","0.961312781704716"
"DCTN3","1.10229822299779"
"CDK5","1.0796451344983"
"GNA11","4.52948293895439"
"LMO2","0.919343562465346"
"CEP164","8.39264235534759"
"VDR","0.628437123827437"
"FADS3","1.21576383416843"
"CHD1","0.836659955366469"
"MMP7","1.06622728107129"
"CHGB","0.82187416617855"
"CPT2","0.91366334568787"
"PKMYT1","0.81852404229047"
"S100A2","1.04467388641155"
"PIM2","0.656840283067435"
"SKI","1.28135723666349"
"LGALS4","2.08315292896642"
"EDNRB","1.00384343891419"
"EBAG9","0.823212423439919"
"CAPN15","0.817735603625339"
"PSMB9","0.980596992487399"
"FARS2","0.671627570996308"
"PPP1R3C","3.41631708660981"
"PMAIP1","1.99263461999275"
"SORBS2","1.54363870528506"
"ALDH6A1","3.63805928067825"
"ZNF518A","0.747172470972085"
"SRSF10","0.587990901533131"
"GATB","1.07378548582111"
"KBTBD11","0.568484778443079"
"CTIF","2.41747109625969"
"PROM1","1.36548323481604"
"MIPEP","0.7904975794651"
"CD151","0.973830608272558"
"TECPR2","0.817541736039589"
"CYP11A1","2.74904376347363"
"NPR2","4.94721357148814"
"ATP1B2","0.864087490181174"
"CREB1","0.3861226106892"
"RGS10","1.26924936445206"
"TRMU","0.717131241749587"
"COL11A1","2.70899845331182"
"NEO1","1.15500151786496"
"GOLIM4","0.770749204311838"
"TMC6","0.803939878622306"
"ZNF202","1.09991600856449"
"AGA","0.759900467712903"
"KLF7","1.27811682916525"
"YJU2","1.23704314835371"
"RGS19","0.801032128032517"
"RGS4","3.27556126282557"
"TMEM187","0.945048615219692"
"TRIM16","1.19302766004148"
"SLC25A24","0.602176592271615"
"ABCA3","0.860390690296282"
"SEC23A","1.23304185218306"
"COL16A1","0.843176354957394"
"RASSF1","0.671861456353195"
"AK4","0.653093207946049"
"MED7","0.792059790990164"
"S100P","1.18996075619667"
"TRAF5","1.14110338810366"
"POT1","1.00868936765892"
"DHX30","0.862623049322186"
"FLRT2","0.437760451504095"
"F3","2.9572602586782"
"REEP1","1.26098685827184"
"MPV17","0.767740572083115"
"SP2","1.36240451661492"
"SLCO2A1","0.973750301964243"
"PIK3CA","1.54744476809123"
"CLP1","1.09945964080701"
"MIR3940","1.02245042512292"
"KHSRP","0.752897221044398"
"GALK1","0.829504782977979"
"CLSTN3","2.61432850626335"
"DCAF1","1.79025908063533"
"BCAS1","1.04484836985059"
"FGFR3","2.77327738688826"
"LRP3","1.14977701870805"
"NAT9","0.643534165145275"
"GOLGA2","1.00997241756235"
"MRPL57","1.14141944627271"
"MAOA","4.48768881190032"
"CAMK1","0.948603698184912"
"ACP3","0.853255913709206"
"SLC43A1","0.823088122447011"
"GRK5","0.818096041579917"
"EML2","1.0939628238101"
"KCNN4","1.03181991263762"
"SLC12A2","0.808102779613866"
"TTF2","0.729148737652542"
"APEX2","1.03182553985747"
"EIF1AY","18.1571436890784"
"KIF21B","0.834705322613292"
"TRAF2","0.958856229018069"
"LARGE1","3.26542973394466"
"LINC02574","1.24510943981755"
"GSTM2","0.659040316789189"
"FOSL1","0.758779750620439"
"FGF2","3.29654808171193"
"MKLN1","0.993203546620866"
"LMO3","11.2362089407574"
"ARHGAP4","1.06354447099014"
"LCAT","0.95790943106588"
"SLC2A5","0.811605926267584"
"TLE2","3.77453085030888"
"SOX12","0.636701478752737"
"SPATA2","0.905884675003517"
"NUP58","1.00321477476699"
"PLEKHO2","1.18626842920809"
"FOLR1","1.18530465138637"
"MRC1","1.58158988018784"
"IFI44L","0.943999046807"
"CD83","1.21939575985171"
"POLA2","0.796739432380341"
"LTBP4","0.725721108343378"
"ARSA","1.48740755284434"
"KIF11","0.903589692170689"
"ALOX5","2.44621648568459"
"LZTS3","0.946327268977611"
"PDCL","1.56994232942751"
"APOA1","0.54866582066644"
"FZD1","0.93215747633455"
"ZNF84","0.926819762428238"
"LDOC1","0.465782690825675"
"GAS1","0.790670867523884"
"PLA2G15","0.673329023754661"
"CSTF2","0.912631768206036"
"RAD1","1.00886552733696"
"SLC16A2","1.73667439034372"
"EDNRA","0.457849092035287"
"INA","0.335470483202272"
"SNCA","0.259135152101054"
"TIE1","5.65774999339721"
"PTPRZ1","3.61610908337684"
"CXCL1","16.769220212342"
"GAP43","3.72989339778921"
"GEM","2.0855893040116"
"ZNF142","1.02297458994315"
"MMP1","0.708052455502476"
"PC","0.768032485824378"
"RABIF","1.23152079038718"
"OSTF1","1.43384268688546"
"BRPF1","1.24700118136782"
"CLDN5","0.879313272953376"
"ENO3","1.18964866020771"
"PIK3C2B","0.983843231059682"
"TOM1L1","3.374425964539"
"DOLK","1.06260515889827"
"ARHGAP11A","0.94043799477394"
"BID","0.986663293197453"
"STRN3","0.655853824926076"
"AGTPBP1","0.881363680144369"
"CCN3","1.310611514781"
"SAMHD1","2.13118423015463"
"EVPL","0.920908166409514"
"HIRIP3","0.915418107507803"
"DMTN","0.670686673282735"
"PPP3R1","0.690139955569369"
"CA12","2.04626546988995"
"CDC7","0.721842999540656"
"FARP2","2.48393718239072"
"HIVEP1","0.362324859646729"
"ELMO1","1.01346999302456"
"DPH2","0.654322472093686"
"HSD3B1","0.700228419416672"
"ATXN7","1.16138367286947"
"PPIC","0.651346128732799"
"PLLP","5.46393752918237"
"FAM216A","0.567707383526334"
"ZNF140","1.31402199332138"
"PDPK1","1.287679788331"
"PHF14","1.00016768273962"
"TBC1D8","1.3221112187424"
"MYO5A","1.08423290748056"
"TOX","0.511185036251519"
"BRCA1","0.777261583945395"
"CXCL10","1.53610163752891"
"GABRE","0.432042517973604"
"CELSR1","2.54227270254758"
"EEF1A2","6.73942540423715"
"SEC14L2","3.20997883974452"
"RAPGEF1","3.31377482750689"
"HPS5","0.99259268123174"
"KIAA0513","3.94439382726414"
"STAR","0.978066171203933"
"IKBKE","0.724429856436521"
"GSTM4","1.01035909813575"
"PPP1R3D","0.400185248735261"
"DZIP1","14.6703103639486"
"RAD54L","0.643191214528768"
"LSM7","1.00097834041713"
"FKBP5","0.824731536131732"
"APOC4-APOC2","1.01219298572078"
"SELL","1.21653730091972"
"PCGF3","1.49732003518137"
"ACOT13","1.16533706444427"
"PPM1D","1.04313627210051"
"ATG14","1.38131794465012"
"CILK1","8.37516985059904"
"COX7A1","2.68436424628328"
"CROT","1.56435354850239"
"MMP19","0.760819306511004"
"CLUAP1","0.819258554874127"
"PPIP5K1","1.93028016988628"
"FGFR4","0.439396841655596"
"MMP12","1.03275392490215"
"KLK3","0.645408311105599"
"L1CAM","0.315326376480152"
"BSN","1.01803420632375"
"SLC7A7","0.825626178866218"
"NUAK1","1.54223339242059"
"VPS33A","1.07701626900627"
"CHL1","0.981386634762042"
"DLG4","4.20530093241652"
"MIEF1","0.796768350557925"
"STC1","2.40070895581084"
"UBOX5","1.3391630946696"
"MRPL28","1.14590939059387"
"EPHB3","2.15383240235104"
"DKK1","0.668408150816874"
"EXO1","1.12870669066294"
"CGRRF1","1.03604301043505"
"CCL21","2.82237284090162"
"HMGCS2","0.403546580667904"
"ASL","1.22211882433496"
"CCDC85B","0.817588369517697"
"PPP2R5B","2.28279329145024"
"PKIA","0.435607057266813"
"SERPINB2","0.729882498281784"
"IDI1","0.752126918043234"
"UCHL3","1.00557853132497"
"ACD","1.05291616335484"
"GABPB1","1.03432373305133"
"TFF3","0.97433197463487"
"ATP7B","1.34248671761915"
"GOSR1","1.27720864181425"
"MYH2","1.78204546180149"
"RPS6KA4","2.33635176874413"
"RPS6KA5","1.27079712178582"
"NEK4","0.843866015391786"
"COL17A1","2.16742090513305"
"CGA","1.50524578977269"
"ACP5","2.21228693500114"
"ADA","0.907195105392129"
"S1PR1","0.288835712973617"
"ENOX2","0.78442581962135"
"DPYD","1.08540907210266"
"NPR1","1.99292019891744"
"TROAP","0.70164149578357"
"APBB3","0.810708075278058"
"TFAP2A","0.105087935257223"
"SHB","2.18251325239184"
"GFER","1.18593492751331"
"CCP110","0.696665344994408"
"ME3","0.989419870433541"
"HLA-DRB1","1.32078570816846"
"ANKRD6","7.06760103853202"
"MUC2","0.95303123069808"
"IRAG2","1.00183499707698"
"TMEM186","0.846085914626295"
"CDH5","7.2150543056743"
"KCNK1","0.985257986569291"
"RAPGEF5","2.74325408111222"
"LTBP2","0.658269871529349"
"NPTX1","0.659623275586168"
"ATP2B2","0.470323502651996"
"IRS1","1.43226321998552"
"PARM1","1.04112813832501"
"SGCE","0.833874876302078"
"STX8","1.04676939642908"
"SAP25","0.995012701201386"
"CDC42EP1","2.62679455068852"
"AFP","2.99480702133237"
"CDC25A","1.5440670328216"
"CHGA","1.27911489512383"
"UTP25","0.680275370229725"
"STOML1","1.89321079848838"
"NFE2L3","0.811743222345909"
"IFT88","1.00705403826605"
"INPP5E","0.930907570441847"
"MAPK4","2.21891618396011"
"KIF23","0.839981370827522"
"KIAA0753","0.78874857673374"
"WIF1","3.12086162464628"
"F5","1.70240725740118"
"PANX1","1.09915388516871"
"CCDC6","0.934504859481502"
"SLC29A2","1.89183900961359"
"EPHB6","0.86880715955849"
"ABCA8","0.178929919016603"
"DNAJC6","5.66707350670784"
"SCN3B","1.54909352514195"
"COL9A3","0.815598651212039"
"IL20RB","0.882205418194513"
"WDHD1","0.63925695030931"
"STX1A","0.323419461677856"
"TGFBR3","1.01389676311703"
"KLK6","9.12863539843471"
"KRT15","1.7728412494197"
"MYH7","1.31609232817117"
"CENPC","1.12385754746714"
"CNKSR1","0.659880403355555"
"TAGLN3","3.33301865843968"
"IARS1","1.10400964207589"
"MT1G","1.19558415942392"
"PICK1","2.66321577770026"
"IFIT3","1.15317137007067"
"PTGS2","1.72000998100021"
"NAP1L3","2.88400001474798"
"DSC2","0.703419932409631"
"HLF","0.244411156156744"
"C2CD2L","1.50369751945696"
"RCBTB2","1.08592275986969"
"NR1D1","1.01663689532395"
"USP6NL","1.29803263591419"
"GNAO1","1.00083271918655"
"ARHGEF5","0.936478668572776"
"NUDT1","1.24640231902617"
"FEN1","1.01310251713079"
"TAP2","0.638863015478463"
"TTF1","1.30196053165271"
"EVI2A","0.846730020587233"
"CHAF1B","1.29902851916017"
"THBS4","1.7783877444014"
"MAL","0.890354174278761"
"HOXB7","8.10868398906567"
"MLF1","5.90553510986469"
"IFNAR2","0.851555644210942"
"VSIG4","0.647652679116561"
"PPOX","1.0721053316001"
"FMNL1","0.804186508393101"
"SMAD7","1.24371195666087"
"IFT140","1.11084061441629"
"GPRASP1","0.390473570609786"
"DUSP2","0.505425825422969"
"PRR3","0.80470670799551"
"EML1","1.93986044506491"
"MYB","0.750823070551543"
"ZBED4","0.664158364175705"
"DHRS12","0.374846162153915"
"RRAD","2.515037771959"
"TRIM21","1.0229488649748"
"H1-10","0.744238351125212"
"HLA-F","1.24342007410479"
"RXYLT1","0.842313049959861"
"CLPX","0.781313987605203"
"CKM","1.66896121183872"
"CACNA2D2","1.00951374650911"
"ZW10","0.749195543167631"
"ESPL1","0.999806259966731"
"HSD17B2","0.543196415505678"
"FGD1","1.29560511794198"
"TTK","0.981598234855027"
"NAV3","1.38938557977741"
"ENDOG","1.00076543908014"
"MELK","1.11392081099006"
"CCNF","0.581432709896666"
"RAD9A","1.11702885719563"
"FOLR2","1.0787201073371"
"PSG5","4.46030158263849"
"CDK8","0.88200551348408"
"BMPR1AP2","1.60185206305776"
"FGL2","0.370848002966435"
"POLA1","1.23529330206545"
"GLDC","1.32351859511128"
"MTMR9","1.28303139024565"
"MLH3","0.443845423784365"
"POP5","0.928452088985316"
"EEA1","0.920502603110887"
"ENPEP","3.68896557005715"
"CP","2.96039341846712"
"ZBTB11","0.686041021812601"
"TCFL5","0.954009292211174"
"DCX","2.16961619111115"
"PTPN7","0.64309635773595"
"ORC2","0.844991272754782"
"P3H3","1.1977951533128"
"B3GNT3","3.07602259320413"
"MAD1L1","0.666866196381831"
"NAIP","0.659491970952785"
"NME3","3.34399640279517"
"CA3","0.868986523212214"
"JADE3","0.81874572963766"
"GCHFR","0.991535056494449"
"MRPL58","1.20970052154255"
"PCSK2","2.85842108030326"
"TLE4","1.36734779021575"
"PEX1","1.11756400951071"
"ZNF646","0.252150079293568"
"PDPN","2.15477467588878"
"MGMT","1.17976907235421"
"ARHGAP25","1.50754645168335"
"MSLN","0.701954774301429"
"PLK4","1.01904991360093"
"NEURL1","6.87122442363636"
"LCK","5.04110367128367"
"EEF1A1P9","1.08997222701777"
"AOC3","1.19760481928848"
"PTGER4","2.02232427808106"
"SAP30","0.959592506306776"
"BTRC","0.705123380452865"
"GJA4","0.483261195633657"
"EEF1E1","1.09976523908172"
"BCL3","1.38173942027004"
"DDX6","0.945129851527523"
"IL10RA","1.58064811376932"
"SOX11","0.678355519436751"
"RAMP1","0.8879652748214"
"MLLT3","2.73060486087382"
"PRR4","1.10823985380035"
"GAS8","1.77505123631304"
"C11orf80","1.17866136377799"
"SASH3","0.975495649696002"
"TLR2","0.818684149018718"
"INHBA","7.03131851425472"
"SLC10A3","0.792253852369466"
"VAMP5","3.49824418707358"
"TCF21","1.32971852675496"
"TNFRSF11B","4.72374305248401"
"HPN","0.995301343336859"
"PTPN2","1.81873869205555"
"MAP4K2","0.881058635166043"
"ZNF274","1.14534890569931"
"PLN","6.01318510020017"
"ALDH3B2","0.625548316087988"
"ADAM12","0.626774603506401"
"PTPRG","0.612310572832452"
"PTPRN","4.76426025834107"
"FST","1.67615719375913"
"ICAM3","1.31110160782989"
"CARD8","0.919018033470755"
"RHOH","2.03975460861061"
"LYPD3","1.38597464596289"
"SNAP91","0.209283726647064"
"SRPX","0.948129030844002"
"MTAP","0.74371318018228"
"PLK3","1.21739872856339"
"MNDA","1.04510504152853"
"PTPRCAP","1.12938049719562"
"CENPA","0.83468133357916"
"SSPN","3.6865447011923"
"GC","2.11711798707078"
"ADGRB2","0.9814712881891"
"SHROOM2","0.807426121799366"
"C6orf47","0.856802462902847"
"MAFG","1.07754949694098"
