"","X","gene_id","L2FC","L2FCSE","p.value","p.adjust","symbol"
"13259",13259,"ENSG00000110060",0.116940306504636,0.145556696119933,0.110482384069883,0.518395443965903,"PUS3"
"13260",13260,"ENSG00000064309",-0.158883848752355,0.173295120947103,0.0569601077756498,0.410202261597144,"CDON"
"13261",13261,"ENSG00000254759",0.0665526530558682,0.136406135201831,0.181029280933746,0.605203009709341,"NAP1L1P1"
"13262",13262,"ENSG00000165526",-0.091926302766393,0.126894212417899,0.17851530940866,0.602034616383049,"RPUSD4"
"13263",13263,"ENSG00000254694",-0.0125132813378428,0.12525639940744,0.131870733252754,NA,NA
"13264",13264,"ENSG00000197798",0.0109543022609034,0.0992611429136994,0.857516939707704,0.962340533444112,"FAM118B"
"13265",13265,"ENSG00000182934",-0.0760934846619731,0.107992415287523,0.286155543647972,0.694622819578318,"SRPRA"
"13266",13266,"ENSG00000110074",-0.0584933426112008,0.120482280373318,0.318145948060968,0.716708564920529,"FOXRED1"
"13267",13267,"ENSG00000150455",-0.0074397294820981,0.117524126184078,0.847668168010728,0.960448199010412,"TIRAP"
"13268",13268,"ENSG00000255062",0.00433731318924155,0.123386632569289,0.807829405063747,NA,NA
"13269",13269,"ENSG00000110063",-0.0436120026478181,0.105606281324927,0.480325231515723,0.81053297447455,"DCPS"
"13270",13270,"ENSG00000280832",0.020846548779123,0.118250552318129,0.625303758662452,0.880738601831135,NA
"13271",13271,"ENSG00000110080",-0.0308874573641166,0.112280011145969,0.569711219081974,0.855857606053069,"ST3GAL4"
"13272",13272,"ENSG00000149571",0.013874920002792,0.123234443970961,0.562695004180085,0.851957145212425,"KIRREL3"
"13273",13273,"ENSG00000254612",0.0796086084049937,0.145811485681367,0.129457330051694,0.545736065255535,"DNAJB6P1"
"13274",13274,"ENSG00000273415",-0.00496443119956673,0.124445319717774,0.530230441607763,NA,NA
"13275",13275,"ENSG00000134954",0.0406194013322081,0.0966494554230219,0.524748797560528,0.832251821430365,"ETS1"
"13276",13276,"ENSG00000151702",0.0211612431699969,0.118871873662463,0.610628817540846,0.875012416912815,"FLI1"
"13277",13277,"ENSG00000254703",-0.00731903607245382,0.124056719665763,0.621569463980827,NA,"SENCR"
"13278",13278,"ENSG00000120457",0.000239157475700791,0.124260569054531,0.974489457363954,NA,"KCNJ5"
"13279",13279,"ENSG00000174370",-0.0566317261739279,0.133015741081362,0.204101069008423,0.626229731024673,"C11orf45"
"13280",13280,"ENSG00000134909",0.0439436115645665,0.110692609158184,0.460481559103907,0.80251055874719,"ARHGAP32"
"13281",13281,"ENSG00000043039",-0.00579989861079464,0.124497051343981,0.471600982422086,NA,"BARX2"
"13282",13282,"ENSG00000151715",-0.0161027001191139,0.125680260549899,0.136552541369554,NA,"TMEM45B"
"13283",13283,"ENSG00000170322",-0.01661723546638,0.0998530575040815,0.781345379224051,0.940411926269127,"NFRKB"
"13284",13284,"ENSG00000170325",0.0141543769629658,0.106900675415109,0.800733294537998,0.945359356274667,"PRDM10"
"13285",13285,"ENSG00000255262",-0.000153764974477417,0.124161331693444,0.98556930867183,NA,"ELOBP2"
"13286",13286,"ENSG00000084234",-0.0302721759869429,0.100583922687631,0.613564453692747,0.876202756895671,"APLP2"
"13287",13287,"ENSG00000149418",-0.0051729866148877,0.124157360772876,0.674796152706623,NA,"ST14"
"13288",13288,"ENSG00000196323",-0.0485554931096703,0.105817715873085,0.44290276315866,0.791973640745691,"ZBTB44"
"13289",13289,"ENSG00000255220",0.0298966587169444,0.128439593626527,0.118393566983742,NA,NA
"13290",13290,"ENSG00000175773",-0.00118886643930838,0.124400927460691,0.847717328603175,NA,"ZBTB44-DT"
"13291",13291,"ENSG00000134917",-0.771686191870431,0.216633186330183,1.75585263831707e-05,0.00311570052928438,"ADAMTS8"
"13292",13292,"ENSG00000166106",-0.17623225630448,0.223898093471233,0.0392492246126602,0.359420253183886,"ADAMTS15"
"13293",13293,"ENSG00000175728",0.0148562386623275,0.125057053473353,0.298795090289587,NA,"LINC02873"
"13294",13294,"ENSG00000254842",0.000200717797449652,0.119544452161485,0.996553469803542,0.999022053365981,NA
"13295",13295,"ENSG00000255455",-0.0184852754917799,0.119011970249924,0.640971475981261,0.887756767142408,NA
"13296",13296,"ENSG00000120451",-0.155235640122203,0.138309312071846,0.0594059679322697,0.416098820579441,"SNX19"
"13297",13297,"ENSG00000166086",-0.0568287592247645,0.136644728785052,0.139587469971011,0.561316547062559,"JAM3"
"13298",13298,"ENSG00000254481",0.0109577240564931,0.123533536785217,0.589412536876196,NA,NA
"13299",13299,"ENSG00000151503",-0.105573536863629,0.110114357713318,0.142049355156903,0.564881737639321,"NCAPD3"
"13300",13300,"ENSG00000151502",-0.0671013808452163,0.109804765502049,0.306620172880296,0.709638898690937,"VPS26B"
"13301",13301,"ENSG00000151500",0.0677988381831061,0.110541389926791,0.30342196958835,0.707852614236635,"THYN1"
"13302",13302,"ENSG00000151498",-0.0485747512303946,0.121642430949714,0.357218336999752,0.742730690987496,"ACAD8"
"13303",13303,"ENSG00000149328",-0.108828691752339,0.159275416773056,0.100085736643562,0.501599276628844,"GLB1L2"
"13304",13304,"ENSG00000226210",0.0689023343700872,0.134925407493715,0.196699752861941,0.616747367061086,"WASH8P"
"13305",13305,"ENSG00000261799",-0.0527241596915587,0.130993386044926,0.225724268544337,0.645071963205658,NA
"13306",13306,"ENSG00000073614",-0.0344564948636771,0.0916922160609311,0.577835483200557,0.858680054094111,"KDM5A"
"13307",13307,"ENSG00000120647",-0.0252323454336606,0.102706712190565,0.646900159013594,0.890886512588056,"CCDC77"
"13308",13308,"ENSG00000139044",0.0192198003304141,0.123582567885076,0.481592015429331,NA,"B4GALNT3"
"13309",13309,"ENSG00000171840",-0.033717210722444,0.119216991295269,0.476198437981932,0.808664087987532,"NINJ2"
"13310",13310,"ENSG00000177406",0.19221541500798,0.338849653794703,0.0199792142081033,0.26771493765257,"NINJ2-AS1"
"13311",13311,"ENSG00000060237",0.0661838720519921,0.113969874042696,0.284045458068625,0.692827436564841,"WNK1"
"13312",13312,"ENSG00000002016",0.0564483204261441,0.117935567367338,0.348770270959319,0.736865538759059,"RAD52"
"13313",13313,"ENSG00000250132",0.102395530159371,0.177669803835666,0.0409045443387954,0.36594750367402,NA
"13314",13314,"ENSG00000082805",-0.0158460907648009,0.0964008881242384,0.774404855262006,0.938041233788133,"ERC1"
"13315",13315,"ENSG00000249628",-0.148601600980891,0.176578097987711,0.0626954708306342,0.421703746321103,"LINC00942"
"13316",13316,"ENSG00000111186",-0.31154072478178,0.311621592069201,0.0134207664813545,0.224228379434465,"WNT5B"
"13317",13317,"ENSG00000171823",-0.0110375883975161,0.109499263906337,0.832471382021484,0.957042529857835,"FBXL14"
"13318",13318,"ENSG00000006831",-0.094556532820707,0.112646508901813,0.180506379259084,0.604690144728809,"ADIPOR2"
"13319",13319,"ENSG00000243663",-0.00342444931908796,0.123767482656298,0.816845259008128,NA,"RPS4XP14"
"13320",13320,"ENSG00000151065",0.124121792927209,0.171217083547215,0.0789999299505532,0.459644560483071,"DCP1B"
"13321",13321,"ENSG00000151067",-0.0235514584542173,0.127573048414724,0.0261491409584404,NA,"CACNA1C"
"13322",13322,"ENSG00000256030",-0.00551024570461348,0.124570218866556,0.405804881727059,NA,NA
"13323",13323,"ENSG00000004478",0.0503147148755891,0.0962251643621048,0.428713276039661,0.784466681565162,"FKBP4"
"13324",13324,"ENSG00000111203",-0.00396835892664085,0.104908616886134,0.938767527276477,0.985625378270792,"ITFG2"
"13325",13325,"ENSG00000053702",0.0178178362888639,0.12291904515948,0.528490009171067,0.834509299612019,"NRIP2"
"13326",13326,"ENSG00000283297",-0.00527404820197944,0.124287940526201,0.608268656859711,NA,"TEX52"
"13327",13327,"ENSG00000111206",-0.0328952155262142,0.0905016997163094,0.594776852072888,0.867402880574761,"FOXM1"
"13328",13328,"ENSG00000171792",0.0288753657216827,0.0991396997787372,0.634116036299696,0.884145519461219,"RHNO1"
"13329",13329,"ENSG00000078246",0.0689828725376555,0.130785382293278,0.231814922944108,0.650233271538836,"TULP3"
"13330",13330,"ENSG00000278356",-0.00213411602162674,0.123522693464664,0.897273346907682,NA,NA
"13331",13331,"ENSG00000197905",-0.0321766432758571,0.11116826452572,0.529966381524781,0.835078601258833,"TEAD4"
"13332",13332,"ENSG00000250899",0.0188182801051457,0.104669887743494,0.739950595400661,0.925180607072979,NA
"13333",13333,"ENSG00000234589",0.0793615759344035,0.128954454121497,0.223636559144604,0.643650934448388,NA
"13334",13334,"ENSG00000011105",-0.681373957283305,0.23451812947656,0.000164640385798058,0.0160927169163048,"TSPAN9"
"13335",13335,"ENSG00000227081",-0.0394265411736111,0.107497961919284,0.513479819305686,0.826982919242155,NA
"13336",13336,"ENSG00000130038",-0.00244965026667043,0.124393494184949,0.748450853133444,NA,"CRACR2A"
"13337",13337,"ENSG00000111224",0.0143016743845566,0.124300897028899,0.449649133128762,NA,"PARP11"
"13338",13338,"ENSG00000118976",0.0987509406697833,0.172300550699485,0.0479366713378707,0.387399058823748,NA
"13339",13339,"ENSG00000256356",0.0353807142069228,0.113526801258098,0.520268314613268,0.830115986814226,NA
"13340",13340,"ENSG00000118971",-0.0241517344473846,0.127199935243388,0.101363846881551,NA,"CCND2"
"13341",13341,"ENSG00000078237",0.020871061405992,0.0963528470863089,0.73528582469187,0.923964232276656,"TIGAR"
"13342",13342,"ENSG00000213970",-0.0173180962829667,0.124649061037584,0.388278106533992,NA,"RPS15P7"
"13343",13343,"ENSG00000047621",0.0235905112335397,0.106214259281103,0.687661345124007,0.905687838578178,"C12orf4"
"13344",13344,"ENSG00000111247",-0.0577775327062289,0.114969873771707,0.34897243401561,0.736865538759059,"RAD51AP1"
"13345",13345,"ENSG00000010219",0.0511110342995228,0.118340118611661,0.369911567832982,0.749914414490368,"DYRK4"
"13346",13346,"ENSG00000111254",-0.00386529062691378,0.12403160651699,0.754833255009748,NA,"AKAP3"
"13347",13347,"ENSG00000256799",0.00186252940320619,0.12373667378499,0.899588082309495,NA,NA
"13348",13348,"ENSG00000139180",-0.0555979037644056,0.117829816214749,0.352121246444822,0.738881526639004,"NDUFA9"
"13349",13349,"ENSG00000047617",-0.102768406223584,0.133179321238938,0.145766536039603,0.568290175289396,"ANO2"
"13350",13350,"ENSG00000110799",0.0260305518641534,0.12404822884088,0.419109810887599,0.780152423951386,"VWF"
"13351",13351,"ENSG00000010278",0.0178298535012491,0.0971237182015125,0.779863094016333,0.940237124853025,"CD9"
"13352",13352,"ENSG00000008323",-0.00129849441891752,0.121880071522657,0.956441576099449,NA,"PLEKHG6"
"13353",13353,"ENSG00000067182",-0.0259944428646979,0.0994780572839226,0.690450860559101,0.906613875504899,"TNFRSF1A"
"13354",13354,"ENSG00000111319",-0.138858313261753,0.186443148972842,0.0623552352929698,0.421703746321103,"SCNN1A"
"13355",13355,"ENSG00000111321",0.0408313022976395,0.100018483851674,0.525023193070098,0.832596375295337,"LTBR"
"13356",13356,"ENSG00000256433",0.0509918176275218,0.132714145107837,0.187913840530466,0.611506978487459,NA
"13357",13357,"ENSG00000213942",-0.00590620401410404,0.124443919150143,0.511332965558487,NA,"RPL31P10"
"13358",13358,"ENSG00000224906",-0.00953361479841448,0.1243055444259,0.490119044305736,NA,NA
"13359",13359,"ENSG00000215039",0.0123511462583695,0.122251997465613,0.652409826372757,NA,"CD27-AS1"
"13360",13360,"ENSG00000139192",0.00388640186614937,0.122921427555886,0.847217931996133,NA,"TAPBPL"
"13361",13361,"ENSG00000139190",0.0292898564372655,0.117802978941471,0.536471332717646,0.837299624912443,"VAMP1"
"13362",13362,"ENSG00000256913",0.00686987192213368,0.124631700744913,0.335794822462764,NA,NA
"13363",13363,"ENSG00000111639",-0.0322029237722816,0.0965469087664268,0.623425824264544,0.880208930353182,"MRPL51"
"13364",13364,"ENSG00000010292",-0.0434525454843098,0.101517563161441,0.494265834782505,0.816979252922647,"NCAPD2"
"13365",13365,"ENSG00000255966",-0.0192011301999451,0.12609576566328,0.143598951198657,NA,NA
"13366",13366,"ENSG00000111640",-0.0351952958999388,0.106636664307273,0.543316808659984,0.840942860767527,"GAPDH"
"13367",13367,"ENSG00000010295",0.0179500723408576,0.125441262607284,0.262840435812363,NA,"IFFO1"
"13368",13368,"ENSG00000111641",0.018263438954577,0.122951073716297,0.522556466326086,0.831127200644622,"NOP2"
"13369",13369,"ENSG00000111642",0.0853808700044814,0.100937874507117,0.214862835143766,0.635166195720216,"CHD4"
"13370",13370,"ENSG00000247853",-0.000502135272119062,0.123856779640113,0.962878322892911,NA,NA
"13371",13371,"ENSG00000184574",-0.00875454986555853,0.123163335447825,0.675483819876363,NA,"LPAR5"
"13372",13372,"ENSG00000111644",7.73447318096534e-05,0.12420583157358,0.994732212223276,NA,"ACRBP"
"13373",13373,"ENSG00000111653",-0.390410965767661,0.232750146516977,0.00487209760299146,0.130721160180447,"ING4"
"13374",13374,"ENSG00000219410",-0.0052012524939032,0.124450730135914,0.520999428887645,NA,NA
"13375",13375,"ENSG00000126746",0.0343566019274087,0.0971159055694857,0.586060953510973,0.862608898452138,"ZNF384"
"13376",13376,"ENSG00000139200",0.00435196337345646,0.123055293294249,0.828137081763145,NA,"PIANP"
"13377",13377,"ENSG00000111652",0.00670366359594987,0.101716053004069,0.9139488305359,0.979582752655184,"COPS7A"
"13378",13378,"ENSG00000089693",0.199934256715107,0.131635536508632,0.0227364411423094,0.283763553951516,"MLF2"
"13379",13379,"ENSG00000159335",0.039787852368995,0.112835437165183,0.486937101582138,0.814113682918312,"PTMS"
"13380",13380,"ENSG00000089692",0.0231953627308122,0.12495417241608,0.364054560900093,0.747283015217787,"LAG3"
"13381",13381,"ENSG00000010610",0.00383343127171444,0.12273318828016,0.864691893179551,NA,"CD4"
"13382",13382,"ENSG00000250510",-0.108045831000288,0.183772948267425,0.0398211625067966,0.361325575466118,"GPR162"
"13383",13383,"ENSG00000110811",-0.152809106708449,0.198077612766238,0.0537644004436295,0.401895100083755,"P3H3"
"13384",13384,"ENSG00000111664",-0.00234807272493582,0.119111780638049,0.94398901012794,0.985625378270792,"GNB3"
"13385",13385,"ENSG00000111665",-0.113253319863491,0.152294489634365,0.107793185450576,0.516237393039436,"CDCA3"
"13386",13386,"ENSG00000111667",-0.0273703947318621,0.105381499797613,0.656705751410219,0.896124277923677,"USP5"
"13387",13387,"ENSG00000111669",-0.0601415392987736,0.114679153173603,0.332089863873157,0.72613195659133,"TPI1"
"13388",13388,"ENSG00000111671",-0.0169005925676588,0.117076826235437,0.694620967285798,0.908513589405403,"SPSB2"
"13389",13389,"ENSG00000240370",0.0468818901967037,0.127543363224266,0.287584658199876,0.696099166857285,"RPL13P5"
"13390",13390,"ENSG00000010626",0.0497097602105172,0.123396228450332,0.332586803099473,0.726413328703842,"LRRC23"
"13391",13391,"ENSG00000248593",0.0109667875502628,0.115612264060864,0.806221634592677,0.947627510639832,"DSTNP2"
"13392",13392,"ENSG00000111674",-0.179450120620334,0.203103412788962,0.0420533102303245,0.368039097734786,"ENO2"
"13393",13393,"ENSG00000111676",0.102215718833961,0.126929877858287,0.180945580620224,0.605203009709341,"ATN1"
"13394",13394,"ENSG00000111678",-0.122158582361691,0.209377832880791,0.0237075948039697,0.287829957249195,"C12orf57"
"13395",13395,"ENSG00000272173",-0.013431361896784,0.124804921045949,0.348819770567015,NA,NA
"13396",13396,"ENSG00000111679",0.0211597447839343,0.127036075543754,0.00619380168400009,NA,"PTPN6"
"13397",13397,"ENSG00000215021",0.0824955359148271,0.116583877136459,0.22808120624739,0.646859079972402,"PHB2"
"13398",13398,"ENSG00000126749",-0.0619572331483242,0.135642559869797,0.17990351796378,0.603717680081603,"EMG1"
"13399",13399,"ENSG00000268439",0.00631702395285079,0.124047405324096,0.635049832750048,NA,NA
"13400",13400,"ENSG00000111684",-0.206493855798078,0.171991026077054,0.0285380114604418,0.310276335050132,"LPCAT3"
"13401",13401,"ENSG00000182326",-0.30783930743244,0.20294215156299,0.00903405493257742,0.179070947364246,"C1S"
"13402",13402,"ENSG00000159403",-0.0368777439968794,0.11120113745027,0.518160634427023,0.828749838946898,"C1R"
"13403",13403,"ENSG00000139178",0.0383658256894951,0.102593079368901,0.537826934999084,0.837852931565617,"C1RL"
"13404",13404,"ENSG00000205885",0.0829019246651782,0.152489608701368,0.0933225873196044,0.486968758832134,"C1RL-AS1"
"13405",13405,"ENSG00000139194",-0.00851834143393445,0.122673252117987,0.712355034223737,NA,"RBP5"
"13406",13406,"ENSG00000256967",-0.0148886601703539,0.124333777848503,0.44062114703143,NA,NA
"13407",13407,"ENSG00000139182",-0.259989693726579,0.223281767151581,0.0173497360084134,0.249278406219501,"CLSTN3"
"13408",13408,"ENSG00000139197",-0.0069660605224064,0.106993958686456,0.899888307090084,0.973998495361465,"PEX5"
"13409",13409,"ENSG00000177675",0.0317009054896013,0.127610489456477,0.222403128480502,0.642139078986635,"CD163L1"
"13410",13410,"ENSG00000255836",0.0393906337917195,0.131596982697466,0.0980636049371783,0.497800926944164,"LOC100419928"
"13411",13411,"ENSG00000173262",-0.00364189285307453,0.124554068771782,0.664206216053375,NA,"SLC2A14"
"13412",13412,"ENSG00000059804",-0.659966707145245,0.142409029286693,2.03434513978034e-07,8.01037144363776e-05,"SLC2A3"
"13413",13413,"ENSG00000255964",0.0635899498146744,0.130519053646773,0.236060102259394,0.652471893015605,NA
"13414",13414,"ENSG00000255581",0.0407605819854827,0.132764388986317,0.0600165546110677,0.417396672893812,NA
"13415",13415,"ENSG00000065970",-0.0656438154286358,0.105390886029382,0.319655025270755,0.717456046641527,"FOXJ2"
"13416",13416,"ENSG00000171860",-0.00585061078382459,0.124366278971544,0.561823819982429,NA,"C3AR1"
"13417",13417,"ENSG00000089818",0.00477493418913402,0.0994008383097766,0.930593814186399,0.983817529349296,"NECAP1"
"13418",13418,"ENSG00000279865",-0.0358323855043116,0.119215903854158,0.458936823020874,0.801254857184784,NA
"13419",13419,"ENSG00000226711",-0.0157810584635801,0.125689446077186,0.115252995461274,NA,"FAM66C"
"13420",13420,"ENSG00000254016",-0.00891102417241471,0.124327060586341,0.497474700046506,NA,"ALG1L10P"
"13421",13421,"ENSG00000164845",0.0227579603989368,0.126129076812078,0.237249121333467,NA,NA
"13422",13422,"ENSG00000243830",0.0720155591557797,0.153385832049663,0.0190962467051948,0.261052098305363,"RPL15P17"
"13423",13423,"ENSG00000255967",-0.0381479138648373,0.123726882948334,0.370986872210995,0.750291513031212,NA
"13424",13424,"ENSG00000197614",-0.292283300765212,0.197031679540739,0.0102752134761977,0.191676805550223,"MFAP5"
"13425",13425,"ENSG00000166532",-0.0270375056402248,0.103044976854135,0.651484359617313,0.893063194887526,"RIMKLB"
"13426",13426,"ENSG00000249790",0.012797825693872,0.12490241624953,0.306778673749274,NA,NA
"13427",13427,"ENSG00000111752",-0.0249078203981814,0.100131357018412,0.681452920367963,0.904519466662179,"PHC1"
"13428",13428,"ENSG00000003056",0.0717019830439928,0.111961551176933,0.281218064121581,0.691254593586523,"M6PR"
"13429",13429,"ENSG00000139187",0.0507972123921204,0.13466488223317,0.141344901634464,0.564182276864736,"KLRG1"
"13430",13430,"ENSG00000245105",-0.0262209010830087,0.12798125369081,0.0616273222215772,NA,"A2M-AS1"
"13431",13431,"ENSG00000175899",0.00215776398471061,0.123280352685408,0.912514951620863,NA,"A2M"
"13432",13432,"ENSG00000126838",-0.00628192685247831,0.124689453631543,0.292692123824458,NA,"PZP"
"13433",13433,"ENSG00000283429",0.0296783604966778,0.128498386616741,0.110285140359498,0.518279794765806,"MIR1244-3"
"13434",13434,"ENSG00000231503",0.0409052748512609,0.133489363380856,0.0280758097287326,0.309677360215257,NA
"13435",13435,"ENSG00000111788",0.0216636256049385,0.11818733409659,0.609637177597528,0.874623736131796,NA
"13436",13436,"ENSG00000255753",0.00351626663268331,0.124263375859742,0.708839331824269,NA,NA
"13437",13437,"ENSG00000260423",-0.0144009738715181,0.125351647481155,0.185073491323043,NA,"LINC02367"
"13438",13438,"ENSG00000256673",0.0102937222615095,0.12381694054071,0.572164948554475,NA,NA
"13439",13439,"ENSG00000278635",-0.00585571077309773,0.12431157513974,0.556941667310439,NA,NA
"13440",13440,"ENSG00000214826",-0.062854379453739,0.128757677207849,0.243646086375736,0.657469855331426,NA
"13441",13441,"ENSG00000284634",0.0322514660214568,0.127870395851185,0.21377776826951,NA,NA
"13442",13442,"ENSG00000214776",-0.00194038397690407,0.121881594357648,0.938287103784513,0.985625378270792,NA
"13443",13443,"ENSG00000256975",0.02496575477646,0.127590721130428,0.0700440541763258,NA,NA
"13444",13444,"ENSG00000233719",0.00914576772993683,0.122016611457434,0.732325543964462,0.923964232276656,"GOT2P3"
"13445",13445,"ENSG00000256442",0.00603847654402219,0.124694566526045,0.2363126524298,NA,"LOC105369728"
"13446",13446,"ENSG00000256594",-0.0166696682319037,0.123663283987921,0.494140255973421,NA,"LOC374443"
"13447",13447,"ENSG00000257027",-0.0214430496337885,0.12287247040575,0.493562725867569,0.816833314613269,NA
"13448",13448,"ENSG00000069493",0.0219168021385002,0.126461067712226,0.168163705198124,0.590457960049794,"CLEC2D"
"13449",13449,"ENSG00000255734",-0.0259294038600448,0.125759737412429,0.30823729028487,NA,NA
"13450",13450,"ENSG00000173391",-0.0377447907409936,0.115564783711732,0.481017266114833,0.810897510374406,"OLR1"
"13451",13451,"ENSG00000165685",0.0193374451861355,0.124269548001744,0.432722971098686,NA,"TMEM52B"
"13452",13452,"ENSG00000139112",-0.244302849941282,0.149320570215784,0.0124803338576249,0.215904040440581,"GABARAPL1"
"13453",13453,"ENSG00000134539",-0.00548133334410899,0.124508618546161,0.46050733163576,NA,"KLRD1"
"13454",13454,"ENSG00000245648",0.00724509120972248,0.124470117383845,0.469655179324044,NA,"KLRK1-AS1"
"13455",13455,"ENSG00000205810",0.00236865345495022,0.124193529926041,0.810509272624588,NA,"KLRC3"
"13456",13456,"ENSG00000205809",-0.0127052271413999,0.124497696611347,0.42140929230267,NA,"KLRC2"
"13457",13457,"ENSG00000180574",-0.113272420864801,0.140199935608867,0.119445230799196,0.531867934668817,"EIF2S3B"
"13458",13458,"ENSG00000256667",0.0032575507507322,0.12354588302546,0.843330809754958,NA,NA
"13459",13459,"ENSG00000111196",0.106829565209,0.142347730304877,0.128618615238892,0.544563965537757,"MAGOHB"
"13460",13460,"ENSG00000060140",-0.0273136006039222,0.122278052296753,0.466267545516196,0.805507560102073,"STYK1"
"13461",13461,"ENSG00000060138",0.135754657239155,0.123088306666032,0.090909443435984,0.482147681623171,"YBX3"
"13462",13462,"ENSG00000231887",0.0134125321888278,0.124115730824506,0.486679247457833,NA,"PRH1"
"13463",13463,"ENSG00000121318",0.00589023096623687,0.124663020667768,0.297991904652544,NA,"TAS2R10"
"13464",13464,"ENSG00000275778",0.00321490942028093,0.124373037841311,0.678355610836671,NA,"PRH1-PRR4"
"13465",13465,"ENSG00000134551",0.00201828319309718,0.124196695237883,0.840583097795641,NA,"PRH2"
"13466",13466,"ENSG00000212127",0.00019815855396179,0.122720317355061,0.975074422682194,NA,"TAS2R14"
"13467",13467,"ENSG00000212125",-0.00546339706175041,0.124171969991274,0.637612402110295,NA,"TAS2R15P"
"13468",13468,"ENSG00000212124",-0.00345902211944511,0.124045024381699,0.766492054358618,NA,"TAS2R19"
"13469",13469,"ENSG00000256436",0.0129052074995862,0.125125503030568,0.221138394158181,NA,"TAS2R31"
"13470",13470,"ENSG00000256537",0.122648105998975,0.182536049515813,0.06102965018889,0.419604046060376,"SMIM10L1"
"13471",13471,"ENSG00000139083",-0.002368026428663,0.102278103216045,0.966682643842661,0.990477490550934,"ETV6"
"13472",13472,"ENSG00000121380",-0.007512863223045,0.124803469640882,0.164345503897128,NA,"BCL2L14"
"13473",13473,"ENSG00000198134",0.0556777844869997,0.139870884328286,0.0543228943833479,0.404171205421016,NA
"13474",13474,"ENSG00000283475",-0.00208697018785491,0.12284954283126,0.918299897218303,NA,"MIR1244-4"
"13475",13475,"ENSG00000070018",0.043924719805929,0.10850709255473,0.472315953289086,0.808037801797315,"LRP6"
"13476",13476,"ENSG00000111261",-0.0206650724849444,0.11759306436297,0.634060590511377,0.884145519461219,"MANSC1"
"13477",13477,"ENSG00000205791",0.0177150991605165,0.124601417816729,0.399736545403792,NA,"LOH12CR2"
"13478",13478,"ENSG00000165714",0.020229066313317,0.109532790236477,0.71144976011493,0.91508003488253,"BORCS5"
"13479",13479,"ENSG00000111266",-0.0939492250917449,0.117937480844529,0.181852049337486,0.606143877109126,"DUSP16"
"13480",13480,"ENSG00000255670",0.00387515757736896,0.124282741917723,0.684332219318564,NA,NA
"13481",13481,"ENSG00000111269",-0.0240658056272672,0.101397469469345,0.691127487063694,0.906691120617117,"CREBL2"
"13482",13482,"ENSG00000275963",0.0106211089527871,0.125104764283502,0.0738838938931511,NA,NA
"13483",13483,"ENSG00000183150",-0.00350489750857644,0.123803711599364,0.811675133796468,NA,"GPR19"
"13484",13484,"ENSG00000111276",-0.00435950198085772,0.105981198407966,0.9357509264393,0.985198677733112,"CDKN1B"
"13485",13485,"ENSG00000275560",-0.0078599217464358,0.123040138392525,0.707562982172649,NA,NA
"13486",13486,"ENSG00000178878",0.127158890871389,0.206708608701739,0.0361511332545632,0.348705050932265,"APOLD1"
"13487",13487,"ENSG00000213782",0.00387101472705957,0.122367397179337,0.87112884027984,NA,"DDX47"
"13488",13488,"ENSG00000241352",0.0146462752343242,0.111285520982008,0.775729343867154,0.938041233788133,"RPS6P1"
"13489",13489,"ENSG00000234498",0.0945848409901666,0.145629203915557,0.138232917189903,0.559346256689672,"RPL13AP20"
"13490",13490,"ENSG00000013588",-0.217845434064437,0.151655229184958,0.020558701357037,0.271796479192988,"GPRC5A"
"13491",13491,"ENSG00000247498",0.0302606185704891,0.120960505116919,0.474195198502486,0.808037801797315,"GPRC5D-AS1"
"13492",13492,"ENSG00000111291",0.0282819147742584,0.125885151374794,0.312705945561684,0.714413191294993,"GPRC5D"
"13493",13493,"ENSG00000013583",-0.0734146185662356,0.116096597066867,0.265677237912809,0.677687200092589,"HEBP1"
"13494",13494,"ENSG00000183935",0.0103115654049515,0.120181441821385,0.759477033202276,0.932255334673401,"HTR7P1"
"13495",13495,"ENSG00000255621",-0.00870856846555184,0.124699777731065,0.32647468657789,NA,NA
"13496",13496,"ENSG00000084444",-0.249476441268463,0.242737329057827,0.0206609491727993,0.272160369347661,"FAM234B"
"13497",13497,"ENSG00000111305",-0.0108807908485015,0.123810926044415,0.56203331892169,NA,"GSG1"
"13498",13498,"ENSG00000134531",-0.222990326372397,0.144871034809427,0.017059432234966,0.247548673537071,"EMP1"
"13499",13499,"ENSG00000171681",0.0940360585719001,0.141567761435704,0.143958366213444,0.566177239871537,"ATF7IP"
"13500",13500,"ENSG00000121316",-0.0326856817608382,0.107934008830263,0.575328906063561,0.858298213707851,"PLBD1"
"13501",13501,"ENSG00000256751",-0.00461225655515664,0.124455410518231,0.550487043938183,NA,"PLBD1-AS1"
"13502",13502,"ENSG00000070019",-0.00647827679964865,0.123917193298768,0.654170754644479,NA,"GUCY2C"
"13503",13503,"ENSG00000261324",0.0384359924824558,0.13062423291082,0.132721046465973,0.552250139401866,NA
"13504",13504,"ENSG00000197837",0.0457640782593009,0.133376878416771,0.119727772477745,0.532202870320731,"H4-16"
"13505",13505,"ENSG00000246705",-0.0639803820203191,0.115714487910589,0.317645614081456,0.716507028913519,"H2AJ"
"13506",13506,"ENSG00000084463",0.171651986466972,0.165153439506131,0.0500358884274331,0.391289779119309,"WBP11"
"13507",13507,"ENSG00000182993",0.0765540155768136,0.149136960374609,0.0911673982540553,0.482719545544243,"C12orf60"
