"Gene_Symbol","Andocsb"
"OTOR","1"
"MAP3K7CL","1"
"NSMF","0.973558659539001"
"SCMH1","1.02256888022244"
"RBFOX1","1.03635280095352"
"TPK1","1"
"KLHDC4","0.983198085726176"
"KLHL3","1"
"CISH","1.00041981528128"
"ASIC4","0.995598407042549"
"COQ3","0.997389033942559"
"TRMT61B","1.0209597662396"
"ANKRD2","1.008038585209"
"FAM135A","1.00503144654088"
"TGFBRAP1","0.978638184245661"
"STMN4","1.00308512130136"
"FCRL2","1"
"B3GNT4","1"
"BCL2L14","0.968807958185803"
"NSD3","1.01524211513659"
"FAM117A","1.01928020565553"
"MXD3","0.983067169569055"
"GSG1","1"
"BLOC1S5-TXNDC5","0.998832938591975"
"EMC6","0.990349052242256"
"HDHD3","0.962178595352193"
"KIF18A","1.0366026289181"
"TEX11","1"
"MAGED4","1"
"SF3B5","0.955432554325543"
"INTS14","0.994062765055131"
"DCSTAMP","1"
"ABHD17AP6","0.969308745821201"
"SGPP1","1.00175401669824"
"SH3BGRL3","0.991060823904482"
"QTRT1","0.936007255870201"
"IL21","1"
"RNF208","1"
"LMAN2L","1.00257167349271"
"SYNC","1.01323304081348"
"PUS3","1.00350140056022"
"GDAP1","1"
"MZB1","1"
"RNASEL","1.00106837606838"
"PTCH2","1"
"DEF6","1.00174847008867"
"GPR21","0.99476220406453"
"CIDEA","1.00084139671855"
"GPRC5D","1"
"SLC22A8","1"
"NPAP1","1"
"VWA7","1.00744172985117"
"PCDHB1","1"
"GPR27","1"
"KCNIP1","1"
"FGF14","1"
"LYRM2","0.998264736185673"
"GLP2R","1"
"GPR52","1"
"GDF9","0.999158249158249"
"FGF22","1"
"CATSPERG","1"
"PCDHB6","1.01264322402213"
"NEUROD4","1"
"PCDHB8","1.00173820029416"
"NPVF","1.00098286998034"
"ULBP1","1"
"TAS2R1","1"
"KCNK13","1.00208159866778"
"OPN1LW","1"
"CLDN17","1.03341757933165"
"OR52A1","1"
"CHRM2","1"
"CTLA4","1"
"BMP15","1"
"FOXP3","1.0067283431455"
"ATOH1","1"
"LY6G6E","1"
"OR10C1","1"
"CDX4","1"
"OR1D5","1.00153481233431"
"MPIG6B","1"
"OR11A1","1"
"OR12D2","1.00056163998877"
"FFAR2","1"
"OR10J1","1"
"CHRM5","1"
"NPPC","1"
"VPREB1","0.999439304737875"
"HOXC8","0.99206215166357"
"HTR1A","1"
"OR3A1","1"
"MCHR1","1"
"CHRNG","1.02663606648585"
"P2RX2","1"
"NPBWR2","1"
"GHSR","1"
"OMP","1"
"HTR5A","1"
"GPR25","0.998977295970546"
"GRID2","1"
"MLNR","1"
"NKX6-1","1"
"MOS","1"
"NEU2","0.985861881457314"
"MTNR1A","1"
"TNFSF18","1"
"P2RX2","1"
"FGF16","1"
"OR1G1","1"
"FGF17","1"
"RBPJL","1"
"CER1","1.00650593187907"
"MORF4L1","1.02163419343514"
"OR2N1P","1"
"NMUR1","1.00926315789474"
"UCP1","1"
"FFAR3","1"
"OR3A2","1"
"NPFFR1","1"
"OR1A1","1.00154450996911"
"PLA2G2E","1"
"MTMR8","1"
"TAS2R4","1"
"TAAR3P","1"
"TAAR2","1"
"TAS2R13","1"
"TAS2R7","1"
"TAS2R10","1"
"TAS2R8","1"
"EDA2R","1"
"OR1F1","0.955963629880549"
"INSL6","1"
"IL36A","1"
"MSH5-SAPCD1","0.995848325491281"
"GJD2","0.986705242129917"
"PCDHB11","1.00218938149973"
"OR2S2","1"
"PCDHB2","1.0006682705159"
"HOXD12","1"
"KCNAB3","1"
"DEFB126","1"
"PLA2G2F","1"
"S1PR5","1"
"ADAMTS12","1"
"MIR600HG","1.00056163998877"
"YIPF5","1.01903781836892"
"OR51E2","1"
"OR3A3","1"
"OR12D3","1"
"SLC25A28","1.00785077622336"
"FGF21","0.974960254372019"
"SLIRP","0.988751231144057"
"HYI","1.06981862066518"
"MRPS15","1.01899111206424"
"TEX12","1"
"GSC2","1"
"MC3R","1"
"PRLH","0.994553833263511"
"TAS2R16","1"
"OR1A2","1"
"GLT8D2","1"
"PCDHB13","1.01060070671378"
"OR2W1","1"
"TMEM14DP","1.03265414346611"
"G6PC2","0.999789429353548"
"TAS2R3","1"
"BTNL2","1"
"HTR1F","1"
"TAAR5","1"
"OR2C1","1"
"TAS2R9","1"
"CCL24","1.00293378038558"
"OR1D2","1"
"P2RY4","1.00028081999438"
"MC4R","1"
"XCR1","1"
"GPR32","1"
"MYL12B","1.01596958174905"
"RPL15P3","1.00157007304253"
"SOD2","1.00601851851852"
"BNIP3L","1.00685588920883"
"B4GALT5","1.02122914431189"
"CUTA","0.977004350528278"
"SPRY4","1.12354251277348"
"UBAP1","0.995376113679937"
"ATG3","1.01792537280845"
"TSPYL1","1.04681136505199"
"EGLN1","1.00967796324397"
"SNX27","1.02148799904232"
"STX16","1.00065311453996"
"KPNA3","1.02165838815053"
"ATP6V1H","0.993787594911745"
"ANP32E","1.03581664762592"
"DENR","1.00471611215504"
"DNAAF4-CCPG1","1.00702049985959"
"LCMT1","0.978015958080267"
"FBXW4","0.968386589280779"
"CDCA8","0.987831329730525"
"GINS2","1.00151294567669"
"ANKRD27","0.986407123235768"
"RRAGD","0.998739495798319"
"PLVAP","1"
"C11orf68","1.00412385545537"
"LSG1","0.983115378248634"
"PLXNA1","0.987677902621723"
"EIF4EBP1","0.992568531915941"
"CRISPLD2","1.00013700506919"
"ERLIN2","0.980159174980383"
"MED16","1.01150877192982"
"PRPF18","0.965611047044561"
"ILKAP","0.997239811657737"
"GRWD1","0.888528551443469"
"ST6GALNAC4","1.01388316151203"
"STRADA","0.988734905583921"
"CDC14B","0.979874951152794"
"MIS12","1.05326411829479"
"SOAT1","0.993659942363112"
"DUSP10","1.05481906126836"
"CALHM2","0.94530953285226"
"AHI1","0.906965279245017"
"METTL5","1.01743943812868"
"SLC26A6","0.925151209677419"
"GDF15","0.919407283537718"
"TAF1D","0.998764150477038"
"LAT2","1"
"H2AW","1.00906524000594"
"KCNMA1","1.00756333151084"
"E2F5","1.03146917681801"
"FAM174C","0.980312419313194"
"PIMREG","0.999431448992852"
"RBM48","1.02101678994951"
"TMEM208","1.02390447538422"
"MED27","0.977443609022557"
"AAMDC","1.00525158452982"
"FCMR","1.00260324221986"
"PEX16","1.01182674199623"
"PIPOX","1.03086419753086"
"HMGN5","0.996585735963581"
"WNT6","1"
"STAP2","0.999374338242372"
"PHF7","0.995581737849779"
"LRTM1","1.00014040999719"
"ZFAND6","1.04221477087095"
"RPH3AL","0.966477979846642"
"MTCH1","1.00055336515183"
"APOO","0.988091742520636"
"SNHG20","0.986530070195409"
"TMEM126B","1.02474614216039"
"TCL6","1"
"ZNF506","1.00449217379097"
"TRIM10","1.0205386146914"
"HGH1","0.985214299082912"
"DDX4","1"
"WDR4","1.01986458508198"
"MTARC2","1.01505602240896"
"C11orf98","0.959576438378226"
"PIDD1","0.996454240536655"
"SLC45A2","1"
"ZNF83","1.0187377312474"
"ZDHHC11","0.924814456276218"
"RIC8A","1.01072314995542"
"AGMAT","0.985370114273237"
"PPAN","0.945841338790967"
"INTS13","0.970635023001849"
"USP3","0.980045876215415"
"ARHGEF10L","0.968500155380399"
"ASB6","0.97990948695174"
"MYL10","1.0063578564941"
"F11R","1.02246115325134"
"PYCARD","0.988069903914361"
"HSPB8","1.01379437189627"
"ACAD8","0.990148698884758"
"LHX3","1.0012417218543"
"CHPT1","0.993179225737365"
"CORO1C","1.0338992363057"
"DONSON","1.03477808460399"
"ABHD6","0.995591857902243"
"ETV7","1.04385613049873"
"DSPP","1.04676505386388"
"PCDHGB6","1"
"SPDL1","1.02721421804045"
"IMP3","0.938921726670249"
"PIGP","0.989780387040661"
"NLRP2","1"
"MRPL34","0.983752841148245"
"MAP3K2","1.00569919377259"
"MAP1LC3C","1.00898266137456"
"CLEC7A","1.0241205335545"
"DDX50","0.956068660900844"
"UBA52","0.983621899859616"
"STRA6","0.983647305075877"
"BRIP1","1.0594988100238"
"VPS37B","0.990702342403757"
"USE1","0.979310344827586"
"UNC45A","0.99128663573611"
"ZNF839","1.02872753660306"
"BABAM1","0.967776420281002"
"RRN3P1","1.00365781710914"
"ACSBG2","1"
"AKAP13","0.993179200992116"
"COL5A2","1.00042069835928"
"PRRC1","0.980266666666667"
"GNA12","0.993701370878103"
"RALGAPB","0.981194874355134"
"YTHDF1","1.02443901355254"
"UBL4A","1.00015667841755"
"YTHDF3","1.0565550327521"
"PANK3","1.018897044984"
"SSH1","0.998850574712644"
"PIK3IP1","1.04765432098765"
"ARMC6","0.964308476736775"
"ADSS2","1.01650112143544"
"TENT5A","0.993653066094011"
"HDLBP","0.982665296334361"
"MPHOSPH8","0.912558169807023"
"ELK3","1.11554404145078"
"RITA1","0.947643097643098"
"MICALL1","0.986182056319581"
"DDX27","0.964259763851045"
"WIZ","1.01905478249969"
"C6orf120","1.02811849939029"
"RHOT2","0.917565158332626"
"LDLRAP1","1.01720276387896"
"RAB6B","0.998045347928069"
"RPS2","0.999784001727986"
"FAAP100","0.916948631190403"
"NEFL","1.0064684833471"
"SHTN1","1.02776747826803"
"RAB9A","0.993543822410896"
"RAB15","0.994880134923503"
"PGAP3","1.01411962540953"
"PHF11","1.0219360317011"
"DOLPP1","1.01415477433577"
"INTS5","0.982221292616607"
"RAB35","0.966388115134633"
"KAT8","0.984117885887607"
"SNORA2C","1.02984337314387"
"SGF29","0.999368553988634"
"MACIR","1.0107324313524"
"ANGEL2","0.980619484339851"
"TNPO1","0.98397834050008"
"RAP2A","0.993548018727875"
"LUZP1","1.00625126033475"
"DTX3","1.00014040999719"
"KLHL22","0.925009269558769"
"KLF4","1.0078008001967"
"MEAK7","0.999643611042575"
"SPCS3","1.00047999301828"
"CLPB","1.05618342426604"
"NOMO3","1.00210084033613"
"NOMO1","1.00608682742678"
"PKP1","1"
"SDHAF1","0.92926642615065"
"MINDY1","0.978710392539082"
"TBC1D12","0.968603326498063"
"SYT13","1.08311618894902"
"MIER2","1.01825329963493"
"TMEM268","1.01802370432709"
"N4BP1","0.99391001739995"
"PAIP2B","0.934558239764092"
"EHD2","0.986090832244678"
"ZNF143","0.99418660059087"
"ELAPOR1","0.973570989551321"
"CLIC4P1","1.03368421052632"
"PGAP6","0.993871641187959"
"MECOM","0.99522678139515"
"WHRN","0.996680548011347"
"KCTD13","1.00259862981337"
"ZNF335","0.948560360561702"
"H6PD","1.01252752806961"
"MOSPD2","0.977401129943503"
"HIGD1AP14","1.05525260825179"
"TRIM52","0.982716049382716"
"PDPN","1.00140291806958"
"N4BP2L2","0.979109900090827"
"COL8A2","1"
"FAM131A","0.978272390037096"
"CYLD","0.998452611218569"
"TXNRD3","0.94620624853183"
"ETV1","1.0200509582364"
"SYN1","1"
"CDK17","1.03287066436844"
"CADM3","1"
"NPM1","0.977425805935525"
"ZMIZ2","1.00648598563817"
"SEH1L","1.01617518248175"
"GLRX5","0.993824935726471"
"DALRD3","0.999503639973527"
"EOGT","1.01355476859201"
"RPUSD2","0.992631764498502"
"GUCY1A1","1"
"MGC16275","0.993871154498812"
"FBXO41","0.932561762742043"
"EMX2","1"
"TMEM80","0.957724827056111"
"HMGN2P3","1.01399370190247"
"WLS","0.989729502313956"
"FAM110B","1.03539587491683"
"CCDC154","0.984643454462521"
"ZNF587B","1.00651675553151"
"NXPH4","0.928617047408499"
"NOL11","0.991202123625332"
"AGAP12P","0.990049066813408"
"HLA-F","1.005644893506"
"EMILIN2","1.00554675118859"
"NXPH3","1"
"NPIPB15","1.01004264685651"
"VRK3","0.892351476342938"
"C1orf174","1.00563831988413"
"DOCK6","1.00423892100193"
"GNG3","1"
"COL9A1","1"
"CEMP1","1"
"EEF2KMT","0.871986914600551"
"MTO1","0.984304050913511"
"ZSCAN31","1.01991732431417"
"NTM","1"
"SDHAP2","0.998979951408595"
"OPLAH","0.934060485870104"
"ZNF45","1.11131709039548"
"SIVA1","0.981116784180242"
"USP7","0.981090936430961"
"FLT1","1"
"MCM4","1.00452176314245"
"KIF18B","0.971758950411385"
"DPH1","1.00078603993083"
"CLU","1.00012669453947"
"PCIF1","1.11123602523265"
"SRRT","0.980406361033495"
"CRYBB2P1","0.972433886149709"
"C19orf54","0.938188921445514"
"PPIEL","1"
"FAHD2B","0.99841964502796"
"KRT8P12","1.0279442851765"
"IL27RA","1.0195885851476"
"AARSD1","0.991790633608815"
"FLII","1.0072429644579"
"H2BC5","0.967696595177511"
"DND1","0.886741268226518"
"SLCO4C1","1"
"ADD3-AS1","1.01962360190208"
"UROD","1.01024396818978"
"OAZ3","1.00336558687421"
"RACGAP1","0.984418007930954"
"GLYAT","1"
"PVT1","0.847415660786134"
"DNAAF8","1.00377675199329"
"NDUFB2-AS1","1.00345679012346"
"FAM163A","1.0060218291306"
"FAM242F","0.977458033573142"
"LSM14A","1.00018701076648"
"DCHS1","1.01157497724021"
"GSTA3","1"
"GTF2H3","0.922995919441885"
"PRND","1.00462768195204"
"LZTS1","0.968810916179337"
"AMIGO2","1.05021205298707"
"EPS15L1","1.00617803987644"
"WDR55","1.0171261487051"
"CENPN","1.00535726709803"
"ZNF764","1.00678090657046"
"ARHGEF26","1.02138364779874"
"HIF3A","1.00070204998596"
"P4HTM","0.892294525127711"
"EXOC1","1.00941721169622"
"DDO","1.00013854253256"
"ZNF814","1.00201045436269"
"MTMR14","1.04620431969379"
"KIF17","1.02092862092862"
"GOLGA8F","1.01372773328975"
"ADAMTS1","1"
"RPS20P22","1.00475572849114"
"BBLN","0.993805731400177"
"PKNOX2","0.998689874602283"
"TBC1D2","1.01675019188225"
"MED15","1.00791998660063"
"CNOT2","0.994472428169864"
"MBD3","1.01715438950555"
"RUSF1","1.00970799278616"
"B4GALT7","0.918253874364131"
"LDAH","1.02182814568517"
"BIN3","0.977998730696002"
"BSDC1","1.00493945188018"
"CASP8AP2","1.09110420367081"
"NT5C1B-RDH14","0.995731316214363"
"FAM182B","0.943542695836274"
"NCLN","0.98202018209907"
"TMEM135","0.990048336650555"
"CERS2","1.0057630096193"
"SLC38A7","0.991652754590985"
"MRPL17","0.970354825481825"
"SLC27A3","0.943085153029904"
"TSNAXIP1","0.999721293199554"
"IL36RN","0.977356937011116"
"NACA2","1.04071889918562"
"RPL23AP53","1.05333830660201"
"SAA3P","1.02693602693603"
"ALKBH4","0.976807496989686"
"RPL26P37","0.999445727482679"
"ACTR10","1.01608718214842"
"LRRC59","1.00465667598002"
"DBNDD1","0.954378101488715"
"ASAP3","1"
"ZNF112","0.991628959276018"
"POLM","0.961428571428572"
"KLK5","1"
"TOB2","0.985857996792535"
"SIRT4","1"
"INTS7","0.978880851417643"
"GMEB2","0.99468767173475"
"POM121L15P","1"
"COX6CP2","1"
"JMJD7","1.00560616678346"
"SH3BP4","1.02252218093577"
"SPO11","1"
"MUC5B","1"
"SCIN","0.98989898989899"
"PCOTH","1"
"MYMX","1"
"TMEM147-AS1","0.950152207001522"
"ZNF480","1"
"SNAPC3","1.02079413325614"
"TRDN","1"
"FAM149A","0.979691307879773"
"SMIM41","0.991894913359419"
"PDCD4-AS1","1.05605946082137"
"SCAF4","0.982750338442727"
"PDE3B","0.983377077865267"
"ZNF324B","0.998829442952558"
"AGTR2","1"
"CRYGEP","1"
"LAGE3P1","0.894439679817038"
"BCL2L11","1.0201367781155"
"RNF126P1","1.00391236306729"
"ZNF585B","1.01081156978377"
"TUBBP5","1.0257226199947"
"TBX10","1.00241196333816"
"ALOXE3","1"
"SMG7-AS1","1"
"SEC61A1","0.99297293536492"
"NAA50","1.02237633739368"
"JPT1","0.999550262998377"
"EFTUD2","0.995705754289252"
"TM9SF3","1.01960784313725"
"TMEM50A","1.00596022335153"
"MTCH2","0.978321249504022"
"PNRC2P1","1.01158219105302"
"KMT2C","1.02092715231788"
"POLDIP2","0.990990990990991"
"DBNL","0.991263268732747"
"YTHDF2P1","1.0001840603718"
"RNF103-CHMP3","0.985470024494067"
"THRAP3","1.0108024691358"
"RBM8B","1.00043981176057"
"ARMCX3","0.984169031851151"
"SLC39A9","0.992558242243569"
"PMEPA1","1.0551458746546"
"ZDHHC9","1.01228592702904"
"CYBRD1","0.999789517996211"
"AKIRIN1","1.01573103022825"
"BACE1","0.979911913202277"
"PPP6R3","1.01049211993503"
"KCMF1","1.01340696425832"
"AFTPH","0.995553159951489"
"ERBIN","1.05675446948059"
"CNOT6","1.01277395115842"
"TM7SF3","1.00926930728884"
"VPS36","1.0179094757408"
"SSBP3","1.01236030486119"
"ADAMTS1","1"
"DCTN4","1.01604837771834"
"WRNIP1","0.991489462579712"
"TMEM167B","1.01001050052503"
"MRPS16","1.00227390180879"
"PPIL1","0.990940423436731"
"UFM1","1.00581414664939"
"NUB1","0.932735426008969"
"SORBS1","1.00639097744361"
"RRAGC","1.01890272014753"
"AP3M1","0.954371537890469"
"SENP2","1.00367612404562"
"RBM22","1.0036067010483"
"SRPRB","0.998523664785063"
"INF2","0.999789517996211"
"TMEM254","0.995276394740202"
"MAP4K4","1.01703625483985"
"ARMC1","0.999079515683637"
"NOL6","0.927832401516612"
"MRPL44","0.872618399564507"
"STMN3","1.00502152080344"
"LANCL2","1.00420875420875"
"TNKS2","1.00092980009298"
"ST6GALNAC6","1"
"PDP1","1.14355716124746"
"DHX40","1.00917144752761"
"CCDC90B","0.982638888888889"
"UBA5","1.01899795688104"
"ZNF644","1.07171781756181"
"XPR1","1.04961932265687"
"MSTO2P","0.903623188405797"
"OSBPL11","0.994979314776881"
"NKAPD1","0.999568034557235"
"SPATS2","1.00186485735825"
"LGR4","0.920333397945338"
"NAV2","1.02105263157895"
"UBA6","1.02063765893553"
"ERMP1","1.00724584644661"
"DIS3","1.01924725317541"
"S100PBP","0.951135383730957"
"USP16","0.999432527522415"
"DNAJC1","1.00631392193697"
"NDE1","1.11983847857236"
"VPS54","0.996801127738018"
"REV1","0.990182265459018"
"PI4K2B","0.99791037845368"
"LZTFL1","0.999415845198978"
"TMEM242","0.979202573825118"
"FAM222B","1.01329727293216"
"TMEM33","0.996100343402596"
"KCTD5","1.00050620096178"
"XPO4","0.909829854653165"
"SLC2A4RG","0.999155812831645"
"PNPO","0.97143778207608"
"UBE2W","1.00224719101124"
"APTX","1.016028981192"
"IPO11","1.00009529254812"
"AGGF1","1.01145060130042"
"PPP1R3B","0.988942307692308"
"KCTD15","0.999244570349386"
"SBDS","1.03329123885869"
"JMJD4","0.993464052287582"
"LYRM4","0.989055722389056"
"POGLUT1","1.00289744324514"
"RNF20","0.965283175294057"
"SLC35B3","0.933300889501717"
"AXIN2","1.09486750551555"
"ABHD10","0.992840095465394"
"ATL2","0.993075209249112"
"CHCHD7","0.967238756401191"
"ACTR8","0.989804101271623"
"GMPPB","0.989233954451346"
"LACTB2","1.00248461627772"
"SNX24","1.00469376073268"
"OGN","1"
"PALMD","1"
"SLC8B1","1"
"TRIM39","1.04503853564547"
"RRP1","1.00461150265379"
"TMEM38B","1.00441589723003"
"BRD7","0.979049313173238"
"WWC2","1.0152200740436"
"ATAD2","1.01540349800552"
"C11orf71","1.03034308056611"
"TMLHE","0.991778247592201"
"KATNBL1","1.01916690388082"
"SCML1","1.0051452691253"
"ZNF703","0.961422630144845"
"BIVM","0.941102632709015"
"WDR33","1.02123225218184"
"GALNT12","1.02254512770579"
"NETO2","1.07302127659574"
"MRPL35","0.938573639898818"
"MAGOHB","1.00600474794023"
"NSD2","1.02073164331076"
"NCBP3","1.00594661872493"
"BAALC","1"
"C9orf40","1.00495218579235"
"SMOC1","1"
"SMOC1","1"
"CHST12","0.882037412666216"
"TMEM106B","1.14549901889633"
"RSBN1","0.984339457567804"
"PLCXD1","1.00140703517588"
"PTCD1","0.927266232517242"
"DPYSL5","1.0237854818804"
"WDR91","0.985199281107939"
"TRNAU1AP","1.0214453948184"
"EDN1","1.05048622559912"
"PRTFDC1","0.985406019307212"
"CMTR2","1.02479815455594"
"ZNF668","0.994553833263511"
"HSD3B7","0.909269939513293"
"GEMIN7","0.958044930176078"
"IPPK","0.952235384027512"
"NUDT5","0.994288162216193"
"OTUD6B","1.01288464453539"
"KLHL41","1.00028070175439"
"LPCAT2","1.1456118288175"
"GNG12","1.07231356917456"
"SLAMF7","1.00070204998596"
"SRR","0.998668628687548"
"CENPK","1.0168226210564"
"SCRN3","0.960187932739861"
"FLRT3","1.12183625371452"
"TRPV2","1"
"APLN","1"
"DAPP1","0.978245822209038"
"PDGFD","0.998527865404837"
"FBXO44","0.969476240027749"
"AK5","1"
"ZBTB10","1.00470829068577"
"MED31","0.99987397605545"
"NABP1","1.01284115776869"
"OTUB2","0.999579124579125"
"POLH","1.00532884588417"
"BORCS6","1.00189728491986"
"EMCN","1"
"DCLRE1B","1.07117078100188"
"CCDC113","0.932516927462986"
"TMEM40","0.972921795114562"
"RPAP2","0.956691297208539"
"TMEM38A","0.937778332709036"
"DLL3","0.97724943635991"
"NRIP3","1"
"EXO5","0.978008468788417"
"TMEM143","0.989310774477015"
"TMEM121","1"
"RAB9B","1"
"TRDN","1"
"TESPA1","1"
"KCNE3","1.02235649546828"
"DCDC2","0.990968801313629"
"CPLX3","1.05099628503884"
"THNSL1","1.00440622179753"
"EHF","1.01866666666667"
"CLEC4E","0.999862258953168"
"ENPP3","1.01330711242216"
"SLC16A10","1"
"SULT1E1","1"
"OLAH","1.00685146772267"
"AUNIP","1.00224655995507"
"ZNF225-AS1","1"
"TLR7","1.0021978021978"
"GPR83","1"
"FBXO40","1.01263888888889"
"DENND10","1.01879111692654"
"FIGN","1"
"NEU4","0.999932509954782"
"CNGB3","1"
"IL1RAPL1","1.00090636547445"
"SLC5A7","1"
"IL22","1"
"TPM3P8","1.00216419885718"
"SURF4","0.999496424614765"
"RAB10","1.01529747086626"
"PAIP2","1.02015564034577"
"YWHAG","1.01656116702339"
"SHISA5","0.987271484708696"
"TMEM9","1.02098946219887"
"UBQLN1","0.99828823490684"
"NDUFB9","0.987910803332298"
"MRPL37","0.983710473944129"
"PRDX5","0.987651458055539"
"RHBDD2","0.989182309895005"
"MRPS21","0.993007739524953"
"MAF1","0.964002571244911"
"CCNL2","0.952209400506614"
"OSTC","1.02005145427051"
"TRIR","0.981143442376047"
"TIMMDC1","0.98890995054143"
"TMEM245","0.978530911179723"
"LAMTOR1","0.982117945466075"
"EIF2A","1.00620804522283"
"NIBAN2","0.977251037574628"
"CLPTM1L","1.01042747174756"
"VTA1","0.994104707435108"
"BET1L","0.981814093374933"
"AP1M1","0.98011350940698"
"VPS29","1.02260336906585"
"SNX9","1.09331880900508"
"TRAF7","0.987214673003548"
"SCYL1","0.957332617737824"
"PDZD11","0.986868981616574"
"SINHCAF","0.994521702486304"
"GUCD1","1.00884035361414"
"NAA20","1.0049495303792"
"CD99L2","0.98976428613207"
"FUNDC2","0.996173756470853"
"EMC4","1.00575548668648"
"SLC40A1","1.06210478771454"
"SDHAF2","0.97501079447323"
"FBXW5","0.988912150112429"
"XPO5","0.987766487348077"
"FAM107B","1.0802021274504"
"C14orf119","0.972203854725345"
"CHID1","0.91457100591716"
"C1orf198","1.00940244368079"
"RNF181","0.998262626262626"
"STARD3NL","1.02999434069044"
"SNAPIN","0.992338891392519"
"CWC15","1.00603982090121"
"SELENOK","1.04248695379516"
"IER3IP1","1.00616993112113"
"WBP1P2","1.00436707894335"
"AIF1L","0.963491192783568"
"NSUN2","1.00245857304421"
"CCNDBP1","1.04931834229537"
"ECHDC1","1.01818082699594"
"VEZT","1.06519278151428"
"MFF","0.979624630415221"
"ANKH","0.995202850877193"
"MARVELD1","0.991964597647607"
"NOP58","0.99898897501324"
"ADPRS","0.962047440699126"
"LONP2","1.0071220340234"
"STARD10","0.979852522789293"
"JAGN1","0.974982923497268"
"TMEM14C","1.02014399509804"
"ZCCHC17","0.989873186753033"
"TMEM138","0.994232626112373"
"COQ5","1.00173757076397"
"MED17","1.0187563942253"
"BCAR1","0.941880671944391"
"USP47","0.994395875364268"
"FUCA2","1.03235492053632"
"SFRP2","1"
"SFRP2","1"
"PITHD1","0.98452251599662"
"C1orf21","1.00533557989329"
"FOXRED1","0.977405119152692"
"TMEM14B","1.00659659013056"
"ZDHHC4","1.01184008914891"
"DHX36","1.00484563786792"
"UCK1","0.98399005207119"
"AKIRIN2","1.10467465984103"
"PTPN23","1.06232344632768"
"DCUN1D5","0.998201953332516"
"TMUB1","0.994145706851691"
"MRPL1","1.00461775269369"
"HDHD2","0.961287313432836"
"MRPS23","0.985959218231849"
"NOA1","0.986018844166558"
"NEK6","1.00924558236227"
"ZC3HC1","0.987742594484168"
"CCM2","0.891980545187196"
"RHOU","0.998969860100356"
"TMEM98","1"
"DYM","0.981049880200392"
"SPNS1","0.995707158603086"
"BTBD10","1.04363312555654"
"KCTD20","1.01297826752372"
"NT5DC1","0.979423218608568"
"YPEL3","1.08311301546783"
"TIMM21","0.968757687576876"
"PEDS1","1.0059632469271"
"SMG9","0.945580643890137"
"KMT2E","1.01512230161431"
"COX16","1.00201224846894"
"SLC22A23","1.02157052835676"
"SESN2","1.01547887778136"
"SMARCAD1","0.985560368765967"
"TMEM164","0.994421639827387"
"FAM156A","0.920364993778515"
"GASK1B","1.07768111045415"
"L3MBTL2","1.01574165692183"
"NMRAL1","0.945163747143945"
"PHPT1","0.989459433323663"
"KCTD10","0.987842459954621"
"SELENOS","1.02337334175616"
"HACL1","1.02841330903692"
"ZDHHC16","1.00060097399233"
"ZHX1","0.998165386967452"
"CNOT10","0.993710691823899"
"PARP9","0.979148019227582"
"SCO1","1.0612623512805"
"SLC25A19","0.944226070328269"
"ARV1","0.994203162463201"
"SSBP4","0.941161045006064"
"RTL6","0.964992663132992"
"UBE2T","1.03838214783821"
"PRPF38A","1.00145014074896"
"TATDN1P1","1.00337195757464"
"CGN","1.01116563544556"
"MAD2L2","0.95992491021874"
"SMOC2","1"
"NSRP1","1.01474240663522"
"AP2A1","0.999579831932773"
"GSKIP","1.01674426202728"
"SNX8","1.07182737286857"
"MFSD11","1.01832480154314"
"NDUFA12","1.0088116131611"
"STRBP","1.00069772850609"
"MED10","1.03586292393518"
"HSDL1","1.00935555872157"
"CLDN12","1.02161616161616"
"HDGFL2","0.996047709788976"
"EPDR1","1"
"G2E3","1.01700336700337"
"ORMDL3","1.00580603939217"
"POLK","1.00088183421517"
"TLNRD1","1.01979244088419"
"SH3BP5L","0.945618193685802"
"STRADB","1.00757373251359"
"TRMT10C","0.962583040250098"
"CTDSPL2","1.07052142488384"
"GON7","1.03079824010057"
"TCF19","1.05338728625506"
"PRMT6","1.10230956917009"
"SMIM3","0.952431351796319"
"GJB2","1.06113548320891"
"MS4A6A","1"
"TSHZ1","0.996413502109705"
"NAT14","0.979080269099622"
"ELP5","0.933375634517767"
"USP38","0.999700509134471"
"WDR24","0.995721143811313"
"PBDC1","1.01177988677989"
"AMMECR1L","1.03216995447648"
"NT5C3AP1","1.00627315202621"
"SEC11C","0.991665983550564"
"CCDC82","1.0114253825594"
"ZNF655","0.996883468834688"
"FERMT3","0.957042000717961"
"SLC37A3","1.02620946305157"
"TMEM216","0.980181885086474"
"EBPL","0.95655684754522"
"CDCA3","0.981180898612091"
"WDR5","1.01673375957061"
"PNPLA8","1.02041200263381"
"MTA3","1.00208275047406"
"PRADC1","1.03610759372242"
"SNORA11E","1"
"NTN4","1.02261993537161"
"CCDC3","1"
"GPHN","1.04642215952808"
"ABCB10","1.03220099079972"
"FGFRL1","1.00311982061031"
"RASSF5","1.0229709035222"
"TRPM7","1.01164279892886"
"TXNDC11","0.982787573467674"
"ARMC10","1.00459667852906"
"SUGT1","0.997824782478248"
"DDX20","0.996586765960748"
"TMEM126A","1.01787398604037"
"TMEM69","1.01653548992707"
"CWC27","0.942691805114803"
"ATP5IF1","1.0139880952381"
"ATL1","1"
