"Gene_Symbol","Tabuchi2011d"
"CDK2","0.438070926415626"
"VDR","0.345879540205044"
"ELOVL6","0.438837847863062"
"FADS3","0.513316024708353"
"MMP7","0.252482300276976"
"CHGB","0.691337955288536"
"CPT2","0.311363452930111"
"CHKA","0.482226365168485"
"PKMYT1","0.533641369508801"
"S100A2","1.06185105746349"
"PIM2","0.425834649528893"
"SKI","0.542595706518693"
"LGALS4","0.772182871418962"
"EDNRB","0.154010641276953"
"CAPN15","0.496476747261567"
"TK2","0.144716380762557"
"EBAG9","0.484946416665846"
"PSMB9","0.686838400491696"
"RGS14","0.191529141714719"
"TEAD4","0.523286714167023"
"FARS2","0.328430202742842"
"PPP1R3C","0.412877549903438"
"PMAIP1","1.77226157719103"
"SYNGR1","0.496123764700494"
"ALDH6A1","9.14107502455127"
"ZNF518A","0.422627263712302"
"STK11","0.0348497488640579"
"SURF1","0.501527042331731"
"LOX","24.0909388182205"
"SRSF10","0.512460271907205"
"KBTBD11","0.2665478515625"
"CTIF","0.0502594277764474"
"PROM1","0.959228366566964"
"CD151","0.392609003665357"
"TECPR2","0.422900494001411"
"CYP11A1","2.09761920665341"
"NPR2","0.141715364376453"
"ATP1B2","1.34007523013778"
"CREB1","0.499507233380769"
"RGS10","0.813016084817964"
"TRMU","0.533168938227203"
"GTSE1","0.549296320245059"
"NF1","0.989135229583799"
"MT1X","0.551130139871924"
"ZNF202","0.462460856737029"
"MRPS12","0.36078766961373"
"AGA","0.542132158047217"
"KLF7","0.319816864503222"
"YJU2","0.54863034912332"
"RGS19","0.461416242685235"
"RGS4","0.278882710224722"
"TMEM187","0.33337975181907"
"TRIM16","0.921393366154896"
"ABCA3","0.314427964749839"
"COL16A1","6.06300518822344"
"RASSF1","0.639091594701677"
"MED7","0.556519817995318"
"S100P","0.932258309056845"
"TRAF5","0.852833009220674"
"POT1","0.524997572612749"
"LIMK1","0.386463943875564"
"FLRT2","0.124149507427296"
"SKAP2","0.530180838346079"
"F3","0.539253684345565"
"REEP1","5.69501021051844"
"MPV17","0.459509425313204"
"SP2","0.633234159779614"
"SLCO2A1","0.400270926756353"
"CLP1","0.863222679454326"
"MIR3940","0.556550190083313"
"GALK1","0.670754180696023"
"CLSTN3","0.754572996062938"
"DCAF1","0.274090854281687"
"BCAS1","0.837048801430665"
"FGFR3","0.110989675188288"
"LRP3","0.319797951630077"
"NAT9","0.540554680209879"
"CAMK1","0.748121738404375"
"SLC43A1","0.406275872952051"
"GRK5","0.434609029607467"
"EFS","0.231524938619932"
"KCNN4","0.623704792870407"
"RHBDD3","0.670579839274747"
"TTF2","0.51962271522524"
"EIF1AY","0.0384898580814037"
"KIF21B","0.47810823402113"
"TRAF2","0.947472374379755"
"FOSL1","0.289578078229577"
"FGF2","2.06834134544489"
"ARHGAP4","0.273997671049246"
"LCAT","0.916348939734793"
"SPATA2","0.723222472580978"
"PLEKHO2","0.711630710063088"
"FOLR1","0.376440091678719"
"MRC1","5.29364152813114"
"IFI44L","6.73317015156544"
"CD83","0.892646008020415"
"POLA2","0.28502717970582"
"KIF11","0.655707313061734"
"ALOX5","5.95933275101069"
"LZTS3","0.228984784140466"
"PDCL","0.980359983674965"
"GAS1","1.97391957361814"
"PLA2G15","0.356746784500138"
"SLC16A2","1.19728837950082"
"INA","2.32530656695584"
"TIE1","3.2317040609096"
"PTPRZ1","0.112776712295757"
"CXCL1","0.654734650270364"
"GAP43","4.38556636473605"
"GEM","6.89862273592844"
"MMP1","1.18681092363567"
"PC","0.520249130657988"
"RABIF","0.35948873698671"
"OSTF1","0.82146938452115"
"BBLN","0.629497386460466"
"BRPF1","0.659791324399642"
"CLDN5","1.62401269653798"
"PIK3C2B","0.638180566556496"
"KCNQ1","0.478790588498295"
"DOLK","0.471226243165842"
"ARHGAP11A","0.571359877627673"
"C15orf39","0.595527570654435"
"STRN3","0.483536255213288"
"AGTPBP1","0.525094711672826"
"CCN3","1.48722861006076"
"EVPL","0.452558615671136"
"DMTN","0.2434769719059"
"PPP3R1","0.346211050036233"
"CDC7","0.390432435975876"
"ELMO1","0.564732151247806"
"DPH2","0.304215585098078"
"ATXN7","0.563165880963427"
"PPIC","0.213370177365457"
"BRD1","0.399382971865359"
"FAM216A","0.500230323099834"
"ZNF140","0.809634764373507"
"PHF14","0.457552521827574"
"TBC1D8","0.946328416876026"
"TOX","0.367626284921486"
"BRCA1","0.50203367539131"
"CXCL10","1.10210372196964"
"REST","0.328817145140267"
"GABRE","4.37799997795147"
"NPIPA5","0.663562949615719"
"EEF1A2","0.747072949914068"
"RAPGEF1","0.255594474948834"
"HPS5","0.689420369954576"
"STAR","0.545113268309361"
"IKBKE","0.346610773003207"
"AHSG","4.40664725898501"
"PPP1R3D","0.804712260502303"
"DZIP1","24.6963487216483"
"RAD54L","0.502932970954534"
"LSM7","0.863879703335214"
"APOC4-APOC2","0.66251087557116"
"SELL","0.752322999942486"
"ACOT13","0.789314787107245"
"ABCG1","0.586314537360167"
"ATG14","1.1453947494216"
"CILK1","0.969817977118403"
"COX7A1","4.34088099817637"
"MMP19","27.2120928491202"
"MMP12","1.81239072544853"
"KLK3","2.46327721410785"
"L1CAM","0.752484995283349"
"BSN","1.17891974432363"
"SLC25A14","0.594460799701363"
"SLC7A7","0.675477536004593"
"NUAK1","0.182309228974606"
"VPS33A","0.467974517224085"
"DLG4","0.0468043221443702"
"STC1","2.39470075837258"
"UBOX5","0.758297686644035"
"EPHB3","0.524547665609439"
"N4BP1","1.46900929383775"
"DKK1","1.1639587251474"
"EXO1","1.02225152028565"
"CGRRF1","1.28949257479023"
"CCL21","0.18413882498369"
"HMGCS2","0.445622212091906"
"ASL","0.60511190158589"
"CCDC85B","0.294263805504369"
"PKIA","6.09229918359908"
"SERPINB2","0.428067778510632"
"IDI1","0.441174692238856"
"UCHL3","0.695069347969665"
"ACD","0.479368731539649"
"GABPB1","0.750699961003737"
"NR4A2","0.442988572599354"
"TFF3","1.48278023136645"
"ATP7B","0.264125514010015"
"ITGB3","1.01600688321535"
"MYH2","1.48508275720254"
"RPS6KA4","0.261471721324743"
"NEK4","0.653534147673101"
"COL17A1","3.46097885583341"
"CGA","0.560285142571286"
"ACP5","1.48610406880519"
"ADA","0.729293036442713"
"NEK2","0.732832377425313"
"ENOX2","0.42702427103387"
"HOMER3","0.629029942776607"
"TROAP","0.770373484004249"
"APBB3","0.728564116197588"
"TRA2A","0.43044575542588"
"GFER","1.14547399608942"
"ME3","0.786508305507418"
"RNF24","0.986516065558767"
"ANKRD6","0.780362310435385"
"MUC2","0.826488553870147"
"TMEM186","0.574698735185739"
"CDH5","1.55182050756728"
"KCNK1","0.221953379261257"
"RAPGEF5","0.0641864942923944"
"LTBP2","0.492985958641818"
"NPTX1","0.809438918439071"
"SGCE","2.5571003085005"
"SAP25","0.82337883378153"
"CDC42EP1","1.02831457456546"
"AFP","0.0738379977087279"
"CDC25A","0.532052032036078"
"CHGA","0.154950695250293"
"ISG20","2.5942296471821"
"NFE2L3","0.321211790318508"
"IFT88","0.478040703690928"
"INPP5E","0.563389823159926"
"MAPK4","1.09785572044948"
"KIF23","1.00980356355688"
"KIAA0753","0.719302264753366"
"WIF1","0.513682004124548"
"PANX1","0.746169673250319"
"SLC29A2","0.0576704074618908"
"EPHB6","0.36229736787186"
"ABCA8","0.0820583201168287"
"DNAJC6","0.983762733024998"
"SCN3B","0.119485968297858"
"COL9A3","1.89018863228547"
"WDHD1","0.488358658271006"
"STX1A","1.17751234367147"
"RIMS3","0.342941219387631"
"KLK6","0.65589521084222"
"KRT15","1.59447194719472"
"CSPG4","0.571107172164779"
"CENPC","0.715921076609585"
"CNKSR1","0.254917154166813"
"TAGLN3","0.759652011391954"
"MT1G","0.73089865166953"
"PICK1","0.364167737199486"
"NAP1L3","3.15703319628991"
"PARP2","0.798583215003985"
"HLF","0.048511867086718"
"C2CD2L","0.349525006330123"
"RCBTB2","0.97548010323939"
"NR1D1","0.0835640796424218"
"USP6NL","0.42583349385898"
"GNAO1","0.152821378052729"
"ARHGEF5","0.715126673170241"
"NUDT1","0.624744839724609"
"FEN1","0.800698710003213"
"TTF1","0.651960875582615"
"EVI2A","0.702784400544959"
"CHAF1B","0.943040173168404"
"THBS4","0.546832435012428"
"MAL","6.79659992795473"
"HOXB7","14.3745751581276"
"MLF1","0.309810512408256"
"IFNAR2","0.585953361211994"
"VSIG4","2.18785769215202"
"FMNL1","0.456959784838789"
"SMAD7","0.822411856703509"
"IFT140","6.51935979020842"
"GPRASP1","0.498145518723958"
"DUSP2","0.417181625308841"
"PRR3","0.205849353271173"
"EML1","0.47475844793211"
"MYB","0.389015527739563"
"ZBED4","0.261280250872911"
"DHRS12","1.28614599368063"
"RRAD","0.319861607561563"
"TRIM21","0.681884567796404"
"H1-10","0.420899383790395"
"RXYLT1","0.543888142757493"
"CKM","5.93021000018535"
"CACNA2D2","0.0473637787223163"
"ZW10","0.578520146269584"
"ESPL1","0.404421869898052"
"HSD17B2","1.01148609178425"
"FGD1","0.578401087359447"
"BTN3A2","1.41949848077393"
"BTN3A3","1.63783138049195"
"TTK","0.900681865266306"
"NAV3","8.08621085834848"
"ENDOG","0.431800852500162"
"MELK","0.808308858148555"
"CCNF","0.613443415584125"
"FOLR2","0.883865758437342"
"PSG5","5.1001513796188"
"BMPR1AP2","0.798050809135084"
"FGL2","33.9902569856865"
"POLA1","0.656037726685061"
"GLDC","0.450665847866324"
"MTMR9","0.78728351832574"
"POP5","0.588741354946745"
"ENPEP","6.90706643335336"
"TCFL5","0.418340663808397"
"DCX","0.157393327238809"
"PTPN7","0.488600055815346"
"ORC2","0.475363064858826"
"P3H3","0.234015496638505"
"B3GNT3","1.30278825667088"
"MAD1L1","0.330487876398564"
"NAIP","10.4269847050255"
"NME3","0.127396823032483"
"IL6ST","2.57766301790019"
"CA3","0.142512807179048"
"JADE3","0.626531574652175"
"GCHFR","0.627923499927004"
"MRPL58","0.71429542100091"
"PCSK2","0.115349577883681"
"PEX1","0.54531497792437"
"BAIAP3","2.69307804047082"
"ZNF646","0.280085726097142"
"TAOK2","0.226318961382899"
"MGMT","3.59521546959008"
"MSLN","0.734053940822205"
"PLK4","0.712827115274139"
"NEURL1","0.128557650784511"
"LCK","0.16751301505778"
"EEF1A1P9","0.729908816372006"
"ZFYVE9","0.473542748861633"
"AOC3","0.206158372394535"
"PTGER4","1.88132730997711"
"SAP30","0.79531206185154"
"ATG4B","0.0976729862423397"
"EEF1E1","0.690714201934252"
"BCL3","0.430517952456201"
"IL10RA","1.3975221574782"
"SOX11","1.78063727692612"
"RAMP1","0.39082253534676"
"MLLT3","0.292774993391762"
"PRR4","0.800999112433133"
"GAS8","0.418298857793304"
"C11orf80","0.837962865238323"
"SASH3","0.369363912483312"
"TLR2","0.689510285810684"
"CTNS","0.181364266204119"
"INHBA","24.2119551396165"
"SLC10A3","0.364352958686343"
"VAMP5","0.474809430358718"
"BNIP1","0.686187231631679"
"TNFRSF11B","0.245110068567304"
"PTPN2","0.275411641545928"
"MAP4K2","0.630014510232541"
"ZNF274","0.555178835776706"
"PLN","83.3425811168903"
"ALDH3B2","0.347962573554099"
"PTPRN","0.0928941487520066"
"E2F1","0.664594225735629"
"ICAM3","0.756519655764743"
"RHOH","1.00308595303303"
"LYPD3","0.723772434052668"
"SNAP91","0.0836219777234447"
"DYRK1B","0.276840571174741"
"SRPX","0.719785674459086"
"PLK3","0.629445674474669"
"MNDA","0.418563197840576"
"PTPRCAP","8.54366267856303"
"CENPA","0.867632168212511"
"GC","1.29918955914625"
"ADGRB2","0.396315177681833"
"SHROOM2","0.449660187689944"
"C6orf47","1.05664175992453"
"CSTA","0.88308299762559"
"GJB1","1.12149811555973"
"RAB3A","0.257390953835709"
"EMP2","1.02076047854095"
"DDX10","0.334260688813743"
"CLASRP","0.711372569926449"
"GET1-SH3BGR","0.666188884142445"
"SLC22A18","0.651032728445264"
"GPC4","1.02244651076961"
"TRAPPC6A","0.76261243499416"
"ITIH2","0.839001180553071"
"PFN2","0.731773050090935"
"GNAZ","0.170856058996214"
"MX2","0.497316706138597"
"CDK5R1","4.02794698470728"
"MIR4751","0.288535856201371"
"NKRF","1.25058357284963"
"NMT2","0.351939710170108"
"CIB2","0.317973965062122"
"TFF1","1.17581631530129"
"HAGH","0.545947810093114"
"SPECC1L-ADORA2A","0.611933346892073"
"FGFBP1","0.338209986798167"
"TGFA","0.191825155761365"
"MBNL2","5.73547128290511"
"VIPR1","0.993081497993914"
"ARL4A","0.650089373912225"
"RAD51","0.647776064707569"
"ZBTB48","0.445644105902486"
"MAP3K8","1.51185589341057"
"EFNB3","0.206647426780265"
"DEFA1","0.408742425946397"
"CCNE2","0.646090089071471"
"CTDP1","0.776633674346392"
"LSM6","0.603417142831443"
"ORM1","1.65402153261558"
"GNE","0.702192468721615"
"GABRP","11.1336582008096"
"CENPE","1.10163877613617"
"ASNS","0.786285674090342"
"CD79A","0.168713660046817"
"KIT","1.57443854172559"
"AUH","0.497478480299226"
"NEB","0.923422770123278"
"ITGAE","0.91799413120939"
"GPR162","0.754673507236702"
"IDUA","0.672902605726905"
"PARG","1.17892142349597"
"EXOSC9","0.579286155366185"
"GEMIN2","0.393871942976527"
"SPRR1B","1.49136970012263"
"IL1B","0.755465809374535"
"CYP2J2","0.588534642495559"
"SLC22A5","0.645031267933413"
"SERPINF2","7.42622693252585"
"PIGF","0.614231595977065"
"RARB","0.0720438994711471"
"CRIP1","0.675468778630617"
"AOX1","2.14472238877563"
"BCAP29","0.746061526549331"
"ORC1","0.955668575547635"
"NCAPH2","0.525459615781863"
"RWDD3","0.632599907103167"
"MAMLD1","0.381090643166822"
"ZNF7","0.529528188185644"
"NAGPA","0.563321117281591"
"PEX12","0.647721029120183"
"ATP6V0A1","0.359430901073301"
"CCR1","0.771973130810978"
"GFPT2","0.0774005447455103"
"MIR9-1HG","0.393903218151616"
"SNPH","0.887621853136689"
"CMC4","0.952384943667973"
"EFNA4","0.681911397270805"
"NEFM","2.34731144778612"
"CCL3L1","1.21252758781089"
"RBM19","0.60932336175167"
"FPR1","14.2781213480536"
"SGCB","8.05416831813978"
"MSANTD3-TMEFF1","2.08183320632973"
"BORCS8-MEF2B","4.47280781169167"
"PLCD1","0.703285650424676"
"VRK2","0.744393784908588"
"PTGS1","0.399317321417489"
"NPM3","0.568640894842588"
"MOK","1.05950444188087"
"ACTC1","1.40144339885337"
"HSPE1","1.14874661042925"
"NUFIP1","0.42417289666297"
"USH1C","0.446894295251127"
"UST","0.0840161850098641"
"ANG","1.87542110127299"
"ABCD1","0.339696260439385"
"NCAN","0.495651424587351"
"MYL5","0.651561693586925"
"APBA3","2.93501276914056"
"NCF4","0.47731330986443"
"TRIL","0.307775119185532"
"SLC6A1","0.675100432858324"
"LRRN2","0.990000917610084"
"SPTBN2","8.28963352905446"
"KRT17","0.0603196957521683"
"CSF2RB","1.08972223741318"
"PEX11A","0.709651511026409"
"MYL11","0.716282305671966"
"CELSR3","0.185149887719488"
"CAPN5","0.531293173883978"
"DDR2","0.203844717888089"
"RBBP5","0.58005155646954"
"STAT2","0.288651928912007"
"QPCT","0.223624968741153"
"KHK","0.0583933823681929"
"ITGB3BP","1.10517924483269"
"TNNI1","0.553242116361545"
"ADAM8","1.78544113114744"
"ZNF324","0.345893578566872"
"SPINK5","4.02655020656581"
"FANCC","0.787117826126796"
"PLS1","0.860842816096619"
"RP2","0.602350450051105"
"MAP3K14","0.857316280819341"
"PSPH","0.421568683322695"
"AP1S1","0.494191213301233"
"ATP7A","1.00373521990798"
"CA9","0.899474252940443"
"PCMT1","0.736356011675978"
"NMB","0.854519985355216"
"RELB","0.778123756136394"
"ANOS1","2.18213037729339"
"IL6","1.21442495126706"
"ALDH1L1","2.67314881443389"
"TGFBRAP1","0.451178584119714"
"RIN1","0.905036751061345"
"ACAP1","0.37687820426542"
"RNF2","0.627976795608194"
"APOH","0.600494889301077"
"TIMM8A","0.674381065922676"
"POLR3F","0.638279240791515"
"HCAR2","2.16532616904026"
"EHHADH","0.387617983790105"
"DEPDC5","0.888038654556012"
"SURF2","0.614665941983598"
"PDGFRL","0.180785916378497"
"IL1RAP","0.402635896863489"
"RPH3A","0.320261043934627"
"PAFAH2","1.68406527982069"
"SLC16A4","0.448173844744076"
"KIF20B","0.703173921874461"
"SOD3","1.6371127357919"
"TRMT2B","0.499001512463089"
"AREG","0.370882783373163"
"SCO2","0.311755636202599"
"CXCL13","0.204235219290451"
"SLC13A3","2.17906514067671"
"PARD6A","0.26497634855652"
"NOTCH4","1.38030538124597"
"DOP1B","0.718353875664224"
"PER2","0.250739543721212"
"TCF7","4.54684657621122"
"ZBTB39","1.21400955850193"
"AMPH","1.28933856312762"
"INHBB","0.711518964741358"
"NR3C2","11.5922802674957"
"ACYP1","0.866881967793311"
"KCNH2","1.46328525982369"
"BCL10","0.94463730178245"
"POLR1G","0.520311764376482"
"LIF","1.50578012358393"
"LCP2","0.344660926870748"
"CDK20","0.235421979497809"
"PRH2","0.58490280184454"
"PITRM1","0.621317540711449"
"GLRB","0.467100935468215"
"PIGA","0.657838138831559"
"FKTN","0.501323232852317"
"URB2","0.421049044535899"
"TFAP2C","0.16595788170767"
"BMP2","7.94556084756043"
"IL2RB","6.93984731748774"
"CKMT2","0.439303779889406"
"SNRNP35","0.628683924282486"
"IGFBP1","7.03408076984014"
"KCNJ8","0.0560071294325966"
"KMO","0.329033971320101"
"ZC2HC1A","6.67575781189122"
"FBXO46","0.54077239890844"
"SPI1","0.445595555763619"
"HNF1B","0.312549302310165"
"SLC15A2","1.00205137673021"
"KIF5A","0.0378438564937524"
"APC2","0.922898943156789"
"MTF1","0.484268672902264"
"FTSJ1","0.512631898264356"
"PHYHIP","6.04850080314117"
"RAMP3","1.26238150367481"
"CLDN10","0.36267338919661"
"MN1","1.20814301410378"
"REEP2","1.67003234976963"
"RCE1","0.596281619914768"
"S100A1","0.258356204712295"
"PVALB","0.327512722230217"
"STIL","0.756998133830978"
"CSPG5","1.73232875001951"
"TMSB15A","7.65315348917115"
"GNA15","1.97365169587306"
"CRABP1","0.157509256175681"
"SERPINI1","1.01063151180098"
"PFDN4","1.73346206469818"
"BBOX1","20.3719266934818"
"ACOX2","0.699178234223648"
"HOXB6","3.16954812948813"
"SH2B2","0.718943375017564"
"FAM131B","0.795557187257969"
"PLAG1","1.05759873069151"
"CTNNA2","0.0992579735682819"
"SLN","0.0232689716290532"
"MDFI","0.177119029007247"
"CBR3","1.99527806504886"
"PDZK1","4.13901578673452"
"LRRC17","2.37852109436809"
"CFD","0.888797505535722"
"TNNC2","1.07092743218067"
"ANK1","0.125484713652637"
"CCL14","2.06348073391657"
"CHEK1","0.60678571514361"
"SMAD3","0.367678721552231"
"WAS","0.437846287124051"
"PRSS2","4.29422471123556"
"HSD11B1","0.860602504664987"
"SEMA5A","0.658692492612466"
"ARHGAP44","0.379773835055566"
"FES","0.431954222921671"
"GPR183","0.744033120004446"
"PEX7","0.451523887973641"
"SLC22A3","0.799485949280329"
"AP1B1","0.612441656876146"
"TBKBP1","0.153612956954734"
"HIP1","0.49231307273201"
"ZNF354A","0.647504628534845"
"CALB2","0.561387943216855"
"PALS2","0.339646959091966"
"BMP5","0.482276133207709"
"OVGP1","0.93269948590916"
"BCHE","0.0998692823021693"
"H2AX","0.693634896113589"
"ZNF211","1.20326073847211"
"GSTT2B","0.153145982271358"
"NPY1R","0.66720084991838"
"OCEL1","0.528099997078112"
"SNAPC1","0.829562447175086"
"ATP2A1","0.177743755191932"
"PRL","0.913248320373064"
"MAP3K12","0.335772065595154"
"SAC3D1","0.561640741034204"
"PHKA1","0.479221033530675"
"FOXO4","0.39936171899778"
"PIGB","0.711286384531726"
"HOXB2","0.173951775852005"
"HPCA","8.02982865344936"
"MST1R","2.55732667731981"
"CD3E","1.53612902334958"
"MC1R","0.578176192745005"
"PDGFA","0.342069577673977"
"SCNN1B","5.87336790154307"
"HS3ST1","0.0970880884750492"
"KLK11","0.337861877514022"
"CRLF3","0.761972022320838"
"CCL20","0.154310878783547"
"AMBP","0.409157701499202"
"PLAU","0.263118514017467"
"UGP2","0.773608886710401"
"ARL2-SNX15","0.586007308579321"
"ISG15","1.15362384438686"
"SIT1","1.4083812572284"
"RYR1","0.471818557590353"
"TESK2","1.83441361947299"
"GZMA","0.707222849891111"
"CRYM","7.4486271935993"
"GJB3","0.18892187654974"
"DPYSL4","1.56803485384012"
"ZNF821","1.01137720183786"
"GNLY","18.8186172172418"
"KIAA0408","1.09453448296423"
"GHR","0.813661419336562"
"SRPX2","0.0750949457732388"
"C5","0.69932015881814"
"BTK","0.443182961024793"
"ARHGEF15","0.067357369476906"
"HPN","0.904980945470939"
"CPB1","0.0660219439720647"
"GABPB1-IT1","0.984547687794571"
"AIFM1","0.811959265656384"
"TCN1","0.458829601707971"
"ZNF415","0.49165821760574"
"PRSS12","0.540681341025441"
"GATA4","3.24070288885585"
"CMAHP","0.514013476277584"
"WDR76","0.530943238802285"
"KATNA1","0.563810141201081"
"GEMIN4","0.3191128367333"
"PCDH7","1.00390273016428"
"VAV2","0.295662123781696"
"RRAGB","0.483400702842718"
"GSPT2","0.439548487972339"
"STEAP1","0.535369227680948"
"HSPA4L","3.80923835611604"
"CR2","0.149738103198484"
"TYK2","0.544108009641338"
"PCP4","1.00339472331147"
"OAS1","3.65329788496251"
"CSRP3","0.324724167334177"
"BPI","1.60277850301623"
"TRAF6","0.725024827097003"
"PCSK5","1.00607318442407"
"KCTD17","0.442225788695312"
"RPP38","0.560983427513177"
"PAGE4","2.23733220658498"
"AQP9","1.22581461262664"
"LAMP3","2.59763491506739"
"LIPT1","0.697706995633566"
"ANGPT2","5.33083344451009"
"SNX7","10.0803622482884"
"C1QL1","0.820747484634942"
"SERPIND1","0.206758854441106"
"PYGM","0.503892232200722"
"ROR2","2.25127315753784"
"HRH1","0.530573657562637"
"NOS3","0.911361167987181"
"GGT5","0.426034437970832"
"MYL3","0.0694942554535781"
"RASGRP1","19.7860759813627"
"PDE9A","0.594671552097658"
"DSG3","5.33216678837313"
"SLC44A4","0.417841767797013"
"TRAIP","0.855954415954416"
"TRAF1","0.172938571584267"
"HOXB5","0.0673169782142027"
"PSG7","4.20143360227064"
"HOXD9","0.546548011498398"
"LRP6","3.98661147830022"
"ANGPT1","0.0866422160023164"
"MYOM1","10.0387317490378"
"MMRN1","0.509256409241211"
"CPA1","0.0591281643254317"
"GALNT8","0.278197545686253"
"PRRG2","0.432592049479367"
"PRRG1","0.641343888023281"
"MEOX1","0.826463066492209"
"F10","0.946890561931185"
"ALKBH1","0.772112351995389"
"SMPD2","0.558687746187746"
"ALDH3A1","0.635368465400414"
"CPA3","0.218491492893222"
"CALB1","0.160110178559486"
"CDA","0.79911874813645"
"CRH","2.1205184000212"
"PIP5K1B","0.500038363741803"
"ALAS1","1.54842913930301"
"KALRN","0.102645532098473"
"SH3GL3","1.10647158579025"
"ADGRB3","0.313712750139397"
"AOAH","0.478821340484884"
"ALDH3B1","0.326766951492901"
"SNRPGP15","0.830506871691578"
"REPS2","5.50729299004551"
"RAD52","2.83668567507067"
"WNT2","1.03028859759928"
"FGA","0.22011615251762"
"RAPGEF4","4.53045585054481"
"TTLL1","0.533391960101673"
"CTSG","0.554762777682172"
"C4BPA","0.549769160381544"
"MDM4","0.385762800338692"
"HAAO","0.678843639627685"
"SNAPC4","0.626597626368895"
"OASL","1.36201796958902"
"MIR1180","0.331318981766759"
"PCBP3","0.632313533004519"
"KIN","0.986565554789556"
"TSPAN9","1.7957842048679"
"FMO1","3.41236065314744"
"WRN","0.544488968725531"
"LY75","0.511376601855325"
"NCAM2","1.19988470743432"
"GAL3ST1","0.785276073619632"
"HLA-DOB","0.586934450848697"
"XPA","0.650953168663476"
"ASB9","11.6224128738306"
"MTTP","0.418292292932523"
"CYP27B1","0.493534655850936"
"ACAN","5.8486039250419"
"MMP10","1.82818970667153"
"BCL2A1","0.915313231298922"
"TPSB2","0.697057202481616"
"CD86","4.19841968878847"
"TFAP4","0.226903036794355"
"BUD31","0.85770054811446"
"SYNGR3","0.19827571751012"
"CD38","0.93563430371118"
"TNNT3","0.546585902623205"
"TYRP1","1.02087732827857"
"GFRA1","0.17200776712601"
"SCGN","3.10712605933109"
"MAP2K6","6.29855101092882"
"ANKRD26","0.503385996344355"
"TRPM2","0.27378218602207"
"CDS1","0.0799014747800223"
"LRP2","0.467067865732511"
"ATP5F1C","0.790593403281072"
"COMP","1.40288506033531"
"BST1","0.551869808780261"
"SLC25A40","0.813981883088945"
"ITGB7","0.46775792959771"
"POMC","3.33375335120643"
"GFRA2","23.2142857142857"
"CNTFR","0.0881217285539022"
"PKP1","4.08067443137288"
"SCGB1A1","1.75046066108726"
"TEP1","0.526355496780627"
"TENM1","1.7735674676525"
"OSMR","0.139851560133293"
"ABLIM3","0.599408862378074"
"NCOA2","0.619988295363352"
"BLM","0.832574759623208"
"PGAM2","0.5044891623198"
"FABP3","5.22798117616453"
"RBM42","0.517717148593624"
"TNNI3","1.18844506469309"
"STAC","0.621629875761981"
"DOC2A","1.69068587771842"
"ADAM17","0.640491812167878"
"CBLN1","3.73174786832614"
"CYP1A1","0.351200756088069"
"BPHL","0.800747883104235"
"SH3GL2","0.0427747593175102"
"GSTM5","1.1129290860291"
"F2","1.64641610100421"
"ITIH3","0.479772603872055"
"F8","0.780320560311487"
"CD8A","0.825520452938667"
"SULT2B1","0.890259061223684"
"DUS4L","0.477415270787783"
"CYP3A5","3.15797518566018"
"TCAP","1.69120153521785"
"EREG","14.7661937312936"
"SLC27A2","0.339683432947812"
"GSR","0.651866284102614"
"AKAP7","0.537581146129274"
"FAM50B","0.165991921005386"
"DUSP9","0.962263010983965"
"KLK7","0.162541784561687"
"RAMP2","0.570039626531553"
"BIK","0.331896262768931"
"VPS9D1","0.207918304452619"
"KLK13","0.121642661379672"
"ITGAM","0.51895163987425"
"CD1D","0.396147959976384"
"SKAP1","0.104681864656248"
"ZNF230","2.56910631061341"
"CCN5","1.19096512665671"
"NRXN3","0.99813315233013"
"RASGRP3","0.155789886319091"
"TRPC1","0.356733021077283"
"ROM1","1.81728379325728"
"TUFT1","0.926695717777236"
"WASL","0.435600099047715"
"POLG2","0.561407074189939"
"MAT1A","1.15100437341034"
"GRM3","5.75684567307637"
"ITGB8","11.675855070796"
"BRINP1","3.47514474797718"
"MARCO","1.33149189067307"
"APOC3","0.447844361254991"
"HSPB2","0.978150005515533"
"PCSK1","1.2856103639791"
"MYOM2","1.10190785332417"
"CCK","0.206188650373423"
"MMP3","0.423233089794956"
"HSD17B1","0.799009109555985"
"CLGN","0.855159300945737"
"CD2","1.20648503826536"
"PART1","16.1778676964496"
"YTHDC2","0.410035368410911"
"TSPOAP1","0.585020232345647"
"JAK2","0.999505671051548"
"VNN1","1.97453251207908"
"CACNA1H","0.369031426206169"
"PRSS22","0.315387322277076"
"GAS2","0.910800192902596"
"NME6","0.606669255687953"
"CDK5R2","0.596546422334194"
"NGFR","0.303414062118276"
"LY86","0.915469862750033"
"S100A12","0.564256860021942"
"SLC7A4","3.43284377748754"
"ARID3A","0.372860521519064"
"FCN3","3.71676055217057"
"PRSS1","0.549054970422738"
"BDKRB2","0.606628605534377"
"ITPKA","0.404098845351841"
"TREX1","0.560819287001346"
"REG1B","4.04071996391724"
"JAKMIP2","16.7770039499073"
"GABBR1","0.24662233100973"
"ADORA2B","0.834081513061336"
"FABP1","1.16025299153403"
"NLGN1","28.5104122990915"
"ARSL","0.634313154831199"
"SLC22A4","0.648606393343339"
"NFATC4","2.94991877594657"
"CX3CR1","0.599452320224608"
"CCNA1","0.548378639993547"
"KRT1","1.13417391637604"
"PNOC","2.13234222713586"
"KCNN3","1.02067125829705"
