"Gene_Symbol","Tabuchi2011f"
"EFCAB5","0.494062105973082"
"GIGYF2","1.69621089433651"
"PAQR9","0.067499051470341"
"TMEM72","2.51377734319208"
"TONSL","1.24947253599828"
"C22orf15","1.56836077659555"
"CAPS2-AS1","2.04612172117175"
"DIXDC1","1.53899170645315"
"ZNF487","4.4443470766735"
"DET1","0.896599546790845"
"PLCG1-AS1","1.50122708108524"
"UACA","2.05795236955481"
"PGK1","2.14840536755979"
"ZDHHC2","0.184190526519372"
"LRRC38","0.58310644754212"
"AHNAK2","1.00146535652938"
"TMEM147-AS1","0.72415798797784"
"NKAIN3","0.095355687439617"
"ZNF599","0.151016773843288"
"KRT7-AS","1.9558797799465"
"PECAM1","1.86962149941657"
"ANKRD24","14.9023360863615"
"TERLR1","1.10076890609803"
"LINC00622","14.4204679362685"
"EGFEM1P","0.941406805467403"
"MISP3","1.53045900250839"
"C14orf180","1.16368539992428"
"LINC00265","8.85575069608053"
"ORAI2","1.44688310071616"
"C2CD6","8.12017338799676"
"NHLRC4","1.12483701897703"
"IGHEP1","2.06796181980856"
"AGA-DT","1.15323704489871"
"TMEM144","2.39152281129298"
"GARS1-DT","2.81959042351447"
"ABCC5","2.86689586537592"
"LPP","3.61891168262671"
"LRRC27","18.9004621914095"
"TMED4","1.2110620236939"
"CST13P","0.595292349803877"
"LINC02053","0.118542675363131"
"DNM3","2.87255375527892"
"C1orf53","2.25327017513363"
"TAB3","2.99585924578558"
"YPEL3-DT","1.04561474854277"
"PAXIP1-AS2","0.184024728078617"
"LRTM2","3.50555087377382"
"ZNF844","17.3309904617531"
"SLC2A11","0.987638901958101"
"VPS35L","0.26215301703816"
"BLZF1","1.45425267226028"
"AKNA","3.77582354844773"
"LINC02616","0.515821947404209"
"ACTG1P25","2.75382820176875"
"STMP1","0.322199760240058"
"TEX22","1.16965551508016"
"UBL4B","1.15725318084418"
"METTL17","1.47973770389302"
"ZNF219","0.298333056311291"
"KANSL1L-AS1","1.22780129215502"
"TUSC7","0.553328314197879"
"TTC5","0.622817555122766"
"LINC02210","4.82321263997398"
"SNHG7","1.66992951649326"
"CABLES1","10.4565762119147"
"RGPD4-AS1","4.16153528257051"
"MSANTD2-AS1","7.51711697477221"
"RBFADN","7.16632731503605"
"DLGAP4-AS1","6.15008183229741"
"ADAMTS5","0.304025940788936"
"SPATA24","2.38827920976142"
"MIR133A1HG","1.50150634479231"
"GCAWKR","0.52014509239299"
"CCDC28A-AS1","2.28226347193577"
"MAP3K20-AS1","0.560619052699989"
"LINC00703","0.238615635785432"
"BANK1","0.0863104100254839"
"PHEX-AS1","14.2997172341418"
"HMGA2","6.86125064957561"
"ATP6AP1-DT","1.40457339791356"
"FOXN1","6.30312028183191"
"STX17-DT","0.156607125409698"
"GLMP","1.9015934053542"
"MARF1","1.5450219191092"
"HERPUD2","1.76538183842654"
"ZNF260","1.65971061394242"
"ATOH8","1.53759439423222"
"FAM13A-AS1","1.13266294029612"
"TMEM134","25.26079599438"
"RPAIN","1.75349231719068"
"ZNF252P","1.56282744515731"
"VPS9D1-AS1","0.689307211541724"
"MAP4K4","2.93149011769931"
"DEXI","0.507001097324911"
"ZNF763","2.43764386211713"
"C2CD3","24.4771206901348"
"SPRING1","4.71884109809532"
"CLASP2","2.0712033924312"
"TNRC6B-DT","0.273339906960988"
"ARF3","1.44252795615861"
"PIK3R6","2.91038431016892"
"MRTFB","11.6689414714549"
"NFYC-AS1","2.02889054254096"
"TSPAN3","1.46305762719445"
"ZNF252P-AS1","1.24974921953369"
"FIRRE","7.90758147701517"
"FRY-AS1","1.50682223937707"
"ADGRB3-DT","20.28080226633"
"NNT-AS1","1.45523986336858"
"CDK13-DT","0.937194596148319"
"ZNF790-AS1","18.9444092197523"
"TMED5","1.61449384749522"
"ZNF664","1.80902867143666"
"SLCO5A1-AS1","0.460705902490395"
"CCDC178","2.01239911958914"
"NBPF3","1.72071062638472"
"ZNF831","2.516348147733"
"CARMN","0.24790172493649"
"SLC2A1-DT","1.50840662745567"
"AKNAD1","15.8671687349374"
"MAPKBP1","2.14617802623901"
"PNLIPRP3","4.19594058441106"
"SWINGN","1.74544546233099"
"LINC00683","3.01442809197696"
"DMRTA2","29.1640406151753"
"LNC-LBCS","1.8681122439355"
"NBPF5P","0.445160006146024"
"DSE","0.356657223796034"
"SREBF1","0.568149451011019"
"MIR4435-2HG","12.9737901835584"
"LINC00924","16.8799246293776"
"ZNF321P","0.557750612539881"
"PLK5","4.21789602916151"
"RGMB-AS1","1.9092061256821"
"DESI2","1.23138057583293"
"SEC23IP","34.3380019408818"
"SLC8A1-AS1","0.563114255667714"
"PSME1","0.644392867251628"
"ZNF704","0.988519221642145"
"ZNF765","0.416393965672399"
"SNORA78","3.27227847661461"
"MFGE8","8.48143852667993"
"THEMIS","19.513467472138"
"MAP3K11","0.293604357570427"
"MORF4L2-AS1","3.44579170042308"
"CCDC163","3.45159558916579"
"NUP155","1.72660779331717"
"GTF2A1-AS1","2.32724809469104"
"C3orf52","0.297311405349716"
"PPP1R26-AS1","0.105065070440331"
"CYP4F35P","5.04365440521321"
"LINC01018","4.80451146876188"
"SIRPB2","1.4015432831764"
"DHX36","1.8442474103406"
"EXOSC1","2.16551038610012"
"KRBA2","6.9757127817848"
"BAHCC1","2.11474508262305"
"HCG27","0.5038960873417"
"PAK2","1.94789974962782"
"TRPC5","3.70099374235993"
"ZNF611","0.146614904961292"
"CACNA1G-AS1","0.704245246410555"
"ZPR1","2.741614308459"
"NUP153-AS1","1.20338803599788"
"LINC02977","0.378032783843706"
"ELFN2","5.78654767397287"
"LINC00567","16.6545907683611"
"DUBR","4.60653466068629"
"LINC01530","1.82231248264223"
"FBXO9","2.18518836923732"
"AP1AR-DT","3.21326146175128"
"LEKR1","0.828204585767522"
"OPRD1","4.52101394481861"
"TMEM167B-DT","7.09006060416243"
"MVP-DT","11.5993369369369"
"RRP12","3.25402636050827"
"LINC02603","0.918965805079517"
"ZNF546","5.12158870744534"
"SPATA19","2.18204419086627"
"FAM87A","0.569448806925375"
"KAT6A","2.94837191368284"
"LINC00910","22.3036802026082"
"PDCL","1.60005897420411"
"INHBA-AS1","0.315128151395629"
"MPV17L","1.7978688273718"
"RAB6A","8.55686431152521"
"RNU6-322P","0.149396923196912"
"CLEC4GP1","8.75336989296176"
"LINC02273","2.78686350031715"
"ST7-OT4","17.7361557562602"
"LINC01419","1.16132469364432"
"FBXO22","1.47506104784701"
"TWF2-DT","1.61411041206144"
"LINC01013","3.96770482580255"
"LCE1E","1.49626832985862"
"SNORD27","2.34676388362063"
"ACAT1","10.156175696668"
"FMN2","0.0598856718437073"
"LINC01730","5.81014240142072"
"PICSAR","0.762979388495767"
"CT83","1.00685452454272"
"ZC3H12D","1.73550926154084"
"LACTB2-AS1","0.180027453671929"
"SKIDA1","6.02063706043215"
"KIAA0895L","2.84292731229675"
"PCAT18","2.93627462085238"
"APELA","0.11517526185679"
"LINC00032","0.165688652253823"
"SPATA41","1.73152956873475"
"FAM234B","2.3468530656194"
"MCFD2","0.600242981505436"
"ANKRD18A","2.13041102828589"
"SOCS2-AS1","7.37455711314796"
"LINC02241","0.29052418829052"
"LINC02997","3.35982633436415"
"SRGAP3-AS2","5.74520690862578"
"MAPK10-AS1","12.8261944190415"
"MILIP","3.05512192345932"
"HISLA","14.2374822276091"
"TRAPPC13","1.75680471819662"
"LINC01635","0.699152840715467"
"SPATA45","3.463527208996"
"PRR14","1.31555277294538"
"HMGN3-AS1","0.365554200029696"
"CC2D2A","3.05223081821507"
"LINC02754","1.50078934117231"
"TRRAP","6.82747514227035"
"SMCO1","5.7992502614923"
"FLJ38576","0.996841398841901"
"IL21R-AS1","0.626685301042087"
"SMC2","1.89297849961775"
"D21S2088E","39.2453138755215"
"MEIS1","1.34445965958027"
"SEPSECS-AS1","1.06940733814231"
"CHIC1","12.275187742846"
"PROX1-AS1","0.485266965847453"
"LINC01366","0.74435473837244"
"GIHCG","2.6421972463645"
"SLC35G2","0.190270560207309"
"LINC01583","8.93453232403678"
"CBR3-AS1","13.5416656946771"
"LRRC25","2.34391083250057"
"MIR137HG","0.129373152029782"
"NAA35","0.239622218332203"
"SPIRE1","0.980073415551377"
"ARIH2OS","0.872131392139197"
"MRNIP-DT","1.67191020329122"
"RNF130","2.26612160233232"
"GAU1","0.947784126570103"
"C5orf64-AS1","2.95888058906254"
"RB1-DT","1.78842288227782"
"ACVR2B","0.529655221533603"
"SPATA31E1","5.22459761987902"
"LINC01093","2.61973973702179"
"AQP12B","5.8035605774442"
"NFE2L1-DT","1.67611521640778"
"C16orf54","1.78729695585342"
"LINC02458","0.459698788218979"
"USF3","0.128576821442054"
"GPR12","2.51914754988462"
"LINC01936","3.66086329193111"
"GBP6","3.51317165396488"
"LINC02912","39.3995155909638"
"HDAC2-AS2","0.662289681053386"
"LINC02860","1.41997775755738"
"DMGDH","18.8995638087491"
"PIK3CD-AS1","1.19108470205101"
"LINC00184","0.159687811820763"
"LINC00892","3.12915143278268"
"JAZF1-AS1","3.86515607130052"
"CSNK1A1P1","0.310302852089608"
"GRTP1-AS1","0.0275406687454807"
"TENM3","0.600954478707783"
"LINC02318","37.0215707574454"
"ZNF333","2.65435904259251"
"GS1-24F4.2","10.2862767123437"
"TMEM14B-DT","0.0985773910998766"
"TMEM221","7.18840419526868"
"GRAPLDR","13.4900874072849"
"ZKSCAN2-DT","0.281138525519152"
"PHKA2","1.65413989649486"
"LINC01968","1.12979257357838"
"INO80C","1.27721701514059"
"LINC01537","2.34447264380833"
"LINC02656","1.35384175716502"
"KIFC3","3.53275336406637"
"NALT1","2.11146192604692"
"ALDH1L1-AS2","8.27330112929734"
"MIR3945HG","2.13801355292679"
"LINC01800","0.0503018243333698"
"LINC02223","0.655886467645176"
"SLC38A4-AS1","1.99611901231474"
"FAM170B","1.53447399314125"
"LINC01410","1.92715563412786"
"LINC01490","0.437777668112196"
"PCAT7","10.3219056402658"
"LCN6","2.23256713028496"
"TDH-AS1","0.495077852660934"
"LZTS1-AS1","1.81283624068699"
"ZNF12","0.795335702444358"
"SAMHD1","8.44098867425316"
"CDKN2B-AS1","0.417111169657604"
"H3-7","4.71959357644121"
"GPATCH11","1.32994544700904"
"MIR99AHG","0.0917443549108883"
"MRTFA","2.50630525116719"
"TIMM17B","3.80584395671792"
"HDHD5-AS1","10.4206068836806"
"SLC38A2-AS1","6.1896610399347"
"LINC01186","2.33685978696471"
"RUVBL2","2.21248475981468"
"DDX42","1.59042556692165"
"SYT7","9.47366746537548"
"ZFHX4-AS1","0.185431740485192"
"FLRT2-AS1","0.269466414360827"
"BTG1","2.32877108914845"
"SLC25A34","1.94463997209593"
"LIFR-AS1","0.413321951828651"
"LINC00645","1.06171527079443"
"CHCHD2","1.87997499143779"
"PDXDC1","1.86201194827903"
"TMTC3","1.63341041226216"
"DNAJC13","5.77244235445"
"RPS20","3.71490779026184"
"NKAPD1","2.43416367303208"
"FCN1","1.88897352661987"
"RTP5","1.85958514531615"
"CYB5R1","0.389425596422153"
"VPS37C","2.37912195649675"
"PAIP2","1.97746544795467"
"LINC00958","1.16452462282949"
"RAD51-AS1","1.01076102376801"
"SLC25A25-AS1","1.28680511527935"
"PHF21B","0.381246341333617"
"CCDC144NL-AS1","0.0770524782352329"
"DLX1","1.28356004946534"
"SYDE2","1.15994185250509"
"WDFY2","2.92918845797429"
"NEDD1","1.94868010638588"
"ABHD1","0.542012846470711"
"LINC00937","1.32424152663363"
"ARL5C","1.77119375510796"
"MKLN1","2.73951595609394"
"TRDN-AS1","2.4067306309234"
"LRRC77P","0.147132925897632"
"SHPRH","1.71398373256109"
"SPAG16","0.992228537912832"
"PPP4R1L","4.48506710699013"
"GALNT14","2.91297945311227"
"LDLRAD4-AS1","2.6031484606664"
"LINC02770","1.01560735328135"
"LINC00523","1.75198162826876"
"ZNF713","1.07298584699136"
"CSTF3-DT","0.455333204799601"
"RAD21-AS1","0.762182757507265"
"DNAAF3-AS1","1.06222558349614"
"HCP5B","0.539503086918037"
"AHCTF1P1","1.17831625323245"
"GDPD1","0.326348506771125"
"SNAI3","0.958846427194478"
"LINC01293","0.498734267543195"
"RETREG1-AS1","3.80043520614135"
"CELF2-AS1","12.5557885807197"
"LINC02995","0.441624464681545"
"MGST2","2.65250503165019"
"TMEM44","1.70481398025599"
"LINC02874","22.6512517790896"
"LINC02685","4.63083123604808"
"TMEM95","2.58599866343953"
"GPM6A-DT","5.50908028221935"
"CTCF-DT","1.09034057872404"
"FSIP2-AS2","3.14419783169121"
"RIPPLY1","1.9246611753884"
"TMCO4","1.45095862334002"
"HM13-IT1","1.10624011879197"
"LINC02123","5.73374616055889"
"FKBP4","3.79916174452598"
"HIP1","1.76820978137985"
"C1RL-AS1","12.1013901540655"
"PCDH15","4.74748742489984"
"LINC01289","2.75743366454542"
"ITGA1","2.1477421738595"
"LINC00997","0.539084994331174"
"LINC00663","5.79831123865561"
"KLHL6","2.74299935790965"
"DPH6","0.0281450689258558"
"ECI2-DT","4.21827575547934"
"LINC00298","0.783590127850888"
"PTPRD-AS1","0.199604921577836"
"CFAP54","1.39732343838639"
"NKPD1","1.70614731073636"
"CLRN1-AS1","2.02273828841169"
"CLTA","2.0619025027339"
"LINGO3","1.27075478091355"
"PRR7-AS1","2.32476981805503"
"PLIN5","0.286818268989629"
"SAP30-DT","1.28720991429001"
"TSPAN10","17.3381591813395"
"LINC00705","1.28751095514032"
"SAMD11","2.23258932753512"
"LINC02282","10.518588174257"
"HIVEP1","1.23837907179182"
"LCNL1","1.8582304030849"
"CPXCR1","0.0922722201561919"
"METTL14-DT","1.25338519645978"
"MRGPRF-AS1","0.725958702960151"
"AWAT1","0.98911047212689"
"ARHGEF7-IT1","0.19456464299117"
"LINC01996","0.720120787131109"
"LINC00636","0.0598199498117942"
"DLGAP1-AS3","2.63162287061474"
"GRAPL","3.68869283165748"
"NFE4","1.26973088656212"
"LCE1B","3.83711603000898"
"ALG14-AS1","1.84245192923038"
"FGF13-AS1","0.674542156793689"
"GRK4","1.78087089924952"
"LINC00382","4.1698744540987"
"LINC01644","1.56581985414224"
"MYO18A","1.37492502229067"
"OBSCN-AS1","10.5550456499686"
"LINC01333","4.70587971616709"
"LINC02339","4.07819795283132"
"LINC01842","4.33100816554342"
"LINC01357","1.02024529532617"
"PRDX5","1.62626411061385"
"LINC02683","0.984083390734428"
"LINC02846","2.08721916813609"
"CRYZL1","1.64992717902756"
"MRAP-AS1","12.3655997138465"
"TEX49","1.56925767068399"
"CATIP-AS1","1.45616728160508"
"ATP8A1-DT","1.0034300465576"
"C21orf91-OT1","1.88256616399842"
"METTL21EP","13.5408876377743"
"WHAMMP1","1.97281099496838"
"SCPEP1","1.82424788953719"
"SIAH3","0.697147204260175"
"LINC01127","10.2386777115429"
"ITGAD","1.09931776567428"
"LINC01153","0.0309905266774653"
"VSTM2A-OT1","0.556006547786924"
"TRHDE-AS1","2.732952627933"
"LYRM9","2.17650528732867"
"GNAO1-DT","6.68531820253682"
"TMPRSS11B","2.12870054451516"
"EDRF1-DT","2.62430092869084"
"P4HA3","8.49103021593248"
"LINC02119","1.40012225686167"
"LINC02250","0.0356698646755499"
"IL12A-AS1","3.53891443565462"
"HEATR4","2.00066825775656"
"NEXN-AS1","7.54228057741803"
"GLIS3-AS2","7.54441735616541"
"LINC01854","10.0152845992378"
"DNAJC9","4.52419878652321"
"TOP1MT","9.26114254945189"
"LINC01527","14.8591635283986"
"LINC00996","1.09994771567285"
"HCG22","2.4736023423918"
"RPSAP58","0.863859245364958"
"DYRK3","1.40536174129305"
"GOLGA6L2","0.623309819061683"
"SDAD1-AS1","4.24456562778709"
"TMEM252-DT","0.735131072149726"
"PRSS40A","0.0695218507760679"
"TMEM132D-AS2","1.3138287070191"
"LINC00944","0.525658580004924"
"ARHGAP22","0.386922188801539"
"LINC02433","1.81718921413068"
"MINDY2-DT","4.53012431798776"
"C19orf84","3.18129211862551"
"LINC01029","0.665761045987376"
"LINC01241","4.53279507087211"
"FAM217A","4.36185086272573"
"ING2-DT","2.88348503962844"
"TEX26-AS1","2.60383225470125"
"QKILA","0.361731047933864"
"LINC00840","0.636196562304193"
"ZNF107","4.93424427914629"
"ARHGAP26-AS1","0.52226464137763"
"SKAP1-AS2","2.01221061803396"
"LINC01520","28.2819068542819"
"KIAA0895LP1","0.962366969515726"
"LINC00112","0.877527145102914"
"SLC17A1","0.111659510519536"
"KRTAP10-11","3.82015803113503"
"RNU1-129P","1.77983599787623"
"LINC02171","2.22574155764074"
"DPY19L1","0.162560417184923"
"DPY19L1P2","0.700104587653492"
"GFI1B","0.120191536863519"
"ZNF169","1.40919753387666"
"FOSL2-AS1","0.439037202210451"
"PCOLCE-AS1","2.04588331198323"
"SACS-AS1","0.996358813412245"
"PGD","6.16677146465314"
"SLC25A3P1","18.914269787611"
"HECW1-IT1","0.220976803970026"
"LINC01917","20.7800667566454"
"LINC00556","2.04921020064119"
"LDOC1","7.10437825033354"
"PRKCQ-AS1","1.27877252576429"
"LINC01425","0.729627924313184"
"ZNF451-AS1","6.50682927264455"
"LINC01703","4.99721388616326"
"ZNF81","8.56644764103475"
"AGO2","1.66299004373524"
"LINC01732","1.89112893590244"
"RARS2","1.6138338137097"
"NAV2-IT1","1.05325494195492"
"LINC02192","0.956651074561876"
"LINC00691","0.760083627001662"
"LINC02226","0.910511704950384"
"LINC01638","0.074734233352899"
"LINC02624","2.08785520092362"
"LINC01254","0.529138653665213"
"LINC02367","3.11228197674419"
"LINC01538","0.221857832064475"
"LINC01209","0.817397792107654"
"SLC22A25","2.56304009551678"
"LINC01091","0.135854057814962"
"LINC00616","0.137967064634596"
"TBC1D22A-AS1","0.215241586795338"
"JAKMIP2-AS1","3.03975847528484"
"ADGRF5-AS1","1.94147949007025"
"SLC7A14-AS1","1.45415564855199"
"AHI1-DT","2.88157613249425"
"ADARB2-AS1","1.75390575885612"
"LINC02544","1.75622775800712"
"CATSPER2","2.28979643520417"
"DEFB108C","1.27214249518248"
"GOLGA6L22","3.95511986707809"
"AMZ1","1.0053722420399"
"GVQW3","0.16640323248416"
"LINC02225","3.70299561133507"
"LINC02632","0.657066437100615"
"ITPRID2-DT","0.653071478151383"
"LINC00485","0.0755925226834931"
"LINC02179","0.760523960714347"
"LINC02431","0.541330433418505"
"CASC11","4.79081272348868"
"TMEM105","2.48397613479293"
"LINC01581","4.16474511460394"
"DNM1P35","3.65107265001555"
"LINC01019","24.4164028776978"
"LL22NC03-63E9.3","2.14157694539359"
"LINC02421","0.333044404302931"
"LINC02577","0.885837124299876"
"LINC01516","18.1259309261936"
"HOXC-AS3","0.710437494887416"
"LINC01613","4.67054763871678"
"LEMD1-AS1","11.4959690687726"
"LINC00561","14.4045644748547"
"LINC00536","2.88381916623364"
"MIR4290HG","1.72749574985474"
"LINC01692","0.166570090023228"
"LINC02347","1.74290805760247"
"LINC01069","2.57398761380333"
"MAGI1-IT1","1.32009597348743"
"LINC02355","1.04185363737969"
"STRC","2.20872411084232"
"LINC01654","0.41950067099083"
"OTX2-AS1","0.511274781040644"
"LINC00242","0.218451540881958"
"MIR3663HG","0.0546920573324154"
"DSG4","0.509946186100613"
"LINC01036","1.46850701444028"
"ATP13A5","2.89648083711761"
"CYMP-AS1","1.979337677168"
"DNASE1L3","0.225405119745544"
"LINC01416","1.96728885853807"
"NUDT16-DT","6.39039540165948"
"LINC01204","1.73859516130186"
"ADGB-DT","1.09964391277027"
"ZNF660","0.760357243056205"
"LINC00540","0.883357642533979"
"MIR2052HG","5.58395455616089"
"PACRG-AS1","8.55577951988961"
"LINC01777","0.382006241916504"
"NXPE1","0.28380168488345"
"LINC02097","0.599278505475628"
"STAU2-AS1","3.61110393023637"
"KIAA1755","0.635930970307081"
"LINC01505","2.44992581805441"
"LINC01180","0.5967673773728"
"LINC01845","4.12172857450904"
"LINC00880","0.280407564608905"
"SOHLH1","2.32216374838926"
"LINC01998","0.888668906042607"
"LINC01222","2.36611049530366"
"CLMAT3","0.897478930278376"
"LINC01242","0.610825438940688"
"GRM8-AS1","2.07285004077382"
"SMIM14-DT","0.555791839118401"
"MED15P9","0.989978902953586"
"MARCHF10-DT","0.229995028136229"
"LINC01148","0.806406040981659"
"LINC02753","14.9928429144853"
"LINC02493","0.957691980610596"
"LINC01924","1.08123355018126"
"DTD1-AS1","2.22560402684564"
"NCKAP5-AS1","0.935141881617077"
"LINC02728","1.37406020950643"
"CPEB2-DT","0.168223015046425"
"LINC02060","5.8366772616735"
"LINC01706","0.153915930482564"
"CASC6","1.02983295345489"
"LINC00560","0.4987387917576"
"LINC01700","4.22918250595142"
"DGAT2-DT","1.36872380523755"
"BARX1-DT","0.843496284708643"
"FFAR1","3.3606137580844"
"LINC01649","9.23286850298531"
"LINC01566","1.39409494501059"
"LINC02047","8.22808815491528"
"CCDC65","5.15655300477863"
"LINC02070","1.43977326405291"
"LINC01514","1.18101916268305"
"LINC02405","0.422399075209785"
"PLCH1-AS1","2.87003499492009"
"DACT3-AS1","1.52588049927662"
"LINC02825","5.78627791344258"
"OGFRP1","4.37888849666858"
"FZD4-DT","0.535598306332842"
"LINC00343","1.41849010086496"
"LINC02402","0.289553147292905"
"EPN2-AS1","1.29479850677547"
"FGD5-AS1","0.557502788143954"
"WARS2-AS1","12.4624916648144"
"MYOCD-AS1","1.00083484068457"
"LINC00970","1.24875464035283"
"PRKG1-AS1","0.564493150300376"
"LINC02530","0.948041484910531"
"LINC01098","2.00073300938615"
"LINC02043","0.666216530574426"
"LINC02199","0.866874984098642"
"LINC02620","13.1184506520872"
"SLC25A53","7.63259356498555"
"GSK3B-DT","0.0569853224388664"
"NBEAL1","2.38917150729374"
"CNTFR-AS1","3.26904081380945"
"LINC02763","2.75655798837318"
"ZNF426-DT","0.119623504163848"
"GTF2IRD2","1.96092862287264"
"SLC6A12-AS1","0.238353300079594"
"LINC02549","3.6271915044015"
"SLC8A1","0.055344302453382"
"DPP10-AS3","0.411720777920102"
"LINGO1-AS2","2.90710778350401"
"GOLM2","0.485937053464443"
"LINC02112","1.12187979183123"
"TAL1","14.6283214517174"
"BECN1","1.93816422252568"
"PSMG3-AS1","1.02952354141741"
"SNHG10","6.59898172670214"
"LINC02204","1.28935675348274"
"PRICKLE2-AS3","40.4345873593023"
"LINC01722","7.35272198351185"
"TTLL7-IT1","2.55743052017886"
"LINC02487","0.321814979155415"
"LINC00326","0.289081144209418"
"LRRC52-AS1","0.441463732256804"
"ATP11A-AS1","1.8444660398172"
"TTBK2-AS1","1.07131207167196"
"C12orf40","0.132396131805158"
"LINC02029","0.595864145416078"
"CD81-AS1","0.774576783092733"
"LINC00642","0.175071165221332"
"LINC01647","2.74337333729038"
"LINC02933","2.34264471738883"
"DDX59-AS1","2.37774749590422"
"LINC00702","0.553210626223675"
"MUC4","8.03657562763389"
"LINC01393","1.29427335889038"
"LINC02065","0.882918826924933"
"NUDT17","1.98214535485495"
"PKD1L2","0.226956116462267"
"LY6E-DT","1.5553251948242"
"LINC01981","1.56967419216777"
"SIGLEC16","0.502454505104305"
"LINC01592","0.235465828166172"
"TMEM273","1.80827927411406"
"EGLN1","9.03123840617348"
"CYREN","2.60821982620519"
"LINC02848","0.743777099339729"
"ANKUB1","0.215953961719376"
"CHFR","2.65354362762171"
"SLC5A12","0.195484332904541"
"DNM1P51","1.56570511202431"
"FLNB-AS1","0.267462401527811"
"C1orf167","1.32026880135193"
"DAAM2-AS1","1.62383539764809"
"LINC00838","3.03652880880282"
"C14orf39","3.51210646003184"
"MYOZ3","11.3563221280768"
"DOCK4-AS1","1.17543208378249"
"NT5DC4","0.0999083522904058"
"RAD9A","3.13718669789753"
"LINC00163","1.50912646675359"
"BMP2K-DT","1.21728228216004"
"LIPC-AS1","0.601697077963506"
"P4HA3-AS1","1.27341157356195"
"LINC01788","4.55030871736988"
"RDUR","5.56991631167806"
"SCTR-AS1","26.1203440902553"
"PPP4R3C","8.10189624911792"
"LINC02955","0.680103503247238"
"TRIQK","0.294298811342845"
"LINC03021","0.656397705830702"
"LINC00424","0.0491454511288121"
"LINC01359","0.985325907618541"
"LINC01494","21.6956854352573"
"CHL1-AS1","1.61586283984666"
"ZNF90","0.136512661401036"
"FOXP2","1.01274015666203"
"LINC02670","3.04477525963232"
"LINC01526","1.24812742246142"
"DEFB122","0.413358323394105"
"LINC00555","15.414539047588"
"PIK3CA-DT","0.375484494746271"
"DCAF4L1","2.91950938859334"
"ZNF491","1.31276269851109"
"LINC01107","1.33006506483944"
"ZBTB44-DT","7.36829311749135"
"LINC00951","1.04745092004309"
"LINC01922","9.49652019189621"
"LINC02297","0.0685398248082569"
"KAT6B","3.36251703140603"
"SLC7A11-AS1","0.599550761355029"
"CNGA4","0.669973073007355"
"LINC02798","0.594234961150371"
"ANKRD30BP1","0.362410494840421"
"ANKRD30B","0.241002009730761"
"C8orf34","0.161256821321889"
"LINC01579","0.2328281906153"
"BCORP1","20.176255783555"
"FAM186A","0.64797266961086"
"FAM169B","1.87231603146078"
"NAV2-AS5","0.974722269757176"
"PDK4","26.3069437700961"
"LINC01122","1.01967382689182"
"OR7D2","2.10093882357389"
"LINC01725","16.1454189440291"
"LINC00664","18.5304431225755"
"TRAPPC2","8.35298187157621"
"LDHAL6CP","0.242842509044941"
"LINC02915","14.8201940393888"
"SV2C","4.97440142343248"
"HLA-F-AS1","0.0819303634945694"
"ZNF501","6.68163965888441"
"CPLANE1","0.120036146020802"
"PCDH10-DT","0.206222024429087"
"SLC8A3","0.193772503420835"
"PRDM10-DT","5.26949216215293"
"SPOCD1","21.8444585217814"
"FLNB","1.7469669634877"
"RNF32-DT","0.126183938668987"
"CARS1-AS1","14.0974209931452"
"SSBP1","0.49217961188008"
"CLVS2","0.526050420168067"
"ZNF391","2.67319773417587"
"LINC01920","2.9976222595328"
"TCEANC2","1.28992701350002"
"EBF2","48.2642639693607"
"LINC00659","1.52953743795751"
"MIR6788","0.949697436247235"
"THEM5","11.4586731283882"
"TMEM108-AS1","3.9144898134657"
"LINC01343","0.635004061622654"
"SMPDL3A","0.569079498447145"
"LINC01877","0.400867726288582"
"THSD4-AS1","0.779729549594917"
"LINC02260","0.957549569125164"
"LINC01409","2.73431267906297"
"LINC01271","6.36270019842676"
"LINC02837","0.867553000579778"
"LINC01720","3.73662513787863"
"TRAF3IP2-AS1","11.4845309579146"
"RNASE11-AS1","8.31968267771734"
"LINC01756","2.67453382006794"
"LINC00437","1.66098182211383"
"LINC02150","11.0770719874987"
"DLG5-AS1","23.5894905958153"
"LINC01121","0.993432850288373"
"EPCAM-DT","6.29528205007141"
"LINC02709","0.809466961355281"
"SLC25A48-AS1","1.88082007506199"
"NME9","3.04592338952852"
"LINC02135","0.0904050420168067"
"FRYL","1.00802999862735"
"KRT40","108.014988921024"
"LINC01689","18.3592065181281"
"SAMD12","1.28940090413162"
"KIF6","9.19739370927671"
"MARCHF11-DT","2.61362557540025"
"ZSCAN1","2.59972587404558"
"SCUBE1-AS1","1.20568146425907"
"LINC02139","1.98424207522969"
"LINC02833","6.43347731156256"
"LINC02806","1.23259665824752"
"KRTAP5-AS1","1.31993911719939"
"LINC01097","9.02033703806022"
"GCSIR","0.863796417034308"
"FGF10-AS1","10.0902837489252"
"TMX4-AS1","3.02835749769889"
"IGF2BP2-AS1","6.95061217090379"
"FOXN4","2.81292743396381"
"NALF1-IT1","0.883578451830459"
"LINC02481","0.673035661438295"
"ADAMTS16-DT","1.43317778432721"
"KIF5C-AS1","1.02745550283021"
"LRRC8C","2.4916431788847"
"LINC02800","3.03533465621193"
"LINC00299","1.07369540941056"
"SOD1-DT","1.65975823838416"
"LINC01676","2.0688936771358"
"LINC02254","1.45630637657621"
"PRR20B","0.699725786288149"
