"Gene_Symbol","Tabuchi2011h"
"SEPHS2","0.740351725805894"
"RPL31","1.50782984340313"
"UBA1","1.32461131509798"
"ABLIM1","1.38611391833487"
"ALDOA","1.09125465010494"
"PPIB","1.10851752335477"
"SERP1","1.74322930812527"
"ACTA2","1.52533413971853"
"PPT1","1.04976471045775"
"PDHA1","1.34850544743458"
"ANXA6","1.40035904340578"
"SERPING1","1.26037684678169"
"HIF1A","1.45996381902487"
"TRIM28","0.905910914162773"
"SNX17","0.988218898353716"
"IPO7","0.993487651729318"
"RBM14-RBM4","2.17024450828238"
"CKAP4","0.767187996253263"
"AARS1","1.0708011412817"
"PEDS1-UBE2V1","1.2293856438784"
"RNPEP","0.930901507345455"
"SSR4","1.08352947056038"
"CD9","1.07827295239508"
"HADHB","1.14519189730457"
"TXNIP","5.88555837129398"
"ANXA1","3.03311757720929"
"PAICSP4","1.21255064322668"
"JUP","0.93137187850923"
"EIF1AX","0.725947591906355"
"YWHAH","0.970884705050157"
"DSTN","1.26237339673123"
"TAF7","1.91325847326671"
"EIF5B","0.6144392572205"
"CD99","1.29847649056923"
"LDHB","1.22860039754598"
"HNRNPH1","0.387698846711304"
"BLCAP","1.01870137351778"
"HADH","1.39980782580549"
"PFKP","0.727604231285838"
"GNAI2","1.09519310263375"
"TGM2","0.280585555972953"
"ANP32A","1.33659529441895"
"DUSP1","14.4746910646388"
"RAB6A","8.49684887169277"
"RPS18","1.04634271221557"
"PLD3","1.01787067604686"
"GOLGB1","1.29248209541022"
"STOM","1.2827430145612"
"RCN1","1.02326493644"
"PABPC4","0.896304362621657"
"CYC1","1.0583061908413"
"PSMC2","1.2566239143993"
"MMP2","1.4316715542522"
"SF3B1","1.39379370103378"
"SMARCC1","1.01974651702786"
"SNU13","1.35894709424365"
"TM9SF2","1.30175811431717"
"SYNGR2","1.29702278490384"
"BCLAF1","1.01263572541141"
"ATP6V1B2","2.54835525401107"
"RBBP7","0.997980159857685"
"SDHA","1.0184698670488"
"RPS29","1.14794339815477"
"DAP","1.03276868661339"
"ARF4","2.02189384167742"
"USP9X","1.26074929074567"
"LGALS1","1.25709271349347"
"GPX4","1.13412309598697"
"THBS1","22.1959503445438"
"CSE1L","1.53730633853315"
"CPE","11.2472953829456"
"COX8A","1.36048982970384"
"PGRMC1","1.264104800182"
"ITGB5","1.63177468766153"
"MGAT1","1.71925521910852"
"ACLY","0.868187126965089"
"CDH1","0.526529322646803"
"HNRNPH2","1.31646643233129"
"PJA2","0.890104707417511"
"ECHS1","1.26427596004874"
"PLP2","1.14654478100561"
"HLA-DPB1","3.20319117040812"
"SSB","1.1539641151913"
"RAB5C","2.0427894596312"
"EIF2S1","0.718741255550824"
"TIMP3","0.302303864291267"
"RPL4","1.06852963967454"
"NMT1","1.42432001382029"
"YBX3","0.50730743618202"
"IGFBP7","0.989557627895383"
"PUM1","1.60517797556951"
"BHLHE40","0.868689029017703"
"ATP6V0E1","1.61383715599172"
"NUDCP2","2.22543541900468"
"TERF2IP","1.58076831402396"
"TMX2","1.20096596813818"
"ARCN1","1.4814198722709"
"FBXO7","1.47511065019723"
"GNAI3","1.72755582307159"
"CHD4","0.850937959481729"
"HTRA1","2.47077308539862"
"PITPNA","1.33286548301226"
"IDH1","1.25303022341329"
"SLC7A5","1.38150057582955"
"PSMD1","1.29877236450565"
"CREG1","1.1234311574328"
"PCNA","1.0466254576971"
"RRBP1","0.670736886158997"
"TNFAIP1","0.336515154618762"
"HDAC1","1.20337900293004"
"DDX3X","1.91884184115869"
"LGMN","0.0908266171568421"
"PPP1R7","0.993263338845233"
"PLS3","8.05088938119717"
"ERP29","1.1639232794081"
"SRRM1","1.15819448366751"
"NDUFB8","1.26085413423066"
"ARIH2","1.00563596721396"
"PSMD13","1.19766127102272"
"ILK","1.18426917002983"
"BTG2","2.00977142961902"
"SPCS2P4","1.56940103398793"
"DDX1","1.34307873540867"
"ATP1B1","2.15622826548154"
"RAF1","1.18401796463426"
"SREBF2","0.781444521570027"
"SLC2A1","0.700719728192035"
"PSMC4","1.32563369103325"
"CDIPT","1.38371246964097"
"RPS6","1.08268975387115"
"COX7A2L","1.48033485831996"
"SYPL1","1.4073787388342"
"BGN","10.5546721541484"
"TXNRD1","1.35393346081416"
"PSMC3","1.17730255329276"
"RALY","1.18895890172294"
"AKR1B1","0.0924136748636157"
"SRP9P1","1.14975886746636"
"FDPS","0.977962509058621"
"RAB5B","0.783763657118008"
"HNRNPAB","1.03213635141995"
"ADRM1","1.26316806984721"
"APEH","0.859940498326515"
"MKRN1","1.7185301700974"
"SDC1","0.359855480752045"
"TOP2A","0.977353936514138"
"PPIAP22","1.13788700714475"
"WSB1","3.55521324060919"
"MOB1A","1.8188143456051"
"ANXA4","1.38918299876834"
"EIF4A3","1.12727297095355"
"NDUFA5","1.31482094184746"
"ANP32B","1.26454895148281"
"SEPTIN11","0.129978195844018"
"SH3BGRL","1.2661406809492"
"ENO2","2.68017883031368"
"STK25","0.907506895949058"
"IFITM2","1.00032725963689"
"ATP5F1B","1.22571494838222"
"EBNA1BP2","0.914291049926519"
"CCT6A","1.6499278252697"
"ETS2","2.06316139709536"
"RARS1","1.04221630983391"
"STAT6","0.861095313971812"
"VAMP3","1.32319038013151"
"ENC1","3.01942042413012"
"SNRPC","1.29152523136923"
"UBE2D2","1.4157956089055"
"ADIPOR2","2.29924390860849"
"GRHPR","1.53291089354945"
"SLC9A3R1","1.42756690822989"
"FLOT2","1.30815169223952"
"YME1L1","1.31753814610203"
"BAZ2A","0.652601316300104"
"SF3A1","1.34385870138084"
"COPB1","1.45665582147348"
"TMEM109","0.870096866040631"
"IVNS1ABP","1.17736943760075"
"OAZ2","1.65510980063886"
"ZFP36L2","0.395168981158949"
"CUL3","2.62749825184544"
"PPP2CB","4.17711314817348"
"HNRNPF","1.10867866529761"
"TPD52L2","1.45706210018617"
"CRTAP","1.33776575457408"
"DHX15","1.25449033953865"
"UCHL1","0.0914331116965667"
"PSMD3","1.1470068676258"
"ITGA5","0.786596196712176"
"TRAP1","1.23028075097257"
"RBM5","2.07565288014791"
"SGTA","1.24042118902651"
"PHGDH","1.2898820677346"
"TRAM1","1.63054050584157"
"PSMB3","1.27725917426112"
"GRK2","0.431159677885686"
"MGST3","1.57543267848586"
"PSMB2","0.726556254403288"
"RPL36A","1.29099768352105"
"PPP1CB","0.661788410753394"
"PLEKHB2","1.76761053500234"
"GSS","1.27695887415548"
"SOX4","1.25661483947827"
"WDR77","0.851018913888433"
"MIR8075","1.21106312168125"
"ALDH2","2.17201068156396"
"VIM","1.1801043744442"
"DPYSL3","2.65630519454369"
"CAT","1.22933702070409"
"PTDSS1","0.928431221943435"
"TTC1","1.64332664233258"
"EIF4EP2","1.20294932298754"
"EIF4E","0.547042399172699"
"COL6A3","1.21453197706553"
"DDX23","0.780094193161211"
"COX6B1","1.04935453617632"
"ATP6AP2","1.57240324597957"
"CNN3","0.181733894407417"
"TIA1","1.64982401665446"
"LINC02637","1.47507832442872"
"NPEPPS","0.747766184292748"
"BUB3","1.53046833020389"
"MAPKAPK2","1.62094475599017"
"SCRN1","0.620362001377541"
"TALDO1","1.03994930877549"
"JUN","2.20205272739078"
"NQO1","0.99165025432283"
"PYGO2","1.78777573075848"
"VBP1","1.34634489334445"
"JUNB","0.844064863455836"
"RRM1","1.63506547463339"
"SUPT5H","1.48066760695816"
"PYGB","0.832077192832317"
"SUPT4H1","1.71167137181096"
"RCN2","0.787348964294277"
"PPIF","1.14777381930158"
"AHSA1","2.63676837756026"
"RPL41P2","1.02265277312533"
"PUM2","1.18582427471539"
"MYH11","1.00569442535394"
"NFKBIA","1.24480182935907"
"TSN","1.49765362077681"
"LAMB1","3.89177201153249"
"TGFBI","7.35874387658569"
"PFDN1","1.73900441494804"
"IGFBP4","1.04364766657911"
"AAMP","1.15292152976584"
"TOMM70","1.36000184953382"
"SRM","0.900759806567618"
"CBX1","1.14110245279401"
"GRSF1","0.98101060877074"
"NCBP2","1.51411154483717"
"SNRPN","1.29339479186466"
"UBE2N","1.29985428380904"
"APOD","2.52173073208422"
"ARF5","1.66494120574877"
"ATP6V1F","1.11840718131948"
"EIF4A1P10","0.973981674362445"
"ZFP36","1.46536007859426"
"UBL3","0.996719434110293"
"DUSP3","0.744174382802819"
"ZNHIT1","1.53352437967536"
"PABPN1P1","1.30646552158026"
"KDM5B","0.125177627185444"
"LAMP1","1.28605702225939"
"MCM3","0.983016940615884"
"CLIC4","2.00329256610751"
"CLSTN1","0.567865528312648"
"SORD","1.25961258361258"
"FSCN1","2.32597225288713"
"GOLGA4","1.91307025370471"
"UQCRQ","1.54051007228479"
"SAMM50","1.35680555269862"
"DCTD","1.37074963398014"
"ETF1","1.31502810027361"
"SNW1","1.26305382909897"
"GLB1","1.08398965118884"
"NME1-NME2","1.22507111070331"
"PODXL","0.559601929027402"
"FAT1","1.67738653036112"
"TMX4","1.15112504914376"
"SEC23B","1.48875259436014"
"DDX39A","1.08208736900396"
"IRAK1","0.746892648680424"
"TXNL1","1.30394245803186"
"ANXA2","1.22865354122622"
"NISCH","1.50412246096953"
"ZC3H15","0.790049515467455"
"PPP4R1","1.09946356294905"
"KRT18","0.296479848248645"
"COX7A2","1.42958411212032"
"INPPL1","0.907917163154799"
"OAT","1.133784761674"
"PHB2","0.981085760134808"
"IFITM1","1.34310373934329"
"PPP1R12A","0.664206992760141"
"CNN2","1.32115223481972"
"PWP1","1.00378899887232"
"ICMT","1.6945641365595"
"RUVBL1","1.03859396680199"
"MBTPS1","0.63634398340653"
"NBL1","0.224287388514789"
"SND1","1.30802216690969"
"DARS1","1.1091804532132"
"INSIG1","0.425064888186053"
"RRAGA","0.88269062022945"
"ACP1","1.51461483363914"
"IER3","2.10366573419789"
"EIF2B1","0.97717530209159"
"CYB5B","0.993589942092714"
"FXR1","3.99154337247876"
"CPSF1","0.617960900131617"
"BST2","1.21099701888042"
"IFNGR2","1.45257536251773"
"GFUS","0.914048085128871"
"SCARB2","3.6265496538998"
"UBE2L6","1.24595920490258"
"KRT19","0.622283043883485"
"COPS5","1.22874899160417"
"CNIH1","1.6067624612116"
"HSPG2","0.476211747543549"
"ITGA6","1.02179076154218"
"ARL1","1.33553555750658"
"ACSL3","2.13325479022025"
"SMC4","0.984821766788145"
"TIMP1","1.16451681599002"
"GJA1","0.0636634992635462"
"MARCKS","0.56169042611202"
"USP14","1.30354632303018"
"GYS1","0.996392436221985"
"HMCES","1.59823782364203"
"SRRT","1.4995507057376"
"PMPCB","1.34747462692048"
"API5P1","1.34857793646885"
"EGR1","0.654446147415355"
"PNP","1.05708875261936"
"DNMT1","0.950472636566388"
"SRSF9","1.15692054206441"
"PSMC6","1.37072611730389"
"CCND3","1.20876062333487"
"PGRMC2","0.845582653353301"
"PPP1R10","0.59433830128641"
"PSMD7","1.31867458184753"
"PEX19","1.45698185864938"
"NIPSNAP1","1.44056488252595"
"MYBL2","1.32960385306068"
"TUBG1","1.00623721549764"
"ACIN1","0.891470702555631"
"MRPL49","0.958736179588657"
"EPB41L2","0.337960337950489"
"LAPTM5","1.25237521486979"
"GALNT1","1.4539138411361"
"CDC123","1.02673378775561"
"KIAA0100","0.66091857000993"
"TPR","0.513404955874354"
"CLCN3","0.999103667885364"
"EIF1B","1.42130013662535"
"SGK1","3.77595385530848"
"NDUFS3","1.2892904917802"
"SRSF1","1.69842041587047"
"CD14","12.2917376240531"
"LUM","0.202194839055049"
"TWF1","1.82694551134228"
"SAFB","1.09181143054263"
"ECE1","1.26081099710499"
"ADD3","1.18382947999131"
"COX6C","1.22901127303067"
"MCM5","1.01180659239692"
"RPA2","1.48069894460186"
"NDUFS5","1.2191353811149"
"TSG101","1.43446143895698"
"WSB2","1.17560665561937"
"PSME2","1.22746717850926"
"DAXX","0.761807527492385"
"TMEM106C","1.12208199189629"
"ELAC2","0.704531238037976"
"CLINT1","1.25926961058319"
"SNRPA","1.02153996197382"
"SCAMP3","1.01393947714846"
"NCAPD2","1.02117397866907"
"EFCAB14","1.89575079213106"
"RNF13","0.839125744863184"
"AIP","1.25366248384642"
"MIR6752","1.13505341314029"
"RNASE1","0.655808960351162"
"ADAR","0.973253364328133"
"FBLN1","0.392954012362186"
"DHCR7","0.90531043803164"
"AEBP1","1.24299314818782"
"SMG7","1.19885969690967"
"LBR","1.18557545010822"
"VARS1","0.839171398634489"
"OSBP","1.53079399751982"
"SLC29A1","0.998189285292535"
"POLR2B","1.23919101633862"
"TBCB","1.20708312012952"
"PRKAG1","1.21648539386661"
"ATXN2L","0.636337142171411"
"VPS26A","1.34652819958223"
"ENG","0.717842183361821"
"SH3BP5","0.838870122547371"
"TOMM7","1.17666784129499"
"TBC1D5","1.00962026259082"
"NIPSNAP2","1.2926416345343"
"LPCAT1","0.555405637184838"
"KRT5","4.85527133135578"
"TIMM17A","1.27103388344932"
"SCCPDH","1.22926077110658"
"SMARCD2","0.789688034536124"
"RTL8C","0.950074329980319"
"NET1","1.61861819437577"
"USO1","1.05222877688828"
"HDAC2","0.99814423797988"
"PRKAB1","1.02027524286135"
"SUPT7L","1.2373825673764"
"EPCAM","20.3474266363034"
"NEDD8","1.2361139604062"
"HSPB1","3.57546487673775"
"EFEMP1","0.230684555331579"
"RYBP","1.69061967239732"
"BNIP3P1","1.5442204266154"
"BNIP3","1.34541393940208"
"CAPG","1.14950249762826"
"SH3GL1","1.01043034540414"
"CDC25B","1.09124955367287"
"ATMIN","1.02042293211143"
"ZFR","1.68931703405446"
"SRGN","0.948896853975567"
"PLAT","1.98540594423179"
"FAM32A","1.38818854081751"
"GDI1","1.61683916128963"
"NR3C1","1.91362535996604"
"TBL1X","0.318943648932231"
"TOMM34","1.41802224904235"
"ABCE1","1.14865246092795"
"ARIH1","1.7646529295529"
"B4GALT1","1.92388083968638"
"CEACAM5","1.24624669231471"
"CYB5R3","1.04523298311787"
"DCAF11","1.35747735914534"
"RRM2","1.42243457571883"
"IMPDH2","1.1241032879442"
"ARAF","1.01413397988324"
"PSRC1","1.12984194825033"
"CKS1BP2","1.52890606216727"
"UBE2A","1.33051318819797"
"AKR1A1","1.13322396167212"
"UQCRC1","1.19993301805001"
"CTDSPL","0.686824750947103"
"DVL3","1.03694388633754"
"RPS4Y1","1.30401993837815"
"COASY","0.889395880567509"
"SEC63","0.997197824329376"
"DNAJC25-GNG10","0.96685216775264"
"NSA2","1.30452985646854"
"PRDX4","1.07972952807727"
"ETFA","1.19999110765818"
"CHMP1A","0.933289097167503"
"WDR82","1.12552108965637"
"EIF4G3","0.61714088526674"
"CDK2AP1","1.37518132547812"
"PLK2","1.35376199366127"
"CPD","1.00004205745048"
"HEXB","1.27950424948501"
"FURIN","0.707811923899417"
"CCT2","1.75778672787863"
"GNL2","0.95816902686723"
"CAPZB","2.02367926547894"
"CIB1","1.00666432830586"
"GNPAT","1.07065227540102"
"MYCBP2","0.579139865721395"
"RNF41","1.40033173243551"
"ACSL1","1.5741962206349"
"NDUFS2","1.43424341019475"
"PGM1","1.18996760498199"
"NASP","1.01114114426309"
"ATP6V1A","1.47932388726321"
"PAPPA","0.185214820783577"
"EGFR","0.0367342577642701"
"WASHC5","1.67973500384399"
"MED13","1.46390471467454"
"CREBL2","0.994449252086947"
"KIF5B","0.993668249242707"
"DYNLT1","1.31902836770551"
"NDUFA6","1.37930460162112"
"ACAA2","1.61983455342478"
"NID1","0.145532862185425"
"TWF2","1.48548917662351"
"EXT2","1.00279641871532"
"PPP1R15A","4.77209483248721"
"MEST","1.45169715328751"
"EPHX1","1.54897931979168"
"LTF","1.39908104690542"
"LANCL1","1.36986819472364"
"ALDOC","2.7254294418876"
"EFNA1","0.608832740440715"
"GET3","1.17711543857436"
"ACAA1","1.35175751746002"
"SDHD","1.23589017831871"
"TMEM184B","1.52695102801008"
"RPL38","1.21755856714138"
"BCKDK","1.18890663192363"
"RB1CC1","1.56955928686379"
"SFRP1","0.752379125155788"
"UBE4A","1.16603801770176"
"MYO18A","0.643349280815025"
"FIBP","1.30987923052275"
"HARS1","1.09909684493368"
"SMS","1.25615238602684"
"ARHGAP35","0.529875442554987"
"CBX6","0.645912430006291"
"ZMYM4","0.992320961212174"
"RAI14","1.01033639959117"
"ALDH3A2","1.42542974411769"
"CTR9","1.64434094889536"
"SEL1L","0.372070290235061"
"SDC4","1.53810421956233"
"OPTN","1.40810573944691"
"PLTP","1.24348841833184"
"BIRC2","1.4693736194583"
"NDUFAB1","1.09311287663426"
"COPS3","1.28600281381898"
"IER2","0.628113265130104"
"SEC14L1","0.495056300494568"
"MX1","0.603953569738007"
"CTSL","1.35836351610973"
"ARL2BP","1.42363985085117"
"PAF1","0.724473094586077"
"TSPO","1.24406804001979"
"NUP153","1.2713824843496"
"DGCR2","0.317387219776374"
"RALB","1.50147280751848"
"IGBP1","1.33967292484219"
"MCM2","1.08223946541025"
"PEPD","1.1711532488899"
"ARFIP2","0.802968300646528"
"COX7B","1.3756370964497"
"SLC4A2","0.567077356192766"
"VWF","0.552531453350056"
"ARHGAP1","0.730576609820152"
"CPNE3","0.933176613861188"
"CHMP2A","1.41927553339902"
"PLIN3","0.820912018447104"
"ABL1","1.13467290415241"
"TRAK2","1.52912207065407"
"RIOK3","2.99893261523221"
"WWTR1","0.981192391357104"
"ACTR1B","0.855148027659481"
"AIMP2","0.992855429074138"
"AKR7A2","0.952473057593286"
"LY6E","1.00177685679191"
"IFRD1","1.00884210033531"
"PYCR1","1.12235985358515"
"UBAC1","1.15105782951136"
"USF2","2.45365129881301"
"NUP214","1.25203126668011"
"CELF2","1.00955812130961"
"FARSA","0.545158542356839"
"PKN1","0.740685875837497"
"CNOT8","1.79098668442947"
"PPP1R2B","1.06909966512028"
"PPP1R2","1.86110863324152"
"MMS19","1.00448788771315"
"TAF9","1.14574331174013"
"AASDHPPT","1.30332394198823"
"VEZF1","1.43415163407444"
"VEZF1P1","1.5673473050643"
"CHPF","1.34278341735931"
"ERCC3","0.992241218526578"
"BLMH","2.05430864186943"
"MVP","2.60459828597777"
"SUSD6","0.962048386864087"
"KAT2A","2.16955982641042"
"KIF22","0.935344812267889"
"PLOD3","1.00057677008751"
"PPP2R5A","1.69254670982711"
"CSTF1","1.23650647094725"
"LIMK2","1.43253976408697"
"TMED5","2.74058932922919"
"SRPK1","0.996722733947404"
"BLVRB","1.05187151540248"
"AMFR","1.00544707047039"
"VASP","0.760418155685237"
"ARL4C","2.37523470698686"
"LSM3","1.46528565326892"
"ARFGAP3","1.62063810574897"
"CUL4B","1.67381374972225"
"NFYC","1.90113155593752"
"GATD3","0.996962753769915"
"SLC6A8","0.676186704596847"
"KHDC4","1.51005685121856"
"EP300","1.32496291795892"
"STT3A","1.50153806289215"
"CRK","1.68579342264215"
"NPTN","1.06545463056695"
"CHERP","1.00040222457002"
"UQCRH","1.16607734524109"
"SLC16A1","0.628062551816804"
"NNMT","3.54104212074729"
"PARP4","0.910782853819179"
"PLK1","1.2188192017493"
"TRIB1","2.6607438159488"
"TSPAN7","1.979929231143"
"PSMB4","1.17325898498991"
"LSS","0.485195866141732"
"CDK4","1.09538336277828"
"MTA1","1.35844322452255"
"PRPF3","1.04409645254837"
"RAB13","0.989608387515791"
"CD2BP2","1.34201975707089"
"STXBP1","0.987523998044383"
"VPS72","1.15465462225031"
"TOMM40","0.763641389148946"
"BMI1","0.986369877210453"
"TDP2","1.10433333802005"
"LAMC2","0.522016677816166"
"NAE1","1.22072363338808"
"GBP1","1.01465135186048"
"PDGFRB","3.80149270684102"
"ACTG2","1.27452759200264"
"SEM1","2.05117113454902"
"ATP5MJ","1.65571581549689"
"SERPINF1","0.232412932714335"
"CDKN1A","2.69208614932703"
"TACSTD2","0.408324229705298"
"MTOR","1.04279485649979"
"TACC2","0.173345192868198"
"MGP","3.11532166765876"
"STAG1","1.00522082290281"
"CTSH","1.19236107815688"
"RER1","1.22253581727937"
"NDUFA1","1.44267765773833"
"LAMTOR5","1.30626196679117"
"RSRC2","2.80280351431098"
"FNDC3A","2.51178092103156"
"POLR2G","1.40304156249568"
"TAP1","0.938063753588028"
"MIR6777","0.505731390016575"
"MTHFD1","1.04212190210948"
"COL1A1","181.947355797823"
"CYP51A1","0.896137740735661"
"BCR","0.512629764323859"
"UBE4B","1.35545506325837"
"SENP6","1.39208414450444"
"GGPS1","1.45547905990347"
"ACBD3","2.65755017250753"
"ATP5PF","1.32479894774689"
"EHMT2","0.603512815405676"
"PKD1","1.60792795898143"
"MIR1225","0.905319152104697"
"CSK","0.907523753302974"
"UNG","0.953694335804781"
"PMF1","1.17228553933672"
"TK1","1.18533589397425"
"NR4A1","12.8549113955868"
"HSF1","0.716641488267095"
"FABP5P1","1.11084865777487"
"UBE2K","1.29315342422671"
"MATN2","2.55125284738041"
"ITGAV","1.49719479509506"
"PSMD12","1.56737468748719"
"GTF2F1","1.18416365149464"
"CFB","0.201890646456869"
"SNX19","0.109976585014409"
"MAML1","1.55018601739913"
"SEC24C","0.925833511985581"
"SPOCK1","1.00589626933576"
"MXI1","1.08264665209221"
"UNC119B","0.863523427966065"
"ACADS","0.873643750150884"
"TCEAL4","0.117754714201888"
"RAB3GAP2","1.00515891694881"
"SEC24D","0.980346983745809"
"LEPROT","1.4376131437574"
"GNPDA1","1.52981364644953"
"BAG1","0.979816659481292"
"RGS2","11.7457505250143"
"HTT","1.04637226635586"
"MSANTD1","0.692857655635103"
"BASP1","0.961255221445881"
"PISD","0.552106365048464"
"KLF10","1.58400300487303"
"ABCF3","0.781764768218159"
"NSF","1.14142404118578"
"NUTF2P2","0.589801873080748"
"SRF","0.58334883409722"
"COL1A2","1.1984827733582"
"PRPF31","1.29177857593988"
"IGF2","2.39279035944317"
"IFI27","0.570424167172104"
"USP1","1.28605641453997"
"BIVM-ERCC5","0.816849949684052"
"HSPBP1","1.05258140853813"
"KEAP1","0.92640413103512"
"YIF1A","1.27324142566186"
"ACSL4","1.80873497627727"
"MAP2K2","0.766827570914425"
"RXRA","0.848508388736998"
"MPC2","1.56322689709713"
"MYC","0.317433834886251"
"PPP3CB","0.773578607991978"
"SLC35B1","1.71665115118699"
"CYP1B1","0.107436280092684"
"DENND2B","1.10350546762994"
"AP3S1","1.34630287818552"
"ERLIN1","0.666894337382468"
"PLSCR1","1.68872210863434"
"DECR1","1.29792836902867"
"CTSK","1.8975068340839"
"GTF2H1","1.51426826434486"
"HDAC5","1.498397776686"
"ZER1","0.33664332061183"
"PPP3CA","1.23727236410052"
"PRSS23","0.394249609777158"
"LPIN2","2.01284499545144"
"EIF2B2","1.25401343949068"
"PFKFB3","1.10003536402532"
"PCOLCE","0.660353627415239"
"TENT4A","1.61178498635075"
"CTNNAL1","1.33054192991406"
"CPSF6","0.994154269303253"
"IDH3G","1.16384320155551"
"HCFC1","0.37184346252805"
"TMEM147","1.27030050146417"
"TUBGCP2","1.23130555408541"
"TRIB2","1.88439869816741"
"DHRS3","2.98706680659241"
"RANBP1","0.986589254739776"
"AFG3L2","1.02111943054763"
"H2AZ2","1.57325247906492"
"ELP1","1.37530503629448"
"TBCC","1.2422688560871"
"EDC4","0.666517903216359"
"SLC2A3","2.1771257601964"
"DNAJB2","4.36659664575045"
"MAPRE2","1.43495719676075"
"ACADM","1.38875606648437"
"PCLAF","1.21006374966709"
"SNRPB2","1.28965481238756"
"TNFAIP2","1.22239926188638"
"ATG5","5.54216728959786"
"PPP2R5D","1.4241615414912"
"CRMP1","5.2606612331589"
"BCL7B","1.25535583354813"
"MLH1","1.23719337074803"
"CTCF","1.12957281142865"
"SPOCK2","0.685107891106856"
"PRSS8","1.81738097594774"
"SMAD4","1.52781531817415"
"DHFRP1","1.57240956557909"
"DHFR","1.10053169863723"
"FADD","1.11085230783857"
"CHMP2B","1.50825878424214"
"HMGCR","0.83435129406515"
"AIMP1","1.42164492390622"
"GMFB","2.08587749856938"
"PRKCD","0.72662729705127"
"VAMP8","1.10501630584369"
"VAPB","1.55616801250628"
"CRIM1","0.282156109073959"
"SYF2","2.50578403215564"
"GSTM3","1.51075359217365"
"MCRS1","1.16756669725805"
"HSPA13","2.71666554259122"
"ERG28","1.00683327940309"
"ARL2","1.24869057423074"
"SNRPD3","1.18102972338354"
"MARK3","2.03349770355915"
"DLGAP4","0.579863571382414"
"CSNK1G2","0.561812810384124"
"CRABP2","1.7496814692028"
"DDX19B","0.692882631483994"
"FOXM1","1.27640881738709"
"RANBP9","1.69089257729021"
"NFX1","1.33561963718281"
"POLR2L","0.860610742329747"
"AK1","2.6191651490463"
"TYMS","0.980296792394408"
"PDK2","0.978346147194315"
"LEPROTL1","1.91133573208096"
"ENSA","1.23824415047101"
"IRF6","0.416446562202579"
"S100A13","1.28954960259052"
"NRIP1","4.24539338213887"
"HTATSF1","1.86616494762933"
"ADAM10","0.758475937142231"
"GUSB","1.1934516445864"
"NDST1","0.494537529040227"
"EPS8","1.90515589936327"
"MED14","3.41486778098826"
"CTPS1","0.838944216047632"
"MECP2","0.564612151204388"
"PLOD2","8.90233612254502"
"IRF3","0.870826414586692"
"ATXN2","0.82247539277956"
"EAPP","1.44216399135976"
"CABIN1","1.02217008346475"
"LYN","1.66161571066163"
"SERPINE1","14.5180877820011"
"TOPBP1","1.65493889212211"
"POLR2K","2.07384111902877"
"ICAM1","1.00357700859792"
"TNFAIP3","2.44564867142574"
"MEN1","0.818348157425771"
"NRAS","1.65069505844915"
"RPS19","1.06667102681491"
"MIR6785","1.70213420032181"
"APBB1","1.41431064164355"
"MARCHF7","1.92128326766905"
"MANF","0.855488775543355"
"SERTAD2","1.33743397050373"
"PEX11B","0.804210451011875"
"ACTL6A","1.08153092046955"
"SLC39A7","0.888733730776805"
"EFNB2","2.09437638797047"
"MAP2K1","1.55433131486286"
"DPM1","1.30765204215166"
"LMO7","2.58273523809524"
"SDHB","1.30525909862625"
"FASTK","1.19804412128794"
"GTF2E2","1.15439079957981"
"USP4","0.992125936070042"
"RNMT","1.66248060527041"
"AXL","4.77490488527881"
"TNFSF10","1.01943337470874"
"RBM15B","0.574486526677221"
"SNRPD1","1.07343190375608"
"STK17A","0.814618970895753"
"OXSR1","0.986524170808082"
"TMEM63A","0.476998216217242"
"TRIM26","2.30352158586525"
"DUSP11","1.07838741801994"
"TOB1","1.88797105210045"
"CCNB2","1.08838619929066"
"UMPS","0.998465187392191"
"H2BC21","0.677839290075714"
"FMOD","1.22535738509379"
"BET1","1.88281276613651"
"EFNB1","2.67275963579106"
"CKMT1B","0.560475404061429"
"PRORP","1.13498110935233"
"CAD","0.544859909570142"
"PTPN1","0.654740179876865"
"IGFBP2","0.860830781566451"
"TES","3.03104874600764"
"GFPT1","2.60162216106318"
"FOXO1","1.40811262999791"
"LIG1","1.10649987140285"
"IFNGR1","0.979926568612453"
"LTBP1","5.04282617747666"
"PDCD4","1.62952861691388"
"PKIG","2.41344833466464"
"P4HA2","3.79236809353814"
"TRIP10","1.34103821317063"
"LSM4","1.81109800864763"
"ABHD14A-ACY1","0.948135994348817"
"PRKACB","5.34901742729244"
"PIK3R3","0.680841382717333"
"ITM2A","0.0455995643910637"
"GBP2","0.784830460314453"
"GET1","1.24317512397002"
"TFIP11","1.68829421835621"
"SLC7A8","1.39904353310931"
"PSMD6","1.41285897093867"
"R3HDM1","1.15226422348716"
"GPC1","0.262936775089001"
"NELFB","0.90547779279102"
"RFXANK","1.15865369553445"
"ROCK2","0.847384952442401"
"STIM1","0.592751754640619"
"ACP2","1.36041950224863"
"FOSB","2.88634015485349"
"CCNG2","3.09300785573033"
"PIEZO1","0.533276256885276"
"HMGCL","1.14175783164743"
"SFSWAP","1.01451402559665"
"DNTTIP2","1.11490157823552"
"SHOC2","0.993539360083951"
"ZMYM2","1.00590866757256"
"UBE2SP2","1.08611085311181"
"OXCT1","0.957845639204056"
